,id,token0,token1,feeTier,totalValueLockedUSD,fees_usd_t90d,volume_usd_t90d,tvl_share,pool,fee_apr_plus10m
225,0x2f10a1a3e640ad1615cbedf95a1749a4af88cbc0,RGT,DAI,0.003,2.9210065213257788,9.696888742963836e-06,0.003232296247654612,5.4645171497201784e-08,RGT/DAI - 0.3%,3.932625952590505e-12
226,0xaaba870ed262503242cad6566ebb3ab55fe5e6e1,PSM,WETH,0.01,2.9049216044935506,5.752286866754161,575.2286866754162,5.434426048163294e-08,PSM/WETH - 1.0%,2.332871218280609e-06
227,0x30be2fff09fcd820a1d472e646bd233dbd812133,LINK,USDT,0.01,2.705929633373066,0.02515420233564815,2.515420233564814,5.062158807092238e-08,LINK/USDT - 1.0%,1.0201423742357157e-08
228,0xd7ccc603a29fc9af6b25bae13b434e2f66f556aa,WETH,MAI,0.003,2.668579586031577,4.980972037388673,1660.324012462891,4.9922856408564466e-08,WETH/MAI - 0.3%,2.0200603427606714e-06
229,0xd9cc3ac2c25a00d0017722032368bf88f08da314,WETH,WIAW,0.01,2.5075614490266966,8.0455970819614,804.5597081961399,4.691058524567846e-08,WETH/WIAW - 1.0%,3.262935776149816e-06
230,0x55066b83f18750245e0357be58cf9d64a379252e,WETH,BUZZ,0.01,2.498824185539848,2.9687131743447184,296.87131743447185,4.674713156689708e-08,WETH/BUZZ - 1.0%,1.2039778198535796e-06
231,0x602a4d0f9e8d40ad3f620050efd1690da908dc0d,USDC,RAI,0.0005,2.264041757146206,4.725625424651173,9451.250849302345,4.2354903761025245e-08,USDC/RAI - 0.05%,1.9165032105375345e-06
232,0x088c02e89ae58b9d3e4b99c92c56f4a4c17f8343,WETH,BEETS,0.01,1.9284867764213909,0.1117394545749529,11.173945457495291,3.6077458183764e-08,WETH/BEETS - 1.0%,4.531654783838346e-08
233,0x9bd852d5e1d1154ff951937f2a7d0de9e44246a7,VELO,USDC,0.0001,1.8538016041896879,1.8669666469140538,18669.666469140535,3.468027402306343e-08,VELO/USDC - 0.01%,7.571585553307473e-07
234,0x865d39d66dee5719e6bee98885ef40b9a36bf56e,UNI,USDT,0.0005,1.8351318385358895,0.0195198188867945,39.03963777358901,3.433100655703212e-08,UNI/USDT - 0.05%,7.916369540219591e-09
