,date,protocol,chain,usd_value,net_dollar_flow,rank_desc,cumul_net_dollar_flow,flow_direction,abs_cumul_net_dollar_flow,cumul_net_dollar_flow_1d,flow_direction_1d,abs_cumul_net_dollar_flow_1d,cumul_net_dollar_flow_7d,flow_direction_7d,abs_cumul_net_dollar_flow_7d,cumul_net_dollar_flow_30d,flow_direction_30d,abs_cumul_net_dollar_flow_30d,cumul_net_dollar_flow_90d,flow_direction_90d,abs_cumul_net_dollar_flow_90d,cumul_net_dollar_flow_180d,flow_direction_180d,abs_cumul_net_dollar_flow_180d,cumul_net_dollar_flow_365d,flow_direction_365d,abs_cumul_net_dollar_flow_365d,pct_of_tvl
89896,2022-12-16 00:00:00,cream-finance,Binance,2653965.49968,-8213.649201677074,1,-2991534.1017356943,-1,2991534.1017356943,-8213.649201677074,-1,8213.649201677074,47248.36667035482,1,47248.36667035482,-3902595.8791962042,-1,3902595.8791962042,-3599830.3331511444,-1,3599830.3331511444,-2991534.1017356943,-1,2991534.1017356943,-2991534.1017356943,-1,2991534.1017356943,-0.3094859071328331
89902,2022-12-16 00:00:00,curve,Arbitrum,95084510.54313,28680128.599718425,1,21460084.855801746,1,21460084.855801746,28680128.599718425,1,28680128.599718425,29993639.56046198,1,29993639.56046198,33677084.41703706,1,33677084.41703706,22172813.04422268,1,22172813.04422268,21460084.855801746,1,21460084.855801746,21460084.855801746,1,21460084.855801746,30.162776708735567
90064,2022-12-16 00:00:00,hundred-finance,Ethereum,115.80387,0.0,1,12.173290000000009,1,12.173290000000009,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,12.173290000000009,1,12.173290000000009,12.173290000000009,1,12.173290000000009,12.173290000000009,1,12.173290000000009,0.0
90066,2022-12-16 00:00:00,hundred-finance,Fantom,2300365.44888,-5253.572275893715,1,-1012180.8255724304,-1,1012180.8255724304,-5253.572275893715,-1,5253.572275893715,-93334.23876834776,-1,93334.23876834776,-702870.7380615713,-1,702870.7380615713,-1012180.8255724304,-1,1012180.8255724304,-1012180.8255724304,-1,1012180.8255724304,-1012180.8255724304,-1,1012180.8255724304,-0.22837989843968357
90068,2022-12-16 00:00:00,hundred-finance,Harmony,4663.0869600000005,0.0,1,-182503.52861080618,-1,182503.52861080618,0.0,1,0.0,0.0,1,0.0,-182126.14849999998,-1,182126.14849999998,-182503.52861080618,-1,182503.52861080618,-182503.52861080618,-1,182503.52861080618,-182503.52861080618,-1,182503.52861080618,0.0
90070,2022-12-16 00:00:00,hundred-finance,Moonriver,109453.32039,-7.29798680177727,1,-28333.573688369135,-1,28333.573688369135,-7.29798680177727,-1,7.29798680177727,-15.212664287742598,-1,15.212664287742598,-1432.2340157148221,-1,1432.2340157148221,-28333.573688369135,-1,28333.573688369135,-28333.573688369135,-1,28333.573688369135,-28333.573688369135,-1,28333.573688369135,-0.006667670542815289
90072,2022-12-16 00:00:00,hundred-finance,Optimism,14716359.46194,3655200.0535876146,1,14232914.470444743,1,14232914.470444743,3655200.0535876146,1,3655200.0535876146,11324803.085487526,1,11324803.085487526,14283114.891564224,1,14283114.891564224,14232914.470444743,1,14232914.470444743,14232914.470444743,1,14232914.470444743,14232914.470444743,1,14232914.470444743,24.837664933646323
90074,2022-12-16 00:00:00,hundred-finance,Polygon,134192.65053,0.0,1,-4608767.491123748,-1,4608767.491123748,0.0,1,0.0,-45234.963888118975,-1,45234.963888118975,-1199366.9314997108,-1,1199366.9314997108,-4608767.491123748,-1,4608767.491123748,-4608767.491123748,-1,4608767.491123748,-4608767.491123748,-1,4608767.491123748,0.0
90077,2022-12-16 00:00:00,hundred-finance,xDai,24075.42515,2789.256047107939,1,29295.178691623158,1,29295.178691623158,2789.256047107939,1,2789.256047107939,-37356.800881207244,-1,37356.800881207244,13354.540204994375,1,13354.540204994375,29295.178691623158,1,29295.178691623158,29295.178691623158,1,29295.178691623158,29295.178691623158,1,29295.178691623158,11.585490306940393
90062,2022-12-16 00:00:00,hundred-finance,Arbitrum,644546.04915,-891.7237041586325,1,-589234.5857087845,-1,589234.5857087845,-891.7237041586325,-1,891.7237041586325,479.1055968307851,1,479.1055968307851,-814745.7791815734,-1,814745.7791815734,-589234.5857087845,-1,589234.5857087845,-589234.5857087845,-1,589234.5857087845,-589234.5857087845,-1,589234.5857087845,-0.13834910714829451
90079,2022-12-16 00:00:00,ichi-farm,Ethereum,12398843.15664,-129.05723883783327,1,3187846.326971733,1,3187846.326971733,-129.05723883783327,-1,129.05723883783327,136590.55727875768,1,136590.55727875768,2066700.8346973462,1,2066700.8346973462,2800078.8474787334,1,2800078.8474787334,3187846.326971733,1,3187846.326971733,3187846.326971733,1,3187846.326971733,-0.0010408812919672974
90085,2022-12-16 00:00:00,idle-finance,Ethereum,43855741.7872,-1113022.7280822448,1,7495449.797411062,1,7495449.797411062,-1113022.7280822448,-1,1113022.7280822448,-4994124.532810341,-1,4994124.532810341,-28480543.960072577,-1,28480543.960072577,-22734428.265502296,-1,22734428.265502296,7495449.797411062,1,7495449.797411062,7495449.797411062,1,7495449.797411062,-2.5379179161600645
90086,2022-12-16 00:00:00,idle-finance,Polygon,51926.59887,-10.235489481743134,1,-53544.833475944186,-1,53544.833475944186,-10.235489481743134,-1,10.235489481743134,-4035.790496053886,-1,4035.790496053886,-4831.208293794606,-1,4831.208293794606,-53603.79958635687,-1,53603.79958635687,-53544.833475944186,-1,53544.833475944186,-53544.833475944186,-1,53544.833475944186,-0.019711457527515
90087,2022-12-16 00:00:00,index-coop,Ethereum,50142574.93484,43173.316195501415,1,-1297659.9219576176,-1,1297659.9219576176,43173.316195501415,1,43173.316195501415,67586.54340755689,1,67586.54340755689,-679579.636025197,-1,679579.636025197,-1275307.2332740843,-1,1275307.2332740843,-1297659.9219576176,-1,1297659.9219576176,-1297659.9219576176,-1,1297659.9219576176,0.08610111517329315
90088,2022-12-16 00:00:00,instadapp,Ethereum,1684488891.70673,-34410203.91873272,1,-537497660.970642,-1,537497660.970642,-34410203.91873272,-1,34410203.91873272,16567814.038669601,1,16567814.038669601,-13587386.663190536,-1,13587386.663190536,-319375906.1455034,-1,319375906.1455034,-537497660.970642,-1,537497660.970642,-537497660.970642,-1,537497660.970642,-2.0427682300634338
90089,2022-12-16 00:00:00,insurace,Avalanche,3179053.76879,0.0,1,-623739.5129254691,-1,623739.5129254691,0.0,1,0.0,-1545.060642953189,-1,1545.060642953189,-251274.13743100292,-1,251274.13743100292,-625028.4523487666,-1,625028.4523487666,-623739.5129254691,-1,623739.5129254691,-623739.5129254691,-1,623739.5129254691,0.0
90090,2022-12-16 00:00:00,insurace,Binance,1078860.99968,-10772.736410882613,1,-1084462.9711197435,-1,1084462.9711197435,-10772.736410882613,-1,10772.736410882613,-121729.73277410642,-1,121729.73277410642,-618829.0799810382,-1,618829.0799810382,-1082986.1155774095,-1,1082986.1155774095,-1084462.9711197435,-1,1084462.9711197435,-1084462.9711197435,-1,1084462.9711197435,-0.9985286718194378
90091,2022-12-16 00:00:00,insurace,Ethereum,4145478.8922800003,0.0,1,-1591500.4920560606,-1,1591500.4920560606,0.0,1,0.0,-8562.0,-1,8562.0,-1850.1155085560204,-1,1850.1155085560204,-1591500.4920560606,-1,1591500.4920560606,-1591500.4920560606,-1,1591500.4920560606,-1591500.4920560606,-1,1591500.4920560606,0.0
90082,2022-12-16 00:00:00,ichi-farm,Polygon,495726.70574999996,-11.347642880590154,1,311658.31433409045,1,311658.31433409045,-11.347642880590154,-1,11.347642880590154,-22.031458142707894,-1,22.031458142707894,-1321.2841188926561,-1,1321.2841188926561,301476.30983457615,1,301476.30983457615,311658.31433409045,1,311658.31433409045,311658.31433409045,1,311658.31433409045,-0.0022890925078208084
90059,2022-12-16 00:00:00,hummus-exchange,Metis,13563583.81996,21243.327521117342,1,-4195899.808200027,-1,4195899.808200027,21243.327521117342,1,21243.327521117342,-652830.0406594229,-1,652830.0406594229,-21758.140484638458,-1,21758.140484638458,-4108698.2198398737,-1,4108698.2198398737,-4195899.808200027,-1,4195899.808200027,-4195899.808200027,-1,4195899.808200027,0.15662031365085036
90058,2022-12-16 00:00:00,hop-protocol,xDai,1355222.01598,23703.91019113693,1,-587943.1938975025,-1,587943.1938975025,23703.91019113693,1,23703.91019113693,47911.42315079461,1,47911.42315079461,-216809.9909828696,-1,216809.9909828696,-649887.3934229986,-1,649887.3934229986,-587943.1938975025,-1,587943.1938975025,-587943.1938975025,-1,587943.1938975025,1.7490794800876925
90057,2022-12-16 00:00:00,hop-protocol,Polygon,4713100.3976300005,30054.184507308513,1,3215884.584214515,1,3215884.584214515,30054.184507308513,1,30054.184507308513,78149.78710724923,1,78149.78710724923,1506156.7165630274,1,1506156.7165630274,3227329.5771380514,1,3227329.5771380514,3215884.584214515,1,3215884.584214515,3215884.584214515,1,3215884.584214515,0.6376733354210186
90038,2022-12-16 00:00:00,hashflow,Avalanche,4448836.95397,-246.2809962502797,1,-2569046.6523929304,-1,2569046.6523929304,-246.2809962502797,-1,246.2809962502797,-1086984.3103140902,-1,1086984.3103140902,-1185775.8059328578,-1,1185775.8059328578,-2590851.6940412303,-1,2590851.6940412303,-2569046.6523929304,-1,2569046.6523929304,-2569046.6523929304,-1,2569046.6523929304,-0.005535851252775322
90039,2022-12-16 00:00:00,hashflow,Binance,4804532.1745,68953.6505158116,1,2059751.6465473452,1,2059751.6465473452,68953.6505158116,1,68953.6505158116,-10131.034795825602,-1,10131.034795825602,569878.2864599338,1,569878.2864599338,911743.3048140119,1,911743.3048140119,2059751.6465473452,1,2059751.6465473452,2059751.6465473452,1,2059751.6465473452,1.4351792851296183
90040,2022-12-16 00:00:00,hashflow,Ethereum,13947673.49573,-57799.03783812541,1,3048470.5159301166,1,3048470.5159301166,-57799.03783812541,-1,57799.03783812541,-3175295.152952745,-1,3175295.152952745,-5834531.843983707,-1,5834531.843983707,946767.997896473,1,946767.997896473,3048470.5159301166,1,3048470.5159301166,3048470.5159301166,1,3048470.5159301166,-0.41439913155280167
90041,2022-12-16 00:00:00,hashflow,Optimism,1220099.00548,-1438.8955561244784,1,-140884.81652234675,-1,140884.81652234675,-1438.8955561244784,-1,1438.8955561244784,-30085.92273574124,-1,30085.92273574124,-156181.38478818076,-1,156181.38478818076,-140884.81652234675,-1,140884.81652234675,-140884.81652234675,-1,140884.81652234675,-140884.81652234675,-1,140884.81652234675,-0.11793268822134656
90042,2022-12-16 00:00:00,hashflow,Polygon,2960426.3057299997,-12560.536534272493,1,1477145.2301956378,1,1477145.2301956378,-12560.536534272493,-1,12560.536534272493,-744970.0916271614,-1,744970.0916271614,-1760861.616905719,-1,1760861.616905719,1480960.2551020258,1,1480960.2551020258,1477145.2301956378,1,1477145.2301956378,1477145.2301956378,1,1477145.2301956378,-0.42428134454693817
90043,2022-12-16 00:00:00,hbtc,Ethereum,225482616.82061,0.0,1,-507312600.139522,-1,507312600.139522,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,-109907400.04018353,-1,109907400.04018353,-507312600.139522,-1,507312600.139522,-507312600.139522,-1,507312600.139522,0.0
90044,2022-12-16 00:00:00,hector-network,Binance,396468.9308,145383.80591999998,1,-2648753.3110959367,-1,2648753.3110959367,145383.80591999998,1,145383.80591999998,-3239.438855788816,-1,3239.438855788816,10687.210651749105,1,10687.210651749105,-2801442.072005937,-1,2801442.072005937,-2648753.3110959367,-1,2648753.3110959367,-2648753.3110959367,-1,2648753.3110959367,36.6696592407992
90045,2022-12-16 00:00:00,hector-network,Ethereum,6739974.3733,1812.4401517779254,1,1249174.757559312,1,1249174.757559312,1812.4401517779254,1,1812.4401517779254,-21814.388245542734,-1,21814.388245542734,-263041.668286463,-1,263041.668286463,1251645.151983211,1,1251645.151983211,1249174.757559312,1,1249174.757559312,1249174.757559312,1,1249174.757559312,0.026890905682932523
90046,2022-12-16 00:00:00,hector-network,Fantom,20114137.60716,-6417.851357373675,1,-2622063.7856598445,-1,2622063.7856598445,-6417.851357373675,-1,6417.851357373675,66193.08590631961,1,66193.08590631961,-2499634.371661812,-1,2499634.371661812,-2580995.815528025,-1,2580995.815528025,-2622063.7856598445,-1,2622063.7856598445,-2622063.7856598445,-1,2622063.7856598445,-0.031907166405628656
90049,2022-12-16 00:00:00,homora-v2,Avalanche,17366451.52712,504619.35474138655,1,-965294.4320566941,-1,965294.4320566941,504619.35474138655,1,504619.35474138655,2607027.093213067,1,2607027.093213067,6813980.694609735,1,6813980.694609735,-1639087.2200775277,-1,1639087.2200775277,-965294.4320566941,-1,965294.4320566941,-965294.4320566941,-1,965294.4320566941,2.9057136626521367
90050,2022-12-16 00:00:00,homora-v2,Binance,2756776.69091,8773.657085852268,1,-46955.813921566296,-1,46955.813921566296,8773.657085852268,1,8773.657085852268,48005.57333256108,1,48005.57333256108,25124.200154112354,1,25124.200154112354,-50083.36858953552,-1,50083.36858953552,-46955.813921566296,-1,46955.813921566296,-46955.813921566296,-1,46955.813921566296,0.318257808649569
90051,2022-12-16 00:00:00,homora-v2,Ethereum,30113160.84812,514823.2074217177,1,14198493.566670606,1,14198493.566670606,514823.2074217177,1,514823.2074217177,-1913624.2592786849,-1,1913624.2592786849,2285181.3717972464,1,2285181.3717972464,8885560.565978244,1,8885560.565978244,14198493.566670606,1,14198493.566670606,14198493.566670606,1,14198493.566670606,1.7096285906959472
90052,2022-12-16 00:00:00,homora-v2,Fantom,926105.93104,200414.36194976198,1,-1592336.6001294123,-1,1592336.6001294123,200414.36194976198,1,200414.36194976198,267271.97722192627,1,267271.97722192627,396390.0172048673,1,396390.0172048673,-38883.12019175556,-1,38883.12019175556,-1592336.6001294123,-1,1592336.6001294123,-1592336.6001294123,-1,1592336.6001294123,21.64054404928606
90053,2022-12-16 00:00:00,homora-v2,Optimism,8348690.00777,-11538.068020677267,1,-9113482.845747134,-1,9113482.845747134,-11538.068020677267,-1,11538.068020677267,-2578539.07213701,-1,2578539.07213701,-3564605.392460256,-1,3564605.392460256,-10028274.533204524,-1,10028274.533204524,-9113482.845747134,-1,9113482.845747134,-9113482.845747134,-1,9113482.845747134,-0.13820213722079705
90054,2022-12-16 00:00:00,hop-protocol,Arbitrum,9922622.92065,459063.4991922531,1,7129759.456898021,1,7129759.456898021,459063.4991922531,1,459063.4991922531,291284.04909007996,1,291284.04909007996,2632024.26584166,1,2632024.26584166,7066292.770254048,1,7066292.770254048,7129759.456898021,1,7129759.456898021,7129759.456898021,1,7129759.456898021,4.626432979095625
90055,2022-12-16 00:00:00,hop-protocol,Ethereum,45115722.0961,708347.6656822084,1,15881547.241873264,1,15881547.241873264,708347.6656822084,1,708347.6656822084,1442432.7963575027,1,1442432.7963575027,1319003.5943028685,1,1319003.5943028685,14019591.892463619,1,14019591.892463619,15881547.241873264,1,15881547.241873264,15881547.241873264,1,15881547.241873264,1.5700683326610017
90056,2022-12-16 00:00:00,hop-protocol,Optimism,9300511.01614,300662.0563512906,1,7156038.574067846,1,7156038.574067846,300662.0563512906,1,300662.0563512906,266847.741378665,1,266847.741378665,742458.0804260143,1,742458.0804260143,7192381.238854963,1,7192381.238854963,7156038.574067846,1,7156038.574067846,7156038.574067846,1,7156038.574067846,3.2327477041801798
90092,2022-12-16 00:00:00,insurace,Polygon,3409785.38683,12.100736911867525,1,-1187336.0950362412,-1,1187336.0950362412,12.100736911867525,1,12.100736911867525,-3909.1495002077318,-1,3909.1495002077318,-576485.4978385798,-1,576485.4978385798,-1184655.7821728466,-1,1184655.7821728466,-1187336.0950362412,-1,1187336.0950362412,-1187336.0950362412,-1,1187336.0950362412,0.00035488265503763285
90037,2022-12-16 00:00:00,hashflow,Arbitrum,1594287.026,-45030.57291674891,1,64603.81383550998,1,64603.81383550998,-45030.57291674891,-1,45030.57291674891,-161067.4804421319,-1,161067.4804421319,-460208.0617223765,-1,460208.0617223765,48569.29767105641,1,48569.29767105641,64603.81383550998,1,64603.81383550998,64603.81383550998,1,64603.81383550998,-2.824495977347865
90093,2022-12-16 00:00:00,iron-bank,Avalanche,2854383.5433,-270055.1378256909,1,154821.37452141073,1,154821.37452141073,-270055.1378256909,-1,270055.1378256909,-507550.67592782347,-1,507550.67592782347,-1430284.6484963323,-1,1430284.6484963323,-1079367.1613905963,-1,1079367.1613905963,154821.37452141073,1,154821.37452141073,154821.37452141073,1,154821.37452141073,-9.46106694244305
90097,2022-12-16 00:00:00,iron-bank,Fantom,1905017.6937900002,205956.5305901644,1,243917.3626632081,1,243917.3626632081,205956.5305901644,1,205956.5305901644,73112.45645639658,1,73112.45645639658,-105982.18897006544,-1,105982.18897006544,-770418.8220019026,-1,770418.8220019026,243917.3626632081,1,243917.3626632081,243917.3626632081,1,243917.3626632081,10.811266019289164
90143,2022-12-16 00:00:00,kyberswap,Cronos,45.936949999999996,0.0,1,-23061.29549163926,-1,23061.29549163926,0.0,1,0.0,-1.4104654612755119,-1,1.4104654612755119,-101.06264242454884,-1,101.06264242454884,-23060.758190625067,-1,23060.758190625067,-23061.29549163926,-1,23061.29549163926,-23061.29549163926,-1,23061.29549163926,0.0
90144,2022-12-16 00:00:00,kyberswap,Ethereum,40028402.26092,192998.970271905,1,17353249.61416478,1,17353249.61416478,192998.970271905,1,192998.970271905,-83920.11135381967,-1,83920.11135381967,6555645.520136324,1,6555645.520136324,18292338.619932335,1,18292338.619932335,17353249.61416478,1,17353249.61416478,17353249.61416478,1,17353249.61416478,0.48215506832839844
90145,2022-12-16 00:00:00,kyberswap,Fantom,441297.38322,244.65719994700729,1,288941.01127252396,1,288941.01127252396,244.65719994700729,1,244.65719994700729,-3189.7967350753597,-1,3189.7967350753597,120951.9441051912,1,120951.9441051912,339670.2083588665,1,339670.2083588665,288941.01127252396,1,288941.01127252396,288941.01127252396,1,288941.01127252396,0.05544043750312435
90146,2022-12-16 00:00:00,kyberswap,Oasis,6.703900000000001,-0.0011206228908746153,1,-242851.73956638345,-1,242851.73956638345,-0.0011206228908746153,-1,0.0011206228908746153,-0.0011429215990121852,-1,0.0011429215990121852,-0.007346464676868215,-1,0.007346464676868215,-242851.4270361556,-1,242851.4270361556,-242851.73956638345,-1,242851.73956638345,-242851.73956638345,-1,242851.73956638345,-0.01671598458918861
90147,2022-12-16 00:00:00,kyberswap,Optimism,4151190.4356899997,-15959.265353465336,1,3162651.278339059,1,3162651.278339059,-15959.265353465336,-1,15959.265353465336,-1102386.4427968003,-1,1102386.4427968003,1945537.5379193383,1,1945537.5379193383,3153467.839359599,1,3153467.839359599,3162651.278339059,1,3162651.278339059,3162651.278339059,1,3162651.278339059,-0.3844503305908352
90148,2022-12-16 00:00:00,kyberswap,Polygon,14708527.7596,320214.2957579971,1,7522533.645499805,1,7522533.645499805,320214.2957579971,1,320214.2957579971,-803326.7597115946,-1,803326.7597115946,1902422.6649031246,1,1902422.6649031246,6481933.267147933,1,6481933.267147933,7522533.645499805,1,7522533.645499805,7522533.645499805,1,7522533.645499805,2.177065583936494
90149,2022-12-16 00:00:00,kyberswap,Velas,3.54962,0.0,1,-0.001430650048969806,-1,0.001430650048969806,0.0,1,0.0,0.0,1,0.0,-0.001430650048969806,-1,0.001430650048969806,-0.001430650048969806,-1,0.001430650048969806,-0.001430650048969806,-1,0.001430650048969806,-0.001430650048969806,-1,0.001430650048969806,0.0
90142,2022-12-16 00:00:00,kyberswap,Bittorrent,8702226.96547,-25.03241372713933,1,42806.17571457482,1,42806.17571457482,-25.03241372713933,-1,25.03241372713933,-3167.057182289203,-1,3167.057182289203,42806.17571457482,1,42806.17571457482,42806.17571457482,1,42806.17571457482,42806.17571457482,1,42806.17571457482,42806.17571457482,1,42806.17571457482,-0.00028765526142292877
90150,2022-12-16 00:00:00,lido,Ethereum,6159226446.70326,2265557.0433773226,1,700565683.022319,1,700565683.022319,2265557.0433773226,1,2265557.0433773226,18176010.179865047,1,18176010.179865047,92339773.7627103,1,92339773.7627103,690656502.9350538,1,690656502.9350538,700565683.022319,1,700565683.022319,700565683.022319,1,700565683.022319,0.036783142542030856
90152,2022-12-16 00:00:00,lido,Moonriver,2629950.36481,1321.3150510621706,1,459412.9629111736,1,459412.9629111736,1321.3150510621706,1,1321.3150510621706,-56026.979968873384,-1,56026.979968873384,220785.20905719398,1,220785.20905719398,446264.1270264436,1,446264.1270264436,459412.9629111736,1,459412.9629111736,459412.9629111736,1,459412.9629111736,0.050241064194290544
90153,2022-12-16 00:00:00,lido,Solana,33916456.72836,101293.40355318184,1,-25187950.796891976,-1,25187950.796891976,101293.40355318184,1,101293.40355318184,639634.8024198262,1,639634.8024198262,81323.77579457767,1,81323.77579457767,-21666932.347517464,-1,21666932.347517464,-25187950.796891976,-1,25187950.796891976,-25187950.796891976,-1,25187950.796891976,0.2986556183166478
90154,2022-12-16 00:00:00,lido,Terra,144546.50854,0.0,1,35020.84895671,1,35020.84895671,0.0,1,0.0,-1007.5540364079737,-1,1007.5540364079737,5159.600481348172,1,5159.600481348172,34590.83181396238,1,34590.83181396238,35020.84895671,1,35020.84895671,35020.84895671,1,35020.84895671,0.0
90155,2022-12-16 00:00:00,lightning-network,Bitcoin,89685124.5084,581252.5834490987,1,7210994.785733522,1,7210994.785733522,581252.5834490987,1,581252.5834490987,1600812.8673880405,1,1600812.8673880405,832320.1230496699,1,832320.1230496699,6879254.2193617495,1,6879254.2193617495,7210994.785733522,1,7210994.785733522,7210994.785733522,1,7210994.785733522,0.64810367007369
90156,2022-12-16 00:00:00,liqee,Binance,22533413.75853,-92225.06371763247,1,-3347151.553720543,-1,3347151.553720543,-92225.06371763247,-1,92225.06371763247,-281403.30701061955,-1,281403.30701061955,-676233.8870702343,-1,676233.8870702343,-4844153.705423146,-1,4844153.705423146,-3347151.553720543,-1,3347151.553720543,-3347151.553720543,-1,3347151.553720543,-0.4092813663563106
90157,2022-12-16 00:00:00,liqee,Ethereum,5274491.85742,-20144.445381210746,1,-213565.84163106952,-1,213565.84163106952,-20144.445381210746,-1,20144.445381210746,-4804.328308750843,-1,4804.328308750843,12626.585072172558,1,12626.585072172558,-99275.19422016508,-1,99275.19422016508,-213565.84163106952,-1,213565.84163106952,-213565.84163106952,-1,213565.84163106952,-0.381922011176719
90158,2022-12-16 00:00:00,liquity,Ethereum,444215018.11552,200647.86804918165,1,79571374.71004958,1,79571374.71004958,200647.86804918165,1,200647.86804918165,3517673.3659172696,1,3517673.3659172696,-4632074.930799296,-1,4632074.930799296,68656385.83125517,1,68656385.83125517,79571374.71004958,1,79571374.71004958,79571374.71004958,1,79571374.71004958,0.045169087011147004
90151,2022-12-16 00:00:00,lido,Moonbeam,12892334.26215,12635.659076789596,1,4470704.976493598,1,4470704.976493598,12635.659076789596,1,12635.659076789596,102309.98155598037,1,102309.98155598037,458282.81779685145,1,458282.81779685145,4439967.835949448,1,4439967.835949448,4470704.976493598,1,4470704.976493598,4470704.976493598,1,4470704.976493598,0.0980090867942048
90141,2022-12-16 00:00:00,kyberswap,Binance,2934356.26913,-1374.825129756908,1,-155583.72652054776,-1,155583.72652054776,-1374.825129756908,-1,1374.825129756908,-2957006.060291504,-1,2957006.060291504,-1408029.2594415934,-1,1408029.2594415934,-134205.85114510075,-1,134205.85114510075,-155583.72652054776,-1,155583.72652054776,-155583.72652054776,-1,155583.72652054776,-0.046852699660921766
90140,2022-12-16 00:00:00,kyberswap,Avalanche,14172514.27929,129932.73774875254,1,7003337.037596537,1,7003337.037596537,129932.73774875254,1,129932.73774875254,500455.72088177124,1,500455.72088177124,584641.2877769272,1,584641.2877769272,6937310.9038019525,1,6937310.9038019525,7003337.037596537,1,7003337.037596537,7003337.037596537,1,7003337.037596537,0.9167938390340558
90139,2022-12-16 00:00:00,kyberswap,Arbitrum,7636672.75986,-363273.3588010326,1,6213590.262034306,1,6213590.262034306,-363273.3588010326,-1,363273.3588010326,-690356.6798455401,-1,690356.6798455401,5353482.114535794,1,5353482.114535794,6207485.865747512,1,6207485.865747512,6213590.262034306,1,6213590.262034306,6213590.262034306,1,6213590.262034306,-4.75695856329573
90099,2022-12-16 00:00:00,iron-bank,Optimism,3515121.79148,-88695.59497030091,1,-4660521.180328027,-1,4660521.180328027,-88695.59497030091,-1,88695.59497030091,694050.3783808453,1,694050.3783808453,-1340782.2423920163,-1,1340782.2423920163,-5240291.323681774,-1,5240291.323681774,-4660521.180328027,-1,4660521.180328027,-4660521.180328027,-1,4660521.180328027,-2.523258089813061
90102,2022-12-16 00:00:00,iziswap,Binance,26550845.8136,86657.3475553938,1,-713250.1078710078,-1,713250.1078710078,86657.3475553938,1,86657.3475553938,141033.99909149736,1,141033.99909149736,-113773.80257937801,-1,113773.80257937801,-491091.1035666717,-1,491091.1035666717,-713250.1078710078,-1,713250.1078710078,-713250.1078710078,-1,713250.1078710078,0.3263826251102169
90103,2022-12-16 00:00:00,jpegd,Ethereum,16194337.28246,42250.58385351745,1,7998634.186637093,1,7998634.186637093,42250.58385351745,1,42250.58385351745,3332402.048323452,1,3332402.048323452,3704147.987478866,1,3704147.987478866,7350601.257360994,1,7350601.257360994,7998634.186637093,1,7998634.186637093,7998634.186637093,1,7998634.186637093,0.26089726993199547
90110,2022-12-16 00:00:00,justlend,Tron,2931749799.76097,-23001893.692043517,1,-365737213.6592885,-1,365737213.6592885,-23001893.692043517,-1,23001893.692043517,-12922704.8571308,-1,12922704.8571308,102752828.35663207,1,102752828.35663207,-335824330.26425636,-1,335824330.26425636,-365737213.6592885,-1,365737213.6592885,-365737213.6592885,-1,365737213.6592885,-0.7845790146866863
90113,2022-12-16 00:00:00,juststables,Tron,967986085.44836,-3061.5886440000063,1,32615.027938000105,1,32615.027938000105,-3061.5886440000063,-1,3061.5886440000063,-2983.059368000005,-1,2983.059368000005,-386.52548299996624,-1,386.52548299996624,32933.28835900011,1,32933.28835900011,32615.027938000105,1,32615.027938000105,32615.027938000105,1,32615.027938000105,-0.00031628436503629216
90114,2022-12-16 00:00:00,katana-dex,Ronin,52437672.47327,20325.13386122687,1,20446046.57943768,1,20446046.57943768,20325.13386122687,1,20325.13386122687,1595532.9534453866,1,1595532.9534453866,4521354.892748545,1,4521354.892748545,15543343.265710946,1,15543343.265710946,20446046.57943768,1,20446046.57943768,20446046.57943768,1,20446046.57943768,0.03876055687175583
90115,2022-12-16 00:00:00,kava-earn,Kava,48281209.13119,-208931.47635113526,1,3689163.709590801,1,3689163.709590801,-208931.47635113526,-1,208931.47635113526,-1541442.189968441,-1,1541442.189968441,-1779232.7732148462,-1,1779232.7732148462,3689163.709590801,1,3689163.709590801,3689163.709590801,1,3689163.709590801,3689163.709590801,1,3689163.709590801,-0.432738699197498
90116,2022-12-16 00:00:00,kava-lend,Kava,76118859.79415,969217.5354425292,1,-25490864.10912286,-1,25490864.10912286,969217.5354425292,1,969217.5354425292,-10438712.602516195,-1,10438712.602516195,-10910287.283301847,-1,10910287.283301847,-28115448.421351206,-1,28115448.421351206,-25490864.10912286,-1,25490864.10912286,-25490864.10912286,-1,25490864.10912286,1.2732948681359744
90119,2022-12-16 00:00:00,kava-liquid,Kava,24737762.70536,-153619.65822505794,1,2913286.551321244,1,2913286.551321244,-153619.65822505794,-1,153619.65822505794,-1074883.3233929672,-1,1074883.3233929672,-1481417.5150830038,-1,1481417.5150830038,2913286.551321244,1,2913286.551321244,2913286.551321244,1,2913286.551321244,2913286.551321244,1,2913286.551321244,-0.6209925289313765
90120,2022-12-16 00:00:00,kava-mint,Kava,95849043.51962,1711916.9281507216,1,-36449811.918728344,-1,36449811.918728344,1711916.9281507216,1,1711916.9281507216,-11621010.550395878,-1,11621010.550395878,-14122249.335210083,-1,14122249.335210083,-39132351.65510746,-1,39132351.65510746,-36449811.918728344,-1,36449811.918728344,-36449811.918728344,-1,36449811.918728344,1.7860553066450762
