,date,protocol,chain,usd_value,name,category,parentProtocol,net_dollar_flow,cumul_net_dollar_flow,rank_desc,pct_of_tvl,flow_direction,abs_cumul_net_dollar_flow
13399,2022-09-12 17:59:07,oh-finance,Avalanche,588710.12945,Oh Finance,Yield,Oh Finance,-29.818104980300095,-39780.474613918166,1,-0.005064989285670613,-1,39780.474613918166
12626,2022-09-12 17:59:02,hundred-finance,Polygon,4856424.71242,Hundred Finance,Lending,Hundred Finance,48142.31010296241,-40528.43224018268,1,0.9913117767447621,-1,40528.43224018268
12418,2022-09-12 17:56:59,fractional-art,Ethereum,3435918.42726,Fractional Art,Indexes,Fractional Art,-1444.2231142212693,-40880.43915600148,1,-0.04203310249635281,-1,40880.43915600148
12912,2022-09-12 17:59:02,yetiswap,Avalanche,125645.03634000002,YetiSwap,Dexes,YetiSwap,350.6973131982436,-42166.67733432454,1,0.2791175229948949,-1,42166.67733432454
12782,2022-09-12 17:59:02,pstake,Ethereum,15463451.73205,pStake,Liquid Staking,pStake,-8351.12423103855,-42811.92016578158,1,-0.05400556341330808,-1,42811.92016578158
13395,2022-09-12 17:59:07,octus-bridge,Ethereum,2536398.55587,Octus Bridge,Bridge,Octus Bridge,0.0,-42948.53182941668,1,0.0,-1,42948.53182941668
13528,2022-09-12 17:59:07,revert-compoundor,Polygon,214444.00336,Revert Compoundor,Services,Revert Compoundor,23742.125897058522,-43421.03189131922,1,11.071480444804601,-1,43421.03189131922
13263,2022-09-12 17:59:07,izumi-finance,Polygon,207419.74288,iZUMi Finance,Yield,iZUMi Finance,-731.7421876632095,-44461.66268257585,1,-0.3527832874069993,-1,44461.66268257585
13267,2022-09-12 17:59:07,jetfuel-finance,Binance,5787528.03285,JetFuel Finance,Yield,JetFuel Finance,7030.589146616946,-44847.42533344136,1,0.12147827374159283,-1,44847.42533344136
12719,2022-09-12 17:59:02,onavax,Avalanche,344120.15839,onAVAX,Dexes,onAVAX,-11620.14973791195,-45756.03881469346,1,-3.376771007045319,-1,45756.03881469346
13264,2022-09-12 17:59:07,jarvis-network,Binance,583254.93643,Jarvis Network,Derivatives,Jarvis Network,3509.390975064906,-46323.352021999184,1,0.6016907454817726,-1,46323.352021999184
13203,2022-09-12 17:59:07,gamma,Polygon,711369.86249,Gamma,Yield,Gamma,-432.1907629957095,-47427.118797329415,1,-0.06075471927963282,-1,47427.118797329415
13065,2022-09-12 17:59:07,clipper,Polygon,983128.06032,Clipper,Dexes,Clipper,-546.9397570386427,-49035.09140699244,1,-0.05563260567098638,-1,49035.09140699244
12866,2022-09-12 17:59:02,timeless-finance,Ethereum,119909.5644,Timeless Finance,Yield,Timeless Finance,5.356832832099429,-49137.89785073067,1,0.004467394122315258,-1,49137.89785073067
13312,2022-09-12 17:59:07,llamapay,Ethereum,2817219.21327,LlamaPay,Payments,LlamaPay,-43066.24054106543,-51131.72166581108,1,-1.5286790725481962,-1,51131.72166581108
13156,2022-09-12 17:59:07,elyfi,Ethereum,2039751.60009,ELYFI,Lending,ELYFI,0.0,-51470.7296515537,1,0.0,-1,51470.7296515537
13425,2022-09-12 17:59:07,outcome-finance,Polygon,479734.54316,Outcome Finance,Synthetics,Outcome Finance,0.0,-51826.13974053268,1,0.0,-1,51826.13974053268
13089,2022-09-12 17:59:07,crosschain-bridge,Binance,525620.7002,CrossChain Bridge,Cross Chain,CrossChain Bridge,-19075.96496700219,-51876.722977746365,1,-3.629226352718555,-1,51876.722977746365
13574,2022-09-12 17:59:07,solv-protocol,Ethereum,10011909.168200001,Solv Protocol,NFT Marketplace,Solv Protocol,-197.15103796851392,-53248.40218901539,1,-0.0019691652676465388,-1,53248.40218901539
12609,2022-09-12 17:59:02,hashflow,Arbitrum,1778257.19391,Hashflow,Dexes,Hashflow,43044.494623935745,-53605.08161051703,1,2.4206000555684684,-1,53605.08161051703
12642,2022-09-12 17:59:02,iron-bank,Avalanche,3781819.54366,Iron Bank,Lending,Iron Bank,-312805.4698953641,-54004.489663011685,1,-8.271295504296715,-1,54004.489663011685
13536,2022-09-12 17:59:07,rook,Ethereum,14688675.9696,Rook,Dexes,Rook,-15033.457437746525,-54425.74494404051,1,-0.1023472603579798,-1,54425.74494404051
13686,2022-09-12 17:59:07,unicly,Ethereum,2953249.6349100005,Unicly,Dexes,Unicly,-1376.8845649710424,-55479.49005355629,1,-0.04662269483402485,-1,55479.49005355629
13317,2022-09-12 17:59:07,luaswap,Ethereum,1213941.36018,LuaSwap,Dexes,LuaSwap,17915.89990820955,-56667.44434569709,1,1.475845580016569,-1,56667.44434569709
13369,2022-09-12 17:59:07,naos-finance,Ethereum,8313.31989,NAOS Finance,RWA,NAOS Finance,-56768.903266071065,-56873.1314402708,1,-682.8668211644032,-1,56873.1314402708
12397,2022-09-12 07:59:43,tarot,Optimism,3395453.22521,Tarot,Lending,Tarot,-59813.2182009844,-57882.41535361971,1,-1.7615680215204585,-1,57882.41535361971
13146,2022-09-12 17:59:07,elasticswap,Avalanche,1883269.24272,ElasticSwap,Dexes,ElasticSwap,5176.823019188636,-59787.20919259642,1,0.27488491298842466,-1,59787.20919259642
12821,2022-09-12 17:59:02,spice-trade,Avalanche,228036.01786,Spice Trade,Algo-Stables,Spice Trade,825.401356894834,-61415.224848853315,1,0.3619609589050004,-1,61415.224848853315
13651,2022-09-12 17:59:07,tidal-finance,Polygon,2551991.66853,Tidal Finance,Insurance,Tidal Finance,0.0,-62133.15331597653,1,0.0,-1,62133.15331597653
13319,2022-09-12 17:59:07,lyra,Ethereum,416366.54776,Lyra,Options,Lyra,0.0,-62999.45623000076,1,0.0,-1,62999.45623000076
12723,2022-09-12 17:59:02,onx-finance,Ethereum,3054783.75854,OnX Finance,Yield Aggregator,OnX Finance,-28084.80782000022,-63191.28594114455,1,-0.9193713873031407,-1,63191.28594114455
13063,2022-09-12 17:59:07,clipper,Ethereum,9032583.19778,Clipper,Dexes,Clipper,6151.854397652395,-64410.78752054703,1,0.06810736489163342,-1,64410.78752054703
13500,2022-09-12 17:59:07,radioshack,Polygon,1668607.60009,RadioShack,Dexes,RadioShack,3829.922150407544,-64548.45710425069,1,0.22952802984961646,-1,64548.45710425069
12973,2022-09-12 17:59:07,arrakis-finance,Polygon,2523840.54788,Arrakis Finance,Yield,Arrakis Finance,-36354.23968697217,-65434.50553326652,1,-1.4404332998576064,-1,65434.50553326652
12613,2022-09-12 17:59:02,hashflow,Polygon,1641481.1556799999,Hashflow,Dexes,Hashflow,-10774.076804624281,-67518.36788572086,1,-0.6563631125062178,-1,67518.36788572086
12938,2022-09-12 17:59:07,alkemi,Ethereum,1097914.6007700001,Alkemi,Lending,Alkemi,-864.6075433078305,-68667.2861442143,1,-0.07874998134658702,-1,68667.2861442143
13092,2022-09-12 17:59:07,cryptex-finance,Ethereum,1752447.19802,Cryptex Finance,Indexes,Cryptex Finance,0.0,-69065.59902089083,1,0.0,-1,69065.59902089083
12468,2022-09-12 17:59:02,atlas-usv,Polygon,7432.75704,Atlas USV,Reserve Currency,Atlas USV,20.019999995394144,-71090.0714201585,1,0.26934823629583005,-1,71090.0714201585
13226,2022-09-12 17:59:07,harvest-finance,Polygon,1158101.38837,Harvest Finance,Yield Aggregator,Harvest Finance,32038.88040000014,-71399.62547764748,1,2.7665004741160093,-1,71399.62547764748
13453,2022-09-12 17:59:07,piedao,Ethereum,2927120.36175,PieDAO,Indexes,PieDAO,-1411.5431345188385,-75189.8179547903,1,-0.04822292765832619,-1,75189.8179547903
12842,2022-09-12 17:59:02,swerve,Ethereum,1123187.08,Swerve,Dexes,Swerve,0.0,-83233.44840999981,1,0.0,-1,83233.44840999981
12615,2022-09-12 17:59:02,hegic,Ethereum,2917737.40353,Hegic,Options,Hegic,-2595.4091717476463,-86915.64875763668,1,-0.08895280187338354,-1,86915.64875763668
13449,2022-09-12 17:59:07,pickle,Arbitrum,1028260.965,Pickle,Yield Aggregator,Pickle,-12627.415000000037,-88052.14320231644,1,-1.2280360171019462,-1,88052.14320231644
12733,2022-09-12 17:59:02,opium,Ethereum,2084850.87773,Opium,Options,Opium,-2.8984571709317493,-89190.91110661716,1,-0.00013902467566829572,-1,89190.91110661716
13072,2022-09-12 17:59:07,complifi,Polygon,617737.05824,CompliFi,Derivatives,CompliFi,-3657.1062707437627,-89259.60461552303,1,-0.5920166553004373,-1,89259.60461552303
13613,2022-09-12 17:59:07,swapr,Arbitrum,1255428.9005999998,Swapr,Dexes,Swapr,7128.967537057159,-90828.69922242369,1,0.5678511569751225,-1,90828.69922242369
13497,2022-09-12 17:59:07,radioshack,Binance,2848633.0712200003,RadioShack,Dexes,RadioShack,-3884.1294923934593,-92443.45994695275,1,-0.13635064240583225,-1,92443.45994695275
12920,2022-09-12 17:59:02,zkswap,Ethereum,1934345.66314,ZKSwap,Chain,ZKSwap,0.0,-96543.48301800329,1,0.0,-1,96543.48301800329
12995,2022-09-12 17:59:07,barnbridge,Ethereum,3125186.97191,BarnBridge,Yield Aggregator,BarnBridge,-16654.277298618348,-99574.34176239277,1,-0.5329049893114032,-1,99574.34176239277
13136,2022-09-12 17:59:07,drops,Ethereum,972555.76657,Drops,Lending,Drops,-93292.8724,-101409.31999148661,1,-9.592547348623961,-1,101409.31999148661
13382,2022-09-12 17:59:07,niob-finance,Binance,313829.24258,Niob Finance,Dexes,Niob Finance,0.0,-104104.67278437641,1,0.0,-1,104104.67278437641
13201,2022-09-12 17:59:07,gamma,Ethereum,3429024.94766,Gamma,Yield,Gamma,-42664.23004277229,-104293.07336225706,1,-1.244208796786001,-1,104293.07336225706
13565,2022-09-12 17:59:07,snowball,Avalanche,2517512.1925,Snowball,Yield,Snowball,-1134.8724741247631,-105896.62830133767,1,-0.0450791252374347,-1,105896.62830133767
13604,2022-09-12 17:59:07,sudoswap,Ethereum,3200969.90767,SudoSwap,Dexes,SudoSwap,12122.161540450055,-105976.99385422975,1,0.3787027647902454,-1,105976.99385422975
12472,2022-09-12 17:59:02,aztec,Ethereum,4056650.4146,Aztec,Privacy,Aztec,-29046.395644876982,-109578.99617615191,1,-0.7160191950565467,-1,109578.99617615191
13690,2022-09-12 17:59:07,unicrypt,Polygon,4374432.71057,UniCrypt,Services,UniCrypt,-35163.33540378001,-110148.38745646519,1,-0.8038376111904607,-1,110148.38745646519
13734,2022-09-12 17:59:07,woofi,Avalanche,677977.26903,WOOFi,Dexes,WOOFi,214.45951999991667,-110190.79051734714,1,0.03163225815914884,-1,110190.79051734714
12424,2022-09-12 17:56:59,idex,Polygon,7139183.86556,IDEX,Dexes,IDEX,-324841.26263578614,-112978.20668630276,1,-4.55011761502385,-1,112978.20668630276
12998,2022-09-12 17:59:07,baryon-network,Binance,1611455.02369,Baryon Network,Dexes,Baryon Network,-45069.2436141926,-113476.32120789203,1,-2.7968043135942153,-1,113476.32120789203
13011,2022-09-12 17:59:07,bifi,Avalanche,691130.29272,BiFi,Lending,BiFi,-3370.079999985814,-113923.73049936889,1,-0.48761862061096867,-1,113923.73049936889
12605,2022-09-12 17:59:02,hakuswap,Avalanche,206870.67239000002,HakuSwap,Dexes,HakuSwap,527.2535680569273,-115773.23818522682,1,0.2548711047175068,-1,115773.23818522682
13598,2022-09-12 17:59:07,steakhut,Avalanche,1020951.19371,SteakHut,Farm,SteakHut,-17975.872012867276,-118613.8681851411,1,-1.7606984666471042,-1,118613.8681851411
9633,2022-09-10 11:58:52,impermax-finance,Polygon,4057107.21042,Impermax Finance,Yield,Impermax Finance,12794.938566390512,-119350.75706534965,1,0.3153709750023085,-1,119350.75706534965
12430,2022-09-12 17:56:59,xtoken,Ethereum,2926583.59266,xToken,Services,xToken,-1131.0088327163264,-119386.33709390237,1,-0.03864604570164837,-1,119386.33709390237
13332,2022-09-12 17:59:07,mars-poolin,Ethereum,2094031.5293999999,Mars Poolin,Yield,Mars Poolin,122.54359609327193,-119399.61244666134,1,0.00585204159406254,-1,119399.61244666134
12538,2022-09-12 17:59:02,cvi-finance,Ethereum,244986.29093000002,CVI Finance,Synthetics,CVI Finance,0.79934119188772,-119806.9999864496,1,0.00032627996809671115,-1,119806.9999864496
13115,2022-09-12 17:59:07,defi-swap,Ethereum,23212275.15541,Defi Swap,Dexes,Defi Swap,-2100.369450433125,-120014.83882784375,1,-0.009048529006186624,-1,120014.83882784375
13477,2022-09-12 17:59:07,pooltogether,Ethereum,11645670.96005,PoolTogether,Services,PoolTogether,1713.6312860797568,-120975.99374151617,1,0.014714749300047195,-1,120975.99374151617
12682,2022-09-12 17:59:02,market,Polygon,1712471.78704,Market,Lending,Market,41193.944551546534,-124854.2320338917,1,2.4055254435899402,-1,124854.2320338917
13218,2022-09-12 17:59:07,grizzlyfi,Binance,9376303.67365,GrizzlyFi,Yield,GrizzlyFi,55353.56073749701,-125830.94240274472,1,0.590355887182449,-1,125830.94240274472
13112,2022-09-12 17:59:07,deeplock,Binance,14467089.11814,DeepLock,Launchpad,DeepLock,-99252.03730362125,-131778.11695134573,1,-0.6860539566260849,-1,131778.11695134573
12614,2022-09-12 17:59:02,hegic,Arbitrum,1404391.75631,Hegic,Options,Hegic,-30131.173129761602,-140057.09480325753,1,-2.145496297196333,-1,140057.09480325753
13051,2022-09-12 17:59:07,cbridge,Polygon,9530200.81002,cBridge,Bridge,cBridge,-332319.7822317559,-142145.487249442,1,-3.4870176280268588,-1,142145.487249442
12412,2022-09-12 17:56:59,brahma,Ethereum,1949121.03193,Brahma,Yield,Brahma,2075.2859385889547,-153062.85492169863,1,0.10647291289725747,-1,153062.85492169863
12489,2022-09-12 17:59:02,beta-finance,Avalanche,315000.28179,Beta Finance,Lending,Beta Finance,0.0,-155634.78174470953,1,0.0,-1,155634.78174470953
13672,2022-09-12 17:59:07,tracer,Arbitrum,2393454.59866,Tracer,Derivatives,Mycelium,-24284.216254585128,-157019.16103471298,1,-1.014609438097589,-1,157019.16103471298
13174,2022-09-12 17:59:07,flux-protocol,Binance,295801.84666,Flux Protocol,Lending,Flux Protocol,3017.730489999987,-162354.02359965988,1,1.0201864944638501,-1,162354.02359965988
2729,2022-09-05 13:58:32,nftx,Ethereum,23158885.57197,NFTX,NFT Marketplace,NFTX,-133831.86121756575,-163561.91392516994,1,-0.5778855843544867,-1,163561.91392516994
12675,2022-09-12 17:59:02,magik-farm,Avalanche,911655.05323,Magik Farm,Yield Aggregator,Magik Finance,32423.62315,-168242.73457903013,1,3.556567040913434,-1,168242.73457903013
12767,2022-09-12 17:59:02,polynomial-protocol,Optimism,685493.67617,Polynomial Protocol,Options,Polynomial Protocol,1565.4328787558852,-168757.49666167962,1,0.2283657651668348,-1,168757.49666167962
13458,2022-09-12 17:59:07,pinksale,Ethereum,6980715.06419,PinkSale,Launchpad,PinkSale,-206784.95822916648,-173505.51668091665,1,-2.9622317531615305,-1,173505.51668091665
12713,2022-09-12 17:59:02,nftb,Binance,1041107.28769,NFTb,Yield,NFTb,-1145.9711847586666,-176149.8047569712,1,-0.11007234300523798,-1,176149.8047569712
13589,2022-09-12 17:59:07,stakedao,Polygon,10387955.67314,StakeDAO,Yield,StakeDAO,-35288.479650317604,-178599.32122691983,1,-0.33970572036192415,-1,178599.32122691983
12558,2022-09-12 17:59:02,dfx-finance,Polygon,5990639.51267,DFX Finance,Dexes,DFX Finance,5331.707974069647,-178725.7198291354,1,0.08900064780718761,-1,178725.7198291354
12759,2022-09-12 17:59:02,pnetwork,Binance,10574305.62468,pNetwork,Cross Chain,pNetwork,13853.392769999802,-179113.86649702,1,0.13100995244232913,-1,179113.86649702
13513,2022-09-12 17:59:07,relaychain,Ethereum,618532.4914899999,RelayChain,Bridge,RelayChain,-83.72399446753684,-180030.40560129975,1,-0.013535908884244998,-1,180030.40560129975
13715,2022-09-12 17:59:07,vesper,Polygon,198649.82517,Vesper,Yield Aggregator,Vesper,-50.69166872642535,-183157.37463551303,1,-0.025518103870992372,-1,183157.37463551303
12485,2022-09-12 17:59:02,bella-protocol,Ethereum,13859623.831799999,Bella Protocol,Yield,Bella Protocol,-186136.30318957852,-185314.11966640592,1,-1.3430112205679132,-1,185314.11966640592
13139,2022-09-12 17:59:07,dxsale,Avalanche,550326.39045,DxSale,Launchpad,DxSale,865.5689097358728,-185732.01759710597,1,0.15728282792836815,-1,185732.01759710597
12623,2022-09-12 17:59:02,hundred-finance,Arbitrum,1339479.16257,Hundred Finance,Lending,Hundred Finance,-540457.9288558121,-187677.51584009366,1,-40.34836404762424,-1,187677.51584009366
12676,2022-09-12 17:59:02,magik-farm,Binance,1681348.55295,Magik Farm,Yield Aggregator,Magik Finance,-91522.73794999998,-189953.07610962976,1,-5.443412538668399,-1,189953.07610962976
13041,2022-09-12 17:59:07,cap,Arbitrum,4888473.3003,Cap,Dexes,Cap,257647.98028894223,-191108.00243750762,1,5.270520353934032,-1,191108.00243750762
12862,2022-09-12 17:59:02,thetanuts-finance,Binance,79871.11992,Thetanuts Finance,Options,Thetanuts Finance,-6.361203134316784,-202680.82596578504,1,-0.007964334468689374,-1,202680.82596578504
13057,2022-09-12 17:59:07,charm-finance,Ethereum,2414335.55741,Charm Finance,Yield,Charm Finance,-302.5642395623763,-212664.3662940844,1,-0.012531987885186713,-1,212664.3662940844
13248,2022-09-12 17:59:07,impossible-finance,Avalanche,1003736.13168,Impossible Finance,Launchpad,Impossible Finance,-5.031321949000585,-214026.60914199846,1,-0.0005012594236873218,-1,214026.60914199846
12652,2022-09-12 17:59:02,kalmy-app,Binance,2119798.81,Kalmy App,Yield,Kalmy App,-68.1167975723577,-215726.3383823032,1,-0.0032133614402943124,-1,215726.3383823032
12780,2022-09-12 17:59:02,primitive,Ethereum,67957.92146000001,Primitive,Dexes,Primitive,0.0,-221113.25149632178,1,0.0,-1,221113.25149632178
13766,2022-09-12 17:59:07,yield-yak,Avalanche,56747272.47681,Yield Yak,Yield Aggregator,Yield Yak,27113.616813043216,-223410.6199265847,1,0.04777959473580568,-1,223410.6199265847
13110,2022-09-12 17:59:07,debridge,Ethereum,1456930.36916,deBridge,Bridge,deBridge,57197.38751686182,-225277.42714556295,1,3.925883400305482,-1,225277.42714556295
12901,2022-09-12 17:59:02,wepiggy,Ethereum,3265979.16155,WePiggy,Lending,WePiggy,34551.8362499997,-229076.94396014462,1,1.0579319261057918,-1,229076.94396014462
13741,2022-09-12 17:59:07,wrap-protocol,Ethereum,2537468.67986,Wrap Protocol,Synthetics,Wrap Protocol,-995.1983951862977,-239542.55325220653,1,-0.03922012528017512,-1,239542.55325220653
13474,2022-09-12 17:59:07,pony-finance,Ethereum,465055.84334,Pony Finance,Indexes,Pony Finance,0.0,-240174.28687136085,1,0.0,-1,240174.28687136085
13479,2022-09-12 17:59:07,pooltogether,Polygon,13628513.82576,PoolTogether,Services,PoolTogether,-4584.78654998933,-243523.169696006,1,-0.033641133645279604,-1,243523.169696006
12635,2022-09-12 17:59:02,hyphen,Polygon,1328043.5986600001,Hyphen,Bridge,Hyphen,-37847.180565555806,-245373.70681192455,1,-2.8498447342951483,-1,245373.70681192455
12417,2022-09-12 17:56:59,dforce,Polygon,1212984.31804,dForce,Lending,dForce,834.0513100000098,-250851.2924622705,1,0.06876027147224056,-1,250851.2924622705
12632,2022-09-12 17:59:02,hyphen,Binance,975838.7180599999,Hyphen,Bridge,Hyphen,3974.623433477902,-253719.72276988096,1,0.40730331354135924,-1,253719.72276988096
12619,2022-09-12 17:59:02,hop-protocol,Optimism,2443950.71245,Hop Protocol,Cross Chain,Hop Protocol,-38447.686494567235,-254682.81096397934,1,-1.5731776544717788,-1,254682.81096397934
12631,2022-09-12 17:59:02,hyphen,Avalanche,513933.06422,Hyphen,Bridge,Hyphen,-61410.164300569406,-255001.475263727,1,-11.94905885142301,-1,255001.475263727
13636,2022-09-12 17:59:07,tetu,Polygon,4579860.2088,Tetu,Yield,Tetu,-5219.929640068759,-255203.91009884333,1,-0.11397574166213399,-1,255203.91009884333
13629,2022-09-12 17:59:07,ten-finance,Binance,4268852.28901,TEN Finance,Yield,TEN Finance,-12640.601738886575,-264919.2024756734,1,-0.2961124181183155,-1,264919.2024756734
13450,2022-09-12 17:59:07,pickle,Ethereum,8897967.23354,Pickle,Yield Aggregator,Pickle,-104315.08832999878,-271011.26970380323,1,-1.1723474091564807,-1,271011.26970380323
12611,2022-09-12 17:59:02,hashflow,Binance,2841558.62462,Hashflow,Dexes,Hashflow,-694.4922626725165,-272044.82902941486,1,-0.02444053966211556,-1,272044.82902941486
13489,2022-09-12 17:59:07,qidao,Arbitrum,2413536.80607,QiDao,CDP,QiDao,-190224.7465577607,-274659.88451354555,1,-7.881576368727794,-1,274659.88451354555
12654,2022-09-12 17:59:02,keep-network,Ethereum,30975118.483629998,KEEP Network,Cross Chain,KEEP Network,0.0,-280530.47938238096,1,0.0,-1,280530.47938238096
12523,2022-09-12 17:59:02,connext,Polygon,1118620.39414,Connext,Cross Chain,Connext,-108225.27635054532,-285176.58017020975,1,-9.674888542842039,-1,285176.58017020975
13498,2022-09-12 17:59:07,radioshack,Ethereum,1461548.86676,RadioShack,Dexes,RadioShack,25.298263261805822,-297591.27484089334,1,0.0017309214790667711,-1,297591.27484089334
12622,2022-09-12 17:59:02,hubble-exchange,Avalanche,4370298.11383,Hubble Exchange,Derivatives,Hubble Exchange,-8205.037373998246,-301133.4137957709,1,-0.1877454846394356,-1,301133.4137957709
12640,2022-09-12 17:59:02,integral,Ethereum,1813093.04217,Integral,Dexes,Integral,0.0,-335037.73407866823,1,0.0,-1,335037.73407866823
13493,2022-09-12 17:59:07,qidao,Polygon,44256380.72554,QiDao,CDP,QiDao,-208573.64159925692,-343008.2909231868,1,-0.4712849044135477,-1,343008.2909231868
11016,2022-09-11 07:59:20,sushiswap-kashi,Arbitrum,4992808.84149,Sushiswap Kashi,Lending,SushiSwap,-105984.06847637474,-344403.60298789333,1,-2.1227343533694354,-1,344403.60298789333
12841,2022-09-12 17:59:02,swapsicle,Avalanche,1598344.50287,Swapsicle,Dexes,Swapsicle,-55179.613654589535,-353762.4961304229,1,-3.4522978966992777,-1,353762.4961304229
13633,2022-09-12 17:59:07,terra-bridge,Binance,16277629.68915,Terra Bridge,Bridge,Terra Bridge,-181647.45218501028,-356516.2497242817,1,-1.1159330667541172,-1,356516.2497242817
