,date,token,token_value,usd_value,protocol,chain,last_token_value
16300,2022-08-01 00:00:00,CRV,,,uniswap,Optimism,
1324,2022-08-01 00:00:00,0XBTC,,,uniswap,Optimism,
12087,2022-07-31 00:00:00,PERP,,,uniswap,Optimism,
10215,2022-07-31 00:00:00,DCN,,,uniswap,Optimism,
4131,2022-07-31 00:00:00,SLINK,,,uniswap,Optimism,
8811,2022-07-31 00:00:00,BITANT,,,uniswap,Optimism,
11151,2022-07-31 00:00:00,KROM,,,uniswap,Optimism,
2259,2022-07-31 00:00:00,DAI,,,uniswap,Optimism,
855,2022-07-31 00:00:00,SETH,,,uniswap,Optimism,
4599,2022-07-31 00:00:00,SBTC,,,uniswap,Optimism,
16767,2022-07-31 00:00:00,WSTETH,,,uniswap,Optimism,
6939,2022-07-31 00:00:00,RGT,,,uniswap,Optimism,
14427,2022-07-31 00:00:00,HND,,,uniswap,Optimism,
3195,2022-07-31 00:00:00,WBTC,,,uniswap,Optimism,
5535,2022-07-31 00:00:00,USDC,,,uniswap,Optimism,
1323,2022-07-31 00:00:00,0XBTC,,,uniswap,Optimism,
8343,2022-07-31 00:00:00,ENS,,,uniswap,Optimism,
18171,2022-07-31 00:00:00,AELIN,,,uniswap,Optimism,
13959,2022-07-31 00:00:00,XCHF,,,uniswap,Optimism,
9279,2022-07-31 00:00:00,SARCO,,,uniswap,Optimism,
18639,2022-07-31 00:00:00,LUSD,,,uniswap,Optimism,
1791,2022-07-31 00:00:00,WETH,,,uniswap,Optimism,
16299,2022-07-31 00:00:00,CRV,,,uniswap,Optimism,
15363,2022-07-31 00:00:00,EQZ,,,uniswap,Optimism,
17235,2022-07-31 00:00:00,AAVE,,,uniswap,Optimism,
3663,2022-07-31 00:00:00,SUSD,,,uniswap,Optimism,
5067,2022-07-31 00:00:00,LINK,,,uniswap,Optimism,
7407,2022-07-31 00:00:00,RETH,,,uniswap,Optimism,
2727,2022-07-31 00:00:00,UNI,,,uniswap,Optimism,
9747,2022-07-31 00:00:00,LYRA,,,uniswap,Optimism,
6003,2022-07-31 00:00:00,RAI,,,uniswap,Optimism,
14895,2022-07-31 00:00:00,THALES,,,uniswap,Optimism,
7875,2022-07-31 00:00:00,PAPER,,,uniswap,Optimism,
13491,2022-07-31 00:00:00,EST,,,uniswap,Optimism,
387,2022-07-31 00:00:00,USDT,47725071.23765,47772796.30888,uniswap,Optimism,47644319.48058
12555,2022-07-31 00:00:00,SPANK,,,uniswap,Optimism,
13023,2022-07-31 00:00:00,DHT,,,uniswap,Optimism,
6471,2022-07-31 00:00:00,SNX,,,uniswap,Optimism,
10683,2022-07-31 00:00:00,WPC,,,uniswap,Optimism,
17703,2022-07-31 00:00:00,BOB,,,uniswap,Optimism,
15831,2022-07-31 00:00:00,OP,,,uniswap,Optimism,
11619,2022-07-31 00:00:00,MKR,,,uniswap,Optimism,
4130,2022-07-30 00:00:00,SLINK,,,uniswap,Optimism,
16766,2022-07-30 00:00:00,WSTETH,,,uniswap,Optimism,
5066,2022-07-30 00:00:00,LINK,,,uniswap,Optimism,
11618,2022-07-30 00:00:00,MKR,,,uniswap,Optimism,
15362,2022-07-30 00:00:00,EQZ,,,uniswap,Optimism,
13958,2022-07-30 00:00:00,XCHF,,,uniswap,Optimism,
8810,2022-07-30 00:00:00,BITANT,,,uniswap,Optimism,
18638,2022-07-30 00:00:00,LUSD,,,uniswap,Optimism,
3194,2022-07-30 00:00:00,WBTC,,,uniswap,Optimism,
17234,2022-07-30 00:00:00,AAVE,,,uniswap,Optimism,
18170,2022-07-30 00:00:00,AELIN,,,uniswap,Optimism,
6002,2022-07-30 00:00:00,RAI,,,uniswap,Optimism,
12086,2022-07-30 00:00:00,PERP,,,uniswap,Optimism,
7874,2022-07-30 00:00:00,PAPER,,,uniswap,Optimism,
2258,2022-07-30 00:00:00,DAI,,,uniswap,Optimism,
386,2022-07-30 00:00:00,USDT,47644319.48058,47572185.98089,uniswap,Optimism,47071901.54883
10682,2022-07-30 00:00:00,WPC,,,uniswap,Optimism,
12554,2022-07-30 00:00:00,SPANK,,,uniswap,Optimism,
10214,2022-07-30 00:00:00,DCN,,,uniswap,Optimism,
14426,2022-07-30 00:00:00,HND,,,uniswap,Optimism,
5534,2022-07-30 00:00:00,USDC,,,uniswap,Optimism,
15830,2022-07-30 00:00:00,OP,,,uniswap,Optimism,
17702,2022-07-30 00:00:00,BOB,,,uniswap,Optimism,
13490,2022-07-30 00:00:00,EST,,,uniswap,Optimism,
6470,2022-07-30 00:00:00,SNX,,,uniswap,Optimism,
9746,2022-07-30 00:00:00,LYRA,,,uniswap,Optimism,
7406,2022-07-30 00:00:00,RETH,,,uniswap,Optimism,
8342,2022-07-30 00:00:00,ENS,,,uniswap,Optimism,
16298,2022-07-30 00:00:00,CRV,,,uniswap,Optimism,
9278,2022-07-30 00:00:00,SARCO,,,uniswap,Optimism,
2726,2022-07-30 00:00:00,UNI,,,uniswap,Optimism,
1790,2022-07-30 00:00:00,WETH,,,uniswap,Optimism,
14894,2022-07-30 00:00:00,THALES,,,uniswap,Optimism,
13022,2022-07-30 00:00:00,DHT,,,uniswap,Optimism,
11150,2022-07-30 00:00:00,KROM,,,uniswap,Optimism,
3662,2022-07-30 00:00:00,SUSD,,,uniswap,Optimism,
854,2022-07-30 00:00:00,SETH,,,uniswap,Optimism,
4598,2022-07-30 00:00:00,SBTC,,,uniswap,Optimism,
1322,2022-07-30 00:00:00,0XBTC,,,uniswap,Optimism,
6938,2022-07-30 00:00:00,RGT,,,uniswap,Optimism,
13021,2022-07-29 00:00:00,DHT,,,uniswap,Optimism,
4129,2022-07-29 00:00:00,SLINK,,,uniswap,Optimism,
18169,2022-07-29 00:00:00,AELIN,,,uniswap,Optimism,
7405,2022-07-29 00:00:00,RETH,,,uniswap,Optimism,
8341,2022-07-29 00:00:00,ENS,,,uniswap,Optimism,
16765,2022-07-29 00:00:00,WSTETH,,,uniswap,Optimism,
17233,2022-07-29 00:00:00,AAVE,,,uniswap,Optimism,
18637,2022-07-29 00:00:00,LUSD,,,uniswap,Optimism,
16297,2022-07-29 00:00:00,CRV,,,uniswap,Optimism,
9277,2022-07-29 00:00:00,SARCO,,,uniswap,Optimism,
2725,2022-07-29 00:00:00,UNI,,,uniswap,Optimism,
14893,2022-07-29 00:00:00,THALES,,,uniswap,Optimism,
3661,2022-07-29 00:00:00,SUSD,,,uniswap,Optimism,
9745,2022-07-29 00:00:00,LYRA,,,uniswap,Optimism,
4597,2022-07-29 00:00:00,SBTC,,,uniswap,Optimism,
1789,2022-07-29 00:00:00,WETH,,,uniswap,Optimism,
853,2022-07-29 00:00:00,SETH,,,uniswap,Optimism,
11617,2022-07-29 00:00:00,MKR,,,uniswap,Optimism,
13957,2022-07-29 00:00:00,XCHF,,,uniswap,Optimism,
5065,2022-07-29 00:00:00,LINK,,,uniswap,Optimism,
10213,2022-07-29 00:00:00,DCN,,,uniswap,Optimism,
6937,2022-07-29 00:00:00,RGT,,,uniswap,Optimism,
12553,2022-07-29 00:00:00,SPANK,,,uniswap,Optimism,
8809,2022-07-29 00:00:00,BITANT,,,uniswap,Optimism,
6001,2022-07-29 00:00:00,RAI,,,uniswap,Optimism,
17701,2022-07-29 00:00:00,BOB,,,uniswap,Optimism,
15829,2022-07-29 00:00:00,OP,,,uniswap,Optimism,
11149,2022-07-29 00:00:00,KROM,,,uniswap,Optimism,
12085,2022-07-29 00:00:00,PERP,,,uniswap,Optimism,
15361,2022-07-29 00:00:00,EQZ,,,uniswap,Optimism,
7873,2022-07-29 00:00:00,PAPER,,,uniswap,Optimism,
5533,2022-07-29 00:00:00,USDC,,,uniswap,Optimism,
385,2022-07-29 00:00:00,USDT,47071901.54883,47024029.42496,uniswap,Optimism,44359913.01327
2257,2022-07-29 00:00:00,DAI,,,uniswap,Optimism,
13489,2022-07-29 00:00:00,EST,,,uniswap,Optimism,
1321,2022-07-29 00:00:00,0XBTC,,,uniswap,Optimism,
14425,2022-07-29 00:00:00,HND,,,uniswap,Optimism,
10681,2022-07-29 00:00:00,WPC,,,uniswap,Optimism,
6469,2022-07-29 00:00:00,SNX,,,uniswap,Optimism,
3193,2022-07-29 00:00:00,WBTC,,,uniswap,Optimism,
6468,2022-07-28 00:00:00,SNX,,,uniswap,Optimism,
11148,2022-07-28 00:00:00,KROM,,,uniswap,Optimism,
14424,2022-07-28 00:00:00,HND,,,uniswap,Optimism,
13956,2022-07-28 00:00:00,XCHF,,,uniswap,Optimism,
9276,2022-07-28 00:00:00,SARCO,,,uniswap,Optimism,
5064,2022-07-28 00:00:00,LINK,,,uniswap,Optimism,
14892,2022-07-28 00:00:00,THALES,,,uniswap,Optimism,
17700,2022-07-28 00:00:00,BOB,,,uniswap,Optimism,
10680,2022-07-28 00:00:00,WPC,,,uniswap,Optimism,
8808,2022-07-28 00:00:00,BITANT,,,uniswap,Optimism,
4128,2022-07-28 00:00:00,SLINK,,,uniswap,Optimism,
17232,2022-07-28 00:00:00,AAVE,,,uniswap,Optimism,
1320,2022-07-28 00:00:00,0XBTC,,,uniswap,Optimism,
8340,2022-07-28 00:00:00,ENS,,,uniswap,Optimism,
15360,2022-07-28 00:00:00,EQZ,,,uniswap,Optimism,
3192,2022-07-28 00:00:00,WBTC,,,uniswap,Optimism,
7404,2022-07-28 00:00:00,RETH,,,uniswap,Optimism,
1788,2022-07-28 00:00:00,WETH,,,uniswap,Optimism,
16764,2022-07-28 00:00:00,WSTETH,,,uniswap,Optimism,
18636,2022-07-28 00:00:00,LUSD,,,uniswap,Optimism,
7872,2022-07-28 00:00:00,PAPER,,,uniswap,Optimism,
6000,2022-07-28 00:00:00,RAI,,,uniswap,Optimism,
12084,2022-07-28 00:00:00,PERP,,,uniswap,Optimism,
16296,2022-07-28 00:00:00,CRV,,,uniswap,Optimism,
9744,2022-07-28 00:00:00,LYRA,,,uniswap,Optimism,
384,2022-07-28 00:00:00,USDT,44359913.01327,44352061.30866,uniswap,Optimism,41101319.18935
6936,2022-07-28 00:00:00,RGT,,,uniswap,Optimism,
2256,2022-07-28 00:00:00,DAI,,,uniswap,Optimism,
852,2022-07-28 00:00:00,SETH,,,uniswap,Optimism,
15828,2022-07-28 00:00:00,OP,,,uniswap,Optimism,
10212,2022-07-28 00:00:00,DCN,,,uniswap,Optimism,
13488,2022-07-28 00:00:00,EST,,,uniswap,Optimism,
12552,2022-07-28 00:00:00,SPANK,,,uniswap,Optimism,
2724,2022-07-28 00:00:00,UNI,,,uniswap,Optimism,
4596,2022-07-28 00:00:00,SBTC,,,uniswap,Optimism,
18168,2022-07-28 00:00:00,AELIN,,,uniswap,Optimism,
5532,2022-07-28 00:00:00,USDC,,,uniswap,Optimism,
3660,2022-07-28 00:00:00,SUSD,,,uniswap,Optimism,
11616,2022-07-28 00:00:00,MKR,,,uniswap,Optimism,
13020,2022-07-28 00:00:00,DHT,,,uniswap,Optimism,
17231,2022-07-27 00:00:00,AAVE,,,uniswap,Optimism,
11615,2022-07-27 00:00:00,MKR,,,uniswap,Optimism,
4595,2022-07-27 00:00:00,SBTC,,,uniswap,Optimism,
1787,2022-07-27 00:00:00,WETH,,,uniswap,Optimism,
383,2022-07-27 00:00:00,USDT,41101319.18935,41142420.50854,uniswap,Optimism,41983531.21018
8807,2022-07-27 00:00:00,BITANT,,,uniswap,Optimism,
2255,2022-07-27 00:00:00,DAI,,,uniswap,Optimism,
5063,2022-07-27 00:00:00,LINK,,,uniswap,Optimism,
16763,2022-07-27 00:00:00,WSTETH,,,uniswap,Optimism,
8339,2022-07-27 00:00:00,ENS,,,uniswap,Optimism,
9275,2022-07-27 00:00:00,SARCO,,,uniswap,Optimism,
1319,2022-07-27 00:00:00,0XBTC,,,uniswap,Optimism,
6935,2022-07-27 00:00:00,RGT,,,uniswap,Optimism,
3191,2022-07-27 00:00:00,WBTC,,,uniswap,Optimism,
14423,2022-07-27 00:00:00,HND,,,uniswap,Optimism,
10679,2022-07-27 00:00:00,WPC,,,uniswap,Optimism,
851,2022-07-27 00:00:00,SETH,,,uniswap,Optimism,
15827,2022-07-27 00:00:00,OP,,,uniswap,Optimism,
10211,2022-07-27 00:00:00,DCN,,,uniswap,Optimism,
6467,2022-07-27 00:00:00,SNX,,,uniswap,Optimism,
13487,2022-07-27 00:00:00,EST,,,uniswap,Optimism,
11147,2022-07-27 00:00:00,KROM,,,uniswap,Optimism,
2723,2022-07-27 00:00:00,UNI,,,uniswap,Optimism,
13955,2022-07-27 00:00:00,XCHF,,,uniswap,Optimism,
12551,2022-07-27 00:00:00,SPANK,,,uniswap,Optimism,
5531,2022-07-27 00:00:00,USDC,,,uniswap,Optimism,
17699,2022-07-27 00:00:00,BOB,,,uniswap,Optimism,
16295,2022-07-27 00:00:00,CRV,,,uniswap,Optimism,
4127,2022-07-27 00:00:00,SLINK,,,uniswap,Optimism,
15359,2022-07-27 00:00:00,EQZ,,,uniswap,Optimism,
9743,2022-07-27 00:00:00,LYRA,,,uniswap,Optimism,
12083,2022-07-27 00:00:00,PERP,,,uniswap,Optimism,
3659,2022-07-27 00:00:00,SUSD,,,uniswap,Optimism,
14891,2022-07-27 00:00:00,THALES,,,uniswap,Optimism,
7871,2022-07-27 00:00:00,PAPER,,,uniswap,Optimism,
7403,2022-07-27 00:00:00,RETH,,,uniswap,Optimism,
18635,2022-07-27 00:00:00,LUSD,,,uniswap,Optimism,
5999,2022-07-27 00:00:00,RAI,,,uniswap,Optimism,
18167,2022-07-27 00:00:00,AELIN,,,uniswap,Optimism,
13019,2022-07-27 00:00:00,DHT,,,uniswap,Optimism,
13954,2022-07-26 00:00:00,XCHF,,,uniswap,Optimism,
10210,2022-07-26 00:00:00,DCN,,,uniswap,Optimism,
7870,2022-07-26 00:00:00,PAPER,,,uniswap,Optimism,
6466,2022-07-26 00:00:00,SNX,,,uniswap,Optimism,
15826,2022-07-26 00:00:00,OP,,,uniswap,Optimism,
13018,2022-07-26 00:00:00,DHT,,,uniswap,Optimism,
2254,2022-07-26 00:00:00,DAI,,,uniswap,Optimism,
17698,2022-07-26 00:00:00,BOB,,,uniswap,Optimism,
850,2022-07-26 00:00:00,SETH,,,uniswap,Optimism,
11614,2022-07-26 00:00:00,MKR,,,uniswap,Optimism,
3658,2022-07-26 00:00:00,SUSD,,,uniswap,Optimism,
12550,2022-07-26 00:00:00,SPANK,,,uniswap,Optimism,
17230,2022-07-26 00:00:00,AAVE,,,uniswap,Optimism,
13486,2022-07-26 00:00:00,EST,,,uniswap,Optimism,
5530,2022-07-26 00:00:00,USDC,,,uniswap,Optimism,
10678,2022-07-26 00:00:00,WPC,,,uniswap,Optimism,
11146,2022-07-26 00:00:00,KROM,,,uniswap,Optimism,
18166,2022-07-26 00:00:00,AELIN,,,uniswap,Optimism,
7402,2022-07-26 00:00:00,RETH,,,uniswap,Optimism,
2722,2022-07-26 00:00:00,UNI,,,uniswap,Optimism,
14422,2022-07-26 00:00:00,HND,,,uniswap,Optimism,
5998,2022-07-26 00:00:00,RAI,,,uniswap,Optimism,
16294,2022-07-26 00:00:00,CRV,,,uniswap,Optimism,
4594,2022-07-26 00:00:00,SBTC,,,uniswap,Optimism,
9274,2022-07-26 00:00:00,SARCO,,,uniswap,Optimism,
9742,2022-07-26 00:00:00,LYRA,,,uniswap,Optimism,
1786,2022-07-26 00:00:00,WETH,,,uniswap,Optimism,
382,2022-07-26 00:00:00,USDT,41983531.21018,42067498.2726,uniswap,Optimism,44388820.61887
5062,2022-07-26 00:00:00,LINK,,,uniswap,Optimism,
8806,2022-07-26 00:00:00,BITANT,,,uniswap,Optimism,
4126,2022-07-26 00:00:00,SLINK,,,uniswap,Optimism,
14890,2022-07-26 00:00:00,THALES,,,uniswap,Optimism,
16762,2022-07-26 00:00:00,WSTETH,,,uniswap,Optimism,
15358,2022-07-26 00:00:00,EQZ,,,uniswap,Optimism,
18634,2022-07-26 00:00:00,LUSD,,,uniswap,Optimism,
6934,2022-07-26 00:00:00,RGT,,,uniswap,Optimism,
3190,2022-07-26 00:00:00,WBTC,,,uniswap,Optimism,
12082,2022-07-26 00:00:00,PERP,,,uniswap,Optimism,
8338,2022-07-26 00:00:00,ENS,,,uniswap,Optimism,
1318,2022-07-26 00:00:00,0XBTC,,,uniswap,Optimism,
1785,2022-07-25 00:00:00,WETH,,,uniswap,Optimism,
7401,2022-07-25 00:00:00,RETH,,,uniswap,Optimism,
14889,2022-07-25 00:00:00,THALES,,,uniswap,Optimism,
8337,2022-07-25 00:00:00,ENS,,,uniswap,Optimism,
13017,2022-07-25 00:00:00,DHT,,,uniswap,Optimism,
13485,2022-07-25 00:00:00,EST,,,uniswap,Optimism,
4593,2022-07-25 00:00:00,SBTC,,,uniswap,Optimism,
16293,2022-07-25 00:00:00,CRV,,,uniswap,Optimism,
12549,2022-07-25 00:00:00,SPANK,,,uniswap,Optimism,
6465,2022-07-25 00:00:00,SNX,,,uniswap,Optimism,
10677,2022-07-25 00:00:00,WPC,,,uniswap,Optimism,
3657,2022-07-25 00:00:00,SUSD,,,uniswap,Optimism,
17697,2022-07-25 00:00:00,BOB,,,uniswap,Optimism,
16761,2022-07-25 00:00:00,WSTETH,,,uniswap,Optimism,
18165,2022-07-25 00:00:00,AELIN,,,uniswap,Optimism,
849,2022-07-25 00:00:00,SETH,,,uniswap,Optimism,
17229,2022-07-25 00:00:00,AAVE,,,uniswap,Optimism,
2253,2022-07-25 00:00:00,DAI,,,uniswap,Optimism,
11613,2022-07-25 00:00:00,MKR,,,uniswap,Optimism,
12081,2022-07-25 00:00:00,PERP,,,uniswap,Optimism,
5997,2022-07-25 00:00:00,RAI,,,uniswap,Optimism,
18633,2022-07-25 00:00:00,LUSD,,,uniswap,Optimism,
15357,2022-07-25 00:00:00,EQZ,,,uniswap,Optimism,
9741,2022-07-25 00:00:00,LYRA,,,uniswap,Optimism,
14421,2022-07-25 00:00:00,HND,,,uniswap,Optimism,
9273,2022-07-25 00:00:00,SARCO,,,uniswap,Optimism,
5061,2022-07-25 00:00:00,LINK,,,uniswap,Optimism,
4125,2022-07-25 00:00:00,SLINK,,,uniswap,Optimism,
381,2022-07-25 00:00:00,USDT,44388820.61887,44521987.08073,uniswap,Optimism,43521340.25927
6933,2022-07-25 00:00:00,RGT,,,uniswap,Optimism,
10209,2022-07-25 00:00:00,DCN,,,uniswap,Optimism,
5529,2022-07-25 00:00:00,USDC,,,uniswap,Optimism,
2721,2022-07-25 00:00:00,UNI,,,uniswap,Optimism,
11145,2022-07-25 00:00:00,KROM,,,uniswap,Optimism,
13953,2022-07-25 00:00:00,XCHF,,,uniswap,Optimism,
3189,2022-07-25 00:00:00,WBTC,,,uniswap,Optimism,
8805,2022-07-25 00:00:00,BITANT,,,uniswap,Optimism,
1317,2022-07-25 00:00:00,0XBTC,,,uniswap,Optimism,
7869,2022-07-25 00:00:00,PAPER,,,uniswap,Optimism,
15825,2022-07-25 00:00:00,OP,,,uniswap,Optimism,
2720,2022-07-24 00:00:00,UNI,,,uniswap,Optimism,
10208,2022-07-24 00:00:00,DCN,,,uniswap,Optimism,
8804,2022-07-24 00:00:00,BITANT,,,uniswap,Optimism,
4592,2022-07-24 00:00:00,SBTC,,,uniswap,Optimism,
9740,2022-07-24 00:00:00,LYRA,,,uniswap,Optimism,
9272,2022-07-24 00:00:00,SARCO,,,uniswap,Optimism,
18632,2022-07-24 00:00:00,LUSD,,,uniswap,Optimism,
380,2022-07-24 00:00:00,USDT,43521340.25927,43564861.59953,uniswap,Optimism,41923810.91893
10676,2022-07-24 00:00:00,WPC,,,uniswap,Optimism,
18164,2022-07-24 00:00:00,AELIN,,,uniswap,Optimism,
12080,2022-07-24 00:00:00,PERP,,,uniswap,Optimism,
8336,2022-07-24 00:00:00,ENS,,,uniswap,Optimism,
3188,2022-07-24 00:00:00,WBTC,,,uniswap,Optimism,
11612,2022-07-24 00:00:00,MKR,,,uniswap,Optimism,
17228,2022-07-24 00:00:00,AAVE,,,uniswap,Optimism,
848,2022-07-24 00:00:00,SETH,,,uniswap,Optimism,
2252,2022-07-24 00:00:00,DAI,,,uniswap,Optimism,
16760,2022-07-24 00:00:00,WSTETH,,,uniswap,Optimism,
7868,2022-07-24 00:00:00,PAPER,,,uniswap,Optimism,
4124,2022-07-24 00:00:00,SLINK,,,uniswap,Optimism,
5528,2022-07-24 00:00:00,USDC,,,uniswap,Optimism,
12548,2022-07-24 00:00:00,SPANK,,,uniswap,Optimism,
13016,2022-07-24 00:00:00,DHT,,,uniswap,Optimism,
7400,2022-07-24 00:00:00,RETH,,,uniswap,Optimism,
1784,2022-07-24 00:00:00,WETH,,,uniswap,Optimism,
13484,2022-07-24 00:00:00,EST,,,uniswap,Optimism,
15824,2022-07-24 00:00:00,OP,,,uniswap,Optimism,
6932,2022-07-24 00:00:00,RGT,,,uniswap,Optimism,
5996,2022-07-24 00:00:00,RAI,,,uniswap,Optimism,
3656,2022-07-24 00:00:00,SUSD,,,uniswap,Optimism,
13952,2022-07-24 00:00:00,XCHF,,,uniswap,Optimism,
15356,2022-07-24 00:00:00,EQZ,,,uniswap,Optimism,
14420,2022-07-24 00:00:00,HND,,,uniswap,Optimism,
1316,2022-07-24 00:00:00,0XBTC,,,uniswap,Optimism,
6464,2022-07-24 00:00:00,SNX,,,uniswap,Optimism,
14888,2022-07-24 00:00:00,THALES,,,uniswap,Optimism,
5060,2022-07-24 00:00:00,LINK,,,uniswap,Optimism,
16292,2022-07-24 00:00:00,CRV,,,uniswap,Optimism,
17696,2022-07-24 00:00:00,BOB,,,uniswap,Optimism,
11144,2022-07-24 00:00:00,KROM,,,uniswap,Optimism,
7399,2022-07-23 00:00:00,RETH,,,uniswap,Optimism,
16291,2022-07-23 00:00:00,CRV,,,uniswap,Optimism,
13483,2022-07-23 00:00:00,EST,,,uniswap,Optimism,
1783,2022-07-23 00:00:00,WETH,,,uniswap,Optimism,
17695,2022-07-23 00:00:00,BOB,,,uniswap,Optimism,
13015,2022-07-23 00:00:00,DHT,,,uniswap,Optimism,
4591,2022-07-23 00:00:00,SBTC,,,uniswap,Optimism,
8335,2022-07-23 00:00:00,ENS,,,uniswap,Optimism,
6931,2022-07-23 00:00:00,RGT,,,uniswap,Optimism,
5527,2022-07-23 00:00:00,USDC,,,uniswap,Optimism,
2719,2022-07-23 00:00:00,UNI,,,uniswap,Optimism,
10207,2022-07-23 00:00:00,DCN,,,uniswap,Optimism,
4123,2022-07-23 00:00:00,SLINK,,,uniswap,Optimism,
12547,2022-07-23 00:00:00,SPANK,,,uniswap,Optimism,
15823,2022-07-23 00:00:00,OP,,,uniswap,Optimism,
379,2022-07-23 00:00:00,USDT,41923810.91893,41965734.72985,uniswap,Optimism,41732999.82604
16759,2022-07-23 00:00:00,WSTETH,,,uniswap,Optimism,
18631,2022-07-23 00:00:00,LUSD,,,uniswap,Optimism,
5995,2022-07-23 00:00:00,RAI,,,uniswap,Optimism,
3187,2022-07-23 00:00:00,WBTC,,,uniswap,Optimism,
3655,2022-07-23 00:00:00,SUSD,,,uniswap,Optimism,
13951,2022-07-23 00:00:00,XCHF,,,uniswap,Optimism,
15355,2022-07-23 00:00:00,EQZ,,,uniswap,Optimism,
9739,2022-07-23 00:00:00,LYRA,,,uniswap,Optimism,
14419,2022-07-23 00:00:00,HND,,,uniswap,Optimism,
10675,2022-07-23 00:00:00,WPC,,,uniswap,Optimism,
9271,2022-07-23 00:00:00,SARCO,,,uniswap,Optimism,
1315,2022-07-23 00:00:00,0XBTC,,,uniswap,Optimism,
6463,2022-07-23 00:00:00,SNX,,,uniswap,Optimism,
14887,2022-07-23 00:00:00,THALES,,,uniswap,Optimism,
7867,2022-07-23 00:00:00,PAPER,,,uniswap,Optimism,
11611,2022-07-23 00:00:00,MKR,,,uniswap,Optimism,
11143,2022-07-23 00:00:00,KROM,,,uniswap,Optimism,
18163,2022-07-23 00:00:00,AELIN,,,uniswap,Optimism,
2251,2022-07-23 00:00:00,DAI,,,uniswap,Optimism,
17227,2022-07-23 00:00:00,AAVE,,,uniswap,Optimism,
847,2022-07-23 00:00:00,SETH,,,uniswap,Optimism,
8803,2022-07-23 00:00:00,BITANT,,,uniswap,Optimism,
5059,2022-07-23 00:00:00,LINK,,,uniswap,Optimism,
12079,2022-07-23 00:00:00,PERP,,,uniswap,Optimism,
13482,2022-07-22 00:00:00,EST,,,uniswap,Optimism,
15822,2022-07-22 00:00:00,OP,,,uniswap,Optimism,
6930,2022-07-22 00:00:00,RGT,,,uniswap,Optimism,
16758,2022-07-22 00:00:00,WSTETH,,,uniswap,Optimism,
10674,2022-07-22 00:00:00,WPC,,,uniswap,Optimism,
4590,2022-07-22 00:00:00,SBTC,,,uniswap,Optimism,
16290,2022-07-22 00:00:00,CRV,,,uniswap,Optimism,
378,2022-07-22 00:00:00,USDT,41732999.82604,41683963.55125,uniswap,Optimism,40450829.20417
13950,2022-07-22 00:00:00,XCHF,,,uniswap,Optimism,
13014,2022-07-22 00:00:00,DHT,,,uniswap,Optimism,
17694,2022-07-22 00:00:00,BOB,,,uniswap,Optimism,
18630,2022-07-22 00:00:00,LUSD,,,uniswap,Optimism,
846,2022-07-22 00:00:00,SETH,,,uniswap,Optimism,
17226,2022-07-22 00:00:00,AAVE,,,uniswap,Optimism,
8802,2022-07-22 00:00:00,BITANT,,,uniswap,Optimism,
7398,2022-07-22 00:00:00,RETH,,,uniswap,Optimism,
3654,2022-07-22 00:00:00,SUSD,,,uniswap,Optimism,
18162,2022-07-22 00:00:00,AELIN,,,uniswap,Optimism,
1782,2022-07-22 00:00:00,WETH,,,uniswap,Optimism,
5994,2022-07-22 00:00:00,RAI,,,uniswap,Optimism,
15354,2022-07-22 00:00:00,EQZ,,,uniswap,Optimism,
2250,2022-07-22 00:00:00,DAI,,,uniswap,Optimism,
5058,2022-07-22 00:00:00,LINK,,,uniswap,Optimism,
9270,2022-07-22 00:00:00,SARCO,,,uniswap,Optimism,
8334,2022-07-22 00:00:00,ENS,,,uniswap,Optimism,
11142,2022-07-22 00:00:00,KROM,,,uniswap,Optimism,
7866,2022-07-22 00:00:00,PAPER,,,uniswap,Optimism,
14886,2022-07-22 00:00:00,THALES,,,uniswap,Optimism,
6462,2022-07-22 00:00:00,SNX,,,uniswap,Optimism,
12546,2022-07-22 00:00:00,SPANK,,,uniswap,Optimism,
12078,2022-07-22 00:00:00,PERP,,,uniswap,Optimism,
5526,2022-07-22 00:00:00,USDC,,,uniswap,Optimism,
4122,2022-07-22 00:00:00,SLINK,,,uniswap,Optimism,
1314,2022-07-22 00:00:00,0XBTC,,,uniswap,Optimism,
10206,2022-07-22 00:00:00,DCN,,,uniswap,Optimism,
3186,2022-07-22 00:00:00,WBTC,,,uniswap,Optimism,
2718,2022-07-22 00:00:00,UNI,,,uniswap,Optimism,
9738,2022-07-22 00:00:00,LYRA,,,uniswap,Optimism,
11610,2022-07-22 00:00:00,MKR,,,uniswap,Optimism,
14418,2022-07-22 00:00:00,HND,,,uniswap,Optimism,
1313,2022-07-21 00:00:00,0XBTC,,,uniswap,Optimism,
9737,2022-07-21 00:00:00,LYRA,,,uniswap,Optimism,
6929,2022-07-21 00:00:00,RGT,,,uniswap,Optimism,
8801,2022-07-21 00:00:00,BITANT,,,uniswap,Optimism,
845,2022-07-21 00:00:00,SETH,,,uniswap,Optimism,
5057,2022-07-21 00:00:00,LINK,,,uniswap,Optimism,
377,2022-07-21 00:00:00,USDT,40450829.20417,40445732.39969,uniswap,Optimism,40737748.76851
5993,2022-07-21 00:00:00,RAI,,,uniswap,Optimism,
18629,2022-07-21 00:00:00,LUSD,,,uniswap,Optimism,
14885,2022-07-21 00:00:00,THALES,,,uniswap,Optimism,
13949,2022-07-21 00:00:00,XCHF,,,uniswap,Optimism,
