,id,token0,token1,feeTier,totalValueLockedUSD,fees_usd_t90d,volume_usd_t90d,tvl_share,pool,fee_apr_plus10m
3209,0x5c495fa4b81f013119cf560b6b0c8a9984a20ffb,IHF,WETH,0.01,294.58302240853357,1.5579562417673207,155.79562417673208,7.489156608696561e-08,IHF/WETH - 1.0%,6.318191968403291e-07
3210,0xb9212de58a9e80d2f21cea0025d0731e8e5e9a12,GMI,WETH,0.01,294.5802779090134,0.0,0.0,7.489086835542116e-08,GMI/WETH - 1.0%,0.0
3211,0xb6ac989887d0930b03263e1f5dc707f97d40dee9,VLX,WETH,0.003,294.4759067321145,3.0916221670923085,1030.540722364103,7.486433416879904e-08,VLX/WETH - 0.3%,1.2537876245182338e-06
3212,0x97d66e7cc19c902a9656718b2def00570ccafefd,MIMO,WETH,0.003,294.18516551053386,0.0,0.0,7.479041930014101e-08,MIMO/WETH - 0.3%,0.0
3213,0xba8934122cc5ddbe4cc9f1fb20db96d37dc9e8a8,OIL,WETH,0.01,293.69254703419904,0.0,0.0,7.466518136594355e-08,OIL/WETH - 1.0%,0.0
3214,0xfd0dea580d4b19f30b99561ff0207fed8e79cc8c,POCHI,WETH,0.01,292.858103336562,0.0,0.0,7.44530415256483e-08,POCHI/WETH - 1.0%,0.0
3215,0x569f8402cfaedd0a011c22f4eb19ff2979dc12a8,WETH,WIMD,0.01,292.44046014348413,0.0,0.0,7.434686448754397e-08,WETH/WIMD - 1.0%,0.0
3216,0x8d2f4f350787c2e71dde0db3666011f56f93850d,VAMPIPE,WETH,0.003,291.920006324122,0.0,0.0,7.421455000013975e-08,VAMPIPE/WETH - 0.3%,0.0
3217,0xf4d686c684b2a05cbd4fccb77121b503e6d00389,TRUST,WETH,0.003,290.6502187593737,0.0,0.0,7.389173309594669e-08,TRUST/WETH - 0.3%,0.0
3218,0x6236f4a39048a2e0098309507e0b33325011aca2,pSEEDS,USDC,0.003,289.435162,0.025238439,8.412813,7.358283035318151e-08,pSEEDS/USDC - 0.3%,1.0235292904634003e-08
3219,0x7335118ece5464167ec940c4dba3291d1484e00f,DAI,PAX,0.0005,288.9859303317053,0.0159202304072466,31.840460814493206,7.346862260658642e-08,DAI/PAX - 0.05%,6.456351307914418e-09
3220,0xdd8460600a7895f6679feae1b564af3d5ea03431,USDC,pBENGALS,0.003,288.87842,0.0,0.0,7.34412903555758e-08,USDC/pBENGALS - 0.3%,0.0
3221,0x6394aeab6ac8993dc62f5e18e46762b75eb890d8,NFY,WETH,0.003,288.7412909406625,0.0,0.0,7.340642816315938e-08,NFY/WETH - 0.3%,0.0
3222,0xeb121eda08b6fa7e8e1d242bcc970fd6227734b8,AIN,WETH,0.003,288.14729855953476,0.0,0.0,7.325541803602215e-08,AIN/WETH - 0.3%,0.0
3223,0xd68488e73cdd721b5e884f2f82dcfed63ab5c924,SNGK,WETH,0.003,287.66975869489397,0.0,0.0,7.31340135231636e-08,SNGK/WETH - 0.3%,0.0
3224,0x95fe47ede5ae913af7e7df0a6986501dff351699,VITA,WETH,0.003,287.30484377153397,0.0,0.0,7.30412415437213e-08,VITA/WETH - 0.3%,0.0
3225,0x6adb1ea7228fbafe6a8de3c5a8de8f18d1cf6923,WETH,wBOND,0.01,287.13131664914175,0.0,0.0,7.299712590579938e-08,WETH/wBOND - 1.0%,0.0
3226,0x51b2274cfe56142386f20253e3f6e7d65cc32a78,MORE,WETH,0.01,287.09464711128237,82.9783493578587,8297.83493578587,7.298780344350838e-08,MORE/WETH - 1.0%,3.3651364460248914e-05
3227,0x56166d2190026a30bfbe789fbb261c41a9fa699e,WETH,STAR,0.01,285.8561764097915,0.0,0.0,7.267294819615184e-08,WETH/STAR - 1.0%,0.0
3228,0x7dd7342ac24b85c8a3fc5bc9f25182d820cff6c6,KEX,WETH,0.01,285.4546742883491,4.280811225474839,428.0811225474838,7.257087468758298e-08,KEX/WETH - 1.0%,1.7360572182111295e-06
3229,0x674338d81de5f32792b21a981d29639319f6f628,RVST,WETH,0.0005,284.9522526215837,0.0,0.0,7.244314449745714e-08,RVST/WETH - 0.05%,0.0
