,date,protocol,program_name,start_date,end_date,net_dollar_flow,net_price_stock_change,last_price_net_dollar_flow,usd_value,tvl_change,error,cumul_net_dollar_flow,cumul_last_price_net_dollar_flow,cumul_net_price_stock_change,cumul_net_dollar_flow_if_ended,cumul_last_price_net_dollar_flow_if_ended,include_in_summary,op_source,num_op,cumul_net_dollar_flow_at_program_end,cumul_last_price_net_dollar_flow_at_program_end,cumul_net_price_stock_change_at_program_end,cumul_net_dollar_flow_if_ended_at_program_end,cumul_last_price_net_dollar_flow_if_ended_at_program_end,program_rank_desc,period
569,2022-11-10 00:00:00,gamma,Gamma - Uniswap LM - Phase 1,2022-10-26,2022-11-21,-14446.168649281026,-34462.33540071918,-10367.0357050678,1721830.84487,-48908.504050000105,1.0186340659856796e-10,1748569.421261369,1763755.2818275695,-32065.87849136919,1748569.421261369,1763755.2818275695,1,Gov Fund - Phase 0,50000.0,535110.2117255323,558298.6510671047,-18569.09668553226,535110.2117255323,558298.6510671047,30,During Program
570,2022-11-11 00:00:00,gamma,Gamma - Uniswap LM - Phase 1,2022-10-26,2022-11-21,-226026.02719027267,37873.57589027288,-215928.77862310642,1533678.39357,-188152.45129999984,-5.820766091346741e-11,1522543.3940710966,1547826.503204463,5807.697398903689,1522543.3940710966,1547826.503204463,1,Gov Fund - Phase 0,50000.0,535110.2117255323,558298.6510671047,-18569.09668553226,535110.2117255323,558298.6510671047,29,During Program
571,2022-11-12 00:00:00,gamma,Gamma - Uniswap LM - Phase 1,2022-10-26,2022-11-21,190378.43892703528,-4034.961867035359,191353.1607942051,1720021.87063,186343.47705999995,2.9103830456733704e-11,1712921.8329981316,1739179.663998668,1772.7355318683299,1712921.8329981316,1739179.663998668,1,Gov Fund - Phase 0,50000.0,535110.2117255323,558298.6510671047,-18569.09668553226,535110.2117255323,558298.6510671047,28,During Program
572,2022-11-13 00:00:00,gamma,Gamma - Uniswap LM - Phase 1,2022-10-26,2022-11-21,-15718.159783777888,-5519.277546222091,-15320.549762306344,1698784.4333,-21237.437330000103,-1.2369127944111824e-10,1697203.6732143539,1723859.1142363618,-3746.542014353761,1697203.6732143539,1723859.1142363618,1,Gov Fund - Phase 0,50000.0,535110.2117255323,558298.6510671047,-18569.09668553226,535110.2117255323,558298.6510671047,27,During Program
573,2022-11-14 00:00:00,gamma,Gamma - Uniswap LM - Phase 1,2022-10-26,2022-11-21,43766.09005426097,-13689.43691426082,45405.4752094003,1728861.08644,30076.653140000068,-8.003553375601768e-11,1740969.763268615,1769264.589445762,-17435.97892861458,1740969.763268615,1769264.589445762,1,Gov Fund - Phase 0,50000.0,535110.2117255323,558298.6510671047,-18569.09668553226,535110.2117255323,558298.6510671047,26,During Program
574,2022-11-15 00:00:00,gamma,Gamma - Uniswap LM - Phase 1,2022-10-26,2022-11-21,49825.80528221775,9210.166907782153,49539.791163279435,1787897.05863,59035.97219000012,2.1827872842550278e-10,1790795.5685508326,1818804.3806090415,-8225.812020832427,1790795.5685508326,1818804.3806090415,1,Gov Fund - Phase 0,50000.0,535110.2117255323,558298.6510671047,-18569.09668553226,535110.2117255323,558298.6510671047,25,During Program
575,2022-11-16 00:00:00,gamma,Gamma - Uniswap LM - Phase 1,2022-10-26,2022-11-21,-33842.71725955641,4493.065129556414,-33467.99058037163,1758547.4065,-29349.65213000006,-6.184563972055912e-11,1756952.851291276,1785336.39002867,-3732.7468912760132,1756952.851291276,1785336.39002867,1,Gov Fund - Phase 0,50000.0,535110.2117255323,558298.6510671047,-18569.09668553226,535110.2117255323,558298.6510671047,24,During Program
576,2022-11-17 00:00:00,gamma,Gamma - Uniswap LM - Phase 1,2022-10-26,2022-11-21,-886596.7583425185,-7993.620927481648,-891821.6891521619,863957.02723,-894590.37927,1.1641532182693481e-10,870356.0929487577,893514.7008765079,-11726.367818757662,870356.0929487577,893514.7008765079,1,Gov Fund - Phase 0,50000.0,535110.2117255323,558298.6510671047,-18569.09668553226,535110.2117255323,558298.6510671047,23,During Program
577,2022-11-18 00:00:00,gamma,Gamma - Uniswap LM - Phase 1,2022-10-26,2022-11-21,-23511.76973024512,-4163.439159754791,-23920.036944422,836281.81834,-27675.20889000001,-9.822542779147625e-11,846844.3232185126,869594.6639320859,-15889.806978512453,846844.3232185126,869594.6639320859,1,Gov Fund - Phase 0,50000.0,535110.2117255323,558298.6510671047,-18569.09668553226,535110.2117255323,558298.6510671047,22,During Program
578,2022-11-19 00:00:00,gamma,Gamma - Uniswap LM - Phase 1,2022-10-26,2022-11-21,-166052.33146569418,2708.4738556941643,-165595.0693462341,672937.9607299999,-163343.85761000006,-5.820766091346741e-11,680791.9917528185,703999.5945858518,-13181.333122818289,680791.9917528185,703999.5945858518,1,Gov Fund - Phase 0,50000.0,535110.2117255323,558298.6510671047,-18569.09668553226,535110.2117255323,558298.6510671047,21,During Program
579,2022-11-20 00:00:00,gamma,Gamma - Uniswap LM - Phase 1,2022-10-26,2022-11-21,-137872.66668456446,183.44118456440899,-137845.93713815004,535248.73523,-137689.22549999994,1.1641532182693481e-10,542919.3250682539,566153.6574477018,-12997.891938253879,542919.3250682539,566153.6574477018,1,Gov Fund - Phase 0,50000.0,535110.2117255323,558298.6510671047,-18569.09668553226,535110.2117255323,558298.6510671047,20,During Program
580,2022-11-21 00:00:00,gamma,Gamma - Uniswap LM - Phase 1,2022-10-26,2022-11-21,-7809.113342721597,-5571.20474727838,-7855.006380597076,521868.41714,-13380.318090000015,-3.8198777474462986e-11,535110.2117255323,558298.6510671047,-18569.09668553226,535110.2117255323,558298.6510671047,1,Gov Fund - Phase 0,50000.0,535110.2117255323,558298.6510671047,-18569.09668553226,535110.2117255323,558298.6510671047,19,During Program
581,2022-11-22 00:00:00,gamma,Gamma - Uniswap LM - Phase 1,2022-10-26,2022-11-21,-10257.183931081858,-1211.397088918144,-10316.591020298489,510399.83612,-11468.581019999983,1.8189894035458565e-11,524853.0277944505,547982.0600468062,-19780.493774450402,524853.0277944505,547982.0600468062,1,Gov Fund - Phase 0,50000.0,535110.2117255323,558298.6510671047,-18569.09668553226,535110.2117255323,558298.6510671047,18,Post-Program
582,2022-11-23 00:00:00,gamma,Gamma - Uniswap LM - Phase 1,2022-10-26,2022-11-21,-9009.436800470983,-607.0032595289952,-9005.154708140763,500783.39606,-9616.440059999994,-1.4551915228366852e-11,515843.5909939795,538976.9053386655,-20387.497033979398,515843.5909939795,538976.9053386655,1,Gov Fund - Phase 0,50000.0,535110.2117255323,558298.6510671047,-18569.09668553226,535110.2117255323,558298.6510671047,17,Post-Program
583,2022-11-24 00:00:00,gamma,Gamma - Uniswap LM - Phase 1,2022-10-26,2022-11-21,3823.7377834155814,2814.324776584374,4080.766146199836,507421.45862,6638.062559999991,3.637978807091713e-11,519667.3287773951,543057.6714848652,-17573.172257395025,519667.3287773951,543057.6714848652,1,Gov Fund - Phase 0,50000.0,535110.2117255323,558298.6510671047,-18569.09668553226,535110.2117255323,558298.6510671047,16,Post-Program
584,2022-11-25 00:00:00,gamma,Gamma - Uniswap LM - Phase 1,2022-10-26,2022-11-21,-8450.570525384142,919.5569153841548,-8253.485964648742,499890.44500999997,-7531.013610000024,-3.637978807091713e-11,511216.7582520109,534804.1855202166,-16653.61534201087,511216.7582520109,534804.1855202166,1,Gov Fund - Phase 0,50000.0,535110.2117255323,558298.6510671047,-18569.09668553226,535110.2117255323,558298.6510671047,15,Post-Program
585,2022-11-26 00:00:00,gamma,Gamma - Uniswap LM - Phase 1,2022-10-26,2022-11-21,-22216.20876701134,-308.8146529886114,-22214.604711751985,477365.42159000004,-22525.023419999925,2.546585164964199e-11,489000.5494849996,512589.58080846455,-16962.429994999482,489000.5494849996,512589.58080846455,1,Gov Fund - Phase 0,50000.0,535110.2117255323,558298.6510671047,-18569.09668553226,535110.2117255323,558298.6510671047,14,Post-Program
586,2022-11-27 00:00:00,gamma,Gamma - Uniswap LM - Phase 1,2022-10-26,2022-11-21,-72.61412007517151,650.9797900751325,-63.13797858983733,477943.78726,578.3656699999701,9.094947017729282e-12,488927.93536492443,512526.44282987475,-16311.45020492435,488927.93536492443,512526.44282987475,1,Gov Fund - Phase 0,50000.0,535110.2117255323,558298.6510671047,-18569.09668553226,535110.2117255323,558298.6510671047,13,Post-Program
587,2022-11-28 00:00:00,gamma,Gamma - Uniswap LM - Phase 1,2022-10-26,2022-11-21,11.009168107258859,-350.9332181072669,72.2093218570314,477603.86321,-339.92405000003055,-2.2509993868879974e-11,488938.94453303167,512598.6521517318,-16662.383423031617,488938.94453303167,512598.6521517318,1,Gov Fund - Phase 0,50000.0,535110.2117255323,558298.6510671047,-18569.09668553226,535110.2117255323,558298.6510671047,12,Post-Program
588,2022-11-29 00:00:00,gamma,Gamma - Uniswap LM - Phase 1,2022-10-26,2022-11-21,-2170.0200759012705,-1442.6953340987284,-2174.715165344268,473991.1478,-3612.7154100000043,-5.4569682106375694e-12,486768.92445713043,510423.9369863875,-18105.078757130344,486768.92445713043,510423.9369863875,1,Gov Fund - Phase 0,50000.0,535110.2117255323,558298.6510671047,-18569.09668553226,535110.2117255323,558298.6510671047,11,Post-Program
589,2022-11-30 00:00:00,gamma,Gamma - Uniswap LM - Phase 1,2022-10-26,2022-11-21,-258.08873145721236,5654.023791457218,-263.3439682769499,479387.08286,5395.935060000047,4.18367562815547e-11,486510.8357256732,510160.59301811055,-12451.054965673125,486510.8357256732,510160.59301811055,1,Gov Fund - Phase 0,50000.0,535110.2117255323,558298.6510671047,-18569.09668553226,535110.2117255323,558298.6510671047,10,Post-Program
590,2022-12-01 00:00:00,gamma,Gamma - Uniswap LM - Phase 1,2022-10-26,2022-11-21,-50533.843309302305,469.03754930229553,-50180.42859535398,429322.2771,-50064.80576000002,-7.275957614183426e-12,435976.9924163709,459980.1644227566,-11982.01741637083,435976.9924163709,459980.1644227566,1,Gov Fund - Phase 0,50000.0,535110.2117255323,558298.6510671047,-18569.09668553226,535110.2117255323,558298.6510671047,9,Post-Program
591,2022-12-02 00:00:00,gamma,Gamma - Uniswap LM - Phase 1,2022-10-26,2022-11-21,30.025759318197032,184.98207068184036,31.372400830257675,429537.28493,215.00783000001684,-2.0548895918182097e-11,436007.0181756891,460011.5368235868,-11797.03534568899,436007.0181756891,460011.5368235868,1,Gov Fund - Phase 0,50000.0,535110.2117255323,558298.6510671047,-18569.09668553226,535110.2117255323,558298.6510671047,8,Post-Program
592,2022-12-03 00:00:00,gamma,Gamma - Uniswap LM - Phase 1,2022-10-26,2022-11-21,66.92653670729075,-1545.3428167073007,59.17795072919526,428058.86865,-1478.416280000005,5.002220859751105e-12,436073.94471239636,460070.714774316,-13342.37816239629,436073.94471239636,460070.714774316,1,Gov Fund - Phase 0,50000.0,535110.2117255323,558298.6510671047,-18569.09668553226,535110.2117255323,558298.6510671047,7,Post-Program
593,2022-12-04 00:00:00,gamma,Gamma - Uniswap LM - Phase 1,2022-10-26,2022-11-21,1.3486492671689803,-740.3798592671592,12.09471545798715,427319.83744000003,-739.0312099999865,3.751665644813329e-12,436075.2933616635,460082.809489774,-14082.758021663449,436075.2933616635,460082.809489774,1,Gov Fund - Phase 0,50000.0,535110.2117255323,558298.6510671047,-18569.09668553226,535110.2117255323,558298.6510671047,6,Post-Program
594,2022-12-05 00:00:00,gamma,Gamma - Uniswap LM - Phase 1,2022-10-26,2022-11-21,44.86946240912653,1681.0458375908536,70.64597503104562,429045.75274,1725.9152999999933,1.318767317570746e-11,436120.1628240727,460153.45546480507,-12401.712184072596,436120.1628240727,460153.45546480507,1,Gov Fund - Phase 0,50000.0,535110.2117255323,558298.6510671047,-18569.09668553226,535110.2117255323,558298.6510671047,5,Post-Program
595,2022-12-06 00:00:00,gamma,Gamma - Uniswap LM - Phase 1,2022-10-26,2022-11-21,65.79536706612424,-1252.6433970661083,9.047846978381472,427858.90471000003,-1186.8480299999937,-9.777068044058979e-12,436185.9581911388,460162.5033117834,-13654.355581138705,436185.9581911388,460162.5033117834,1,Gov Fund - Phase 0,50000.0,535110.2117255323,558298.6510671047,-18569.09668553226,535110.2117255323,558298.6510671047,4,Post-Program
596,2022-12-07 00:00:00,gamma,Gamma - Uniswap LM - Phase 1,2022-10-26,2022-11-21,10.364987916767575,-395.79000791676737,-1.2907529475436377,427473.47969,-385.42502000002423,-2.4442670110147446e-11,436196.3231790556,460161.21255883586,-14050.145589055472,436196.3231790556,460161.21255883586,1,Gov Fund - Phase 0,50000.0,535110.2117255323,558298.6510671047,-18569.09668553226,535110.2117255323,558298.6510671047,3,Post-Program
597,2022-12-08 00:00:00,gamma,Gamma - Uniswap LM - Phase 1,2022-10-26,2022-11-21,-12380.047871977393,-292.2213480225859,-12343.788252767883,414801.21047,-12672.269220000017,-3.8198777474462986e-11,423816.27530707815,447817.424306068,-14342.366937078057,423816.27530707815,447817.424306068,1,Gov Fund - Phase 0,50000.0,535110.2117255323,558298.6510671047,-18569.09668553226,535110.2117255323,558298.6510671047,2,Post-Program
598,2022-12-08 16:59:35,gamma,Gamma - Uniswap LM - Phase 1,2022-10-26,2022-11-21,15.094796810376607,5.2550831895772445,12.487603168731127,414821.56035,20.3498799999943,4.04476452331437e-11,423831.37010388856,447829.91190923675,-14337.11185388848,423831.37010388856,447829.91190923675,1,Gov Fund - Phase 0,50000.0,535110.2117255323,558298.6510671047,-18569.09668553226,535110.2117255323,558298.6510671047,1,Post-Program
599,2022-10-26 00:00:00,uniswap-v3,Uniswap V3 - Uniswap LM - Phase 1,2022-10-26,2022-11-21,-1460985.9272895923,2376326.710819592,-1100590.1826231515,45127840.84924,,,-1460985.9272895923,-1100590.1826231515,2376326.710819592,-1460985.9272895923,-1100590.1826231515,0,Gov Fund - Phase 0,150000.0,-3798538.6248266674,-847406.5915548366,-1785279.7933433345,-3798538.6248266674,-847406.5915548366,45,During Program
600,2022-10-27 00:00:00,uniswap-v3,Uniswap V3 - Uniswap LM - Phase 1,2022-10-26,2022-11-21,2747688.551172776,1620829.0444172241,2856383.902772265,49496358.44483,4368517.595590003,2.7939677238464355e-09,1286702.6238831838,1755793.7201491136,3997155.7552368157,1286702.6238831838,1755793.7201491136,0,Gov Fund - Phase 0,150000.0,-3798538.6248266674,-847406.5915548366,-1785279.7933433345,-3798538.6248266674,-847406.5915548366,44,During Program
601,2022-10-28 00:00:00,uniswap-v3,Uniswap V3 - Uniswap LM - Phase 1,2022-10-26,2022-11-21,1989002.7273520175,-604181.937452018,2044524.418584659,50881179.234730005,1384820.7899000049,5.3551048040390015e-09,3275705.3512352016,3800318.1387337726,3392973.817784798,3275705.3512352016,3800318.1387337726,0,Gov Fund - Phase 0,150000.0,-3798538.6248266674,-847406.5915548366,-1785279.7933433345,-3798538.6248266674,-847406.5915548366,43,During Program
602,2022-10-29 00:00:00,uniswap-v3,Uniswap V3 - Uniswap LM - Phase 1,2022-10-26,2022-11-21,346729.2925023843,548134.7912476171,372152.9817674622,51776043.31848,894864.0837499946,-6.752088665962219e-09,3622434.6437375857,4172471.1205012347,3941108.609032415,3622434.6437375857,4172471.1205012347,0,Gov Fund - Phase 0,150000.0,-3798538.6248266674,-847406.5915548366,-1785279.7933433345,-3798538.6248266674,-847406.5915548366,42,During Program
603,2022-10-30 00:00:00,uniswap-v3,Uniswap V3 - Uniswap LM - Phase 1,2022-10-26,2022-11-21,-2024768.0979502862,647836.2065902854,-1934127.1728462563,50399111.42712,-1376931.8913599998,9.313225746154785e-10,1597666.5457872995,2238343.9476549784,4588944.8156227,1597666.5457872995,2238343.9476549784,0,Gov Fund - Phase 0,150000.0,-3798538.6248266674,-847406.5915548366,-1785279.7933433345,-3798538.6248266674,-847406.5915548366,41,During Program
604,2022-10-31 00:00:00,uniswap-v3,Uniswap V3 - Uniswap LM - Phase 1,2022-10-26,2022-11-21,385553.1816801255,-498067.28645012324,332398.12134882866,50286597.32235,-112514.1047699973,4.656612873077393e-10,1983219.727467425,2570742.069003807,4090877.529172577,1983219.727467425,2570742.069003807,0,Gov Fund - Phase 0,150000.0,-3798538.6248266674,-847406.5915548366,-1785279.7933433345,-3798538.6248266674,-847406.5915548366,40,During Program
605,2022-11-01 00:00:00,uniswap-v3,Uniswap V3 - Uniswap LM - Phase 1,2022-10-26,2022-11-21,-514971.5169225893,-128708.38589741325,-512638.5002807346,49642917.41953,-643679.902820006,-3.4924596548080444e-09,1468248.2105448358,2058103.5687230723,3962169.143275164,1468248.2105448358,2058103.5687230723,0,Gov Fund - Phase 0,150000.0,-3798538.6248266674,-847406.5915548366,-1785279.7933433345,-3798538.6248266674,-847406.5915548366,39,During Program
606,2022-11-02 00:00:00,uniswap-v3,Uniswap V3 - Uniswap LM - Phase 1,2022-10-26,2022-11-21,-695242.6317650578,199105.78471505817,-683903.140419241,49146780.57248,-496136.84704999626,3.3760443329811096e-09,773005.578779778,1374200.4283038313,4161274.927990222,773005.578779778,1374200.4283038313,0,Gov Fund - Phase 0,150000.0,-3798538.6248266674,-847406.5915548366,-1785279.7933433345,-3798538.6248266674,-847406.5915548366,38,During Program
607,2022-11-03 00:00:00,uniswap-v3,Uniswap V3 - Uniswap LM - Phase 1,2022-10-26,2022-11-21,1501108.5234623393,-680629.0068223386,1560987.7814515766,49967260.08912,820479.51664,-6.984919309616089e-10,2274114.1022421173,2935188.209755408,3480645.9211678836,2274114.1022421173,2935188.209755408,0,Gov Fund - Phase 0,150000.0,-3798538.6248266674,-847406.5915548366,-1785279.7933433345,-3798538.6248266674,-847406.5915548366,37,During Program
608,2022-11-04 00:00:00,uniswap-v3,Uniswap V3 - Uniswap LM - Phase 1,2022-10-26,2022-11-21,1850232.4216533036,524611.0899066948,1905198.8803577258,52342103.60068,2374843.5115600005,1.862645149230957e-09,4124346.523895421,4840387.090113134,4005257.0110745784,4124346.523895421,4840387.090113134,0,Gov Fund - Phase 0,150000.0,-3798538.6248266674,-847406.5915548366,-1785279.7933433345,-3798538.6248266674,-847406.5915548366,36,During Program
609,2022-11-05 00:00:00,uniswap-v3,Uniswap V3 - Uniswap LM - Phase 1,2022-10-26,2022-11-21,272762.0139077933,1852901.3576822064,504828.4972120901,54467766.97227,2125663.371589996,-3.725290298461914e-09,4397108.537803214,5345215.587325224,5858158.368756785,4397108.537803214,5345215.587325224,0,Gov Fund - Phase 0,150000.0,-3798538.6248266674,-847406.5915548366,-1785279.7933433345,-3798538.6248266674,-847406.5915548366,35,During Program
610,2022-11-06 00:00:00,uniswap-v3,Uniswap V3 - Uniswap LM - Phase 1,2022-10-26,2022-11-21,655160.5808232799,-18766.818353280236,687576.2062425609,55104160.73474,636393.7624699995,-2.3283064365386963e-10,5052269.118626494,6032791.793567785,5839391.550403505,5052269.118626494,6032791.793567785,0,Gov Fund - Phase 0,150000.0,-3798538.6248266674,-847406.5915548366,-1785279.7933433345,-3798538.6248266674,-847406.5915548366,34,During Program
611,2022-11-07 00:00:00,uniswap-v3,Uniswap V3 - Uniswap LM - Phase 1,2022-10-26,2022-11-21,747329.0369489552,-768148.5685389497,828085.2504931113,55083341.203150004,-20819.531589992344,2.2118911147117615e-09,5799598.15557545,6860877.044060896,5071242.981864555,5799598.15557545,6860877.044060896,0,Gov Fund - Phase 0,150000.0,-3798538.6248266674,-847406.5915548366,-1785279.7933433345,-3798538.6248266674,-847406.5915548366,33,During Program
612,2022-11-08 00:00:00,uniswap-v3,Uniswap V3 - Uniswap LM - Phase 1,2022-10-26,2022-11-21,2100518.6192113697,-170516.53354137615,2142734.4558582585,57013343.28882,1930002.0856699944,9.313225746154785e-10,7900116.774786819,9003611.499919154,4900726.448323179,7900116.774786819,9003611.499919154,0,Gov Fund - Phase 0,150000.0,-3798538.6248266674,-847406.5915548366,-1785279.7933433345,-3798538.6248266674,-847406.5915548366,32,During Program
613,2022-11-09 00:00:00,uniswap-v3,Uniswap V3 - Uniswap LM - Phase 1,2022-10-26,2022-11-21,-3822641.474049812,-2759316.110940186,-2732818.255753566,50431385.703830004,-6581957.584989995,3.725290298461914e-09,4077475.3007370066,6270793.244165588,2141410.3373829927,4077475.3007370066,6270793.244165588,0,Gov Fund - Phase 0,150000.0,-3798538.6248266674,-847406.5915548366,-1785279.7933433345,-3798538.6248266674,-847406.5915548366,31,During Program
614,2022-11-10 00:00:00,uniswap-v3,Uniswap V3 - Uniswap LM - Phase 1,2022-10-26,2022-11-21,-3695616.714219802,-4025870.9039501986,-3851439.4309615972,42709898.08566,-7721487.618170001,0.0,381858.58651720453,2419353.8132039914,-1884460.5665672058,381858.58651720453,2419353.8132039914,0,Gov Fund - Phase 0,150000.0,-3798538.6248266674,-847406.5915548366,-1785279.7933433345,-3798538.6248266674,-847406.5915548366,30,During Program
615,2022-11-11 00:00:00,uniswap-v3,Uniswap V3 - Uniswap LM - Phase 1,2022-10-26,2022-11-21,-2659192.383662107,3871336.165952109,-2282386.384423935,43922041.86795,1212143.7822899967,-5.122274160385132e-09,-2277333.7971449024,136967.42878005654,1986875.599384903,-2277333.7971449024,136967.42878005654,0,Gov Fund - Phase 0,150000.0,-3798538.6248266674,-847406.5915548366,-1785279.7933433345,-3798538.6248266674,-847406.5915548366,29,During Program
616,2022-11-12 00:00:00,uniswap-v3,Uniswap V3 - Uniswap LM - Phase 1,2022-10-26,2022-11-21,132638.58898679144,-374906.14519679296,172749.9326328311,43679774.31174,-242267.55620999634,5.180481821298599e-09,-2144695.208158111,309717.36141288764,1611969.45418811,-2144695.208158111,309717.36141288764,0,Gov Fund - Phase 0,150000.0,-3798538.6248266674,-847406.5915548366,-1785279.7933433345,-3798538.6248266674,-847406.5915548366,28,During Program
617,2022-11-13 00:00:00,uniswap-v3,Uniswap V3 - Uniswap LM - Phase 1,2022-10-26,2022-11-21,-465258.9390607729,-1006738.806839228,-382677.8282062603,42207776.56584,-1471997.745900005,-4.190951585769653e-09,-2609954.147218884,-72960.46679337265,605230.6473488819,-2609954.147218884,-72960.46679337265,0,Gov Fund - Phase 0,150000.0,-3798538.6248266674,-847406.5915548366,-1785279.7933433345,-3798538.6248266674,-847406.5915548366,27,During Program
618,2022-11-14 00:00:00,uniswap-v3,Uniswap V3 - Uniswap LM - Phase 1,2022-10-26,2022-11-21,-727546.6368035541,-893114.9335664436,-693715.4442456166,40587114.99547,-1620661.5703699961,1.6298145055770874e-09,-3337500.784022438,-766675.9110389892,-287884.2862175617,-3337500.784022438,-766675.9110389892,0,Gov Fund - Phase 0,150000.0,-3798538.6248266674,-847406.5915548366,-1785279.7933433345,-3798538.6248266674,-847406.5915548366,26,During Program
619,2022-11-15 00:00:00,uniswap-v3,Uniswap V3 - Uniswap LM - Phase 1,2022-10-26,2022-11-21,-144652.42294996785,762178.3318999674,-110818.31645198587,41204640.904419996,617525.9089499936,-6.05359673500061e-09,-3482153.206972406,-877494.227490975,474294.0456824057,-3482153.206972406,-877494.227490975,0,Gov Fund - Phase 0,150000.0,-3798538.6248266674,-847406.5915548366,-1785279.7933433345,-3798538.6248266674,-847406.5915548366,25,During Program
620,2022-11-16 00:00:00,uniswap-v3,Uniswap V3 - Uniswap LM - Phase 1,2022-10-26,2022-11-21,732521.6474320438,245167.52264795423,751348.5994143571,42182330.0745,977689.1700800061,8.149072527885437e-09,-2749631.559540362,-126145.62807661796,719461.5683303599,-2749631.559540362,-126145.62807661796,0,Gov Fund - Phase 0,150000.0,-3798538.6248266674,-847406.5915548366,-1785279.7933433345,-3798538.6248266674,-847406.5915548366,24,During Program
621,2022-11-17 00:00:00,uniswap-v3,Uniswap V3 - Uniswap LM - Phase 1,2022-10-26,2022-11-21,-876143.6699658188,-577565.919664182,-800266.1804449587,40728620.48487,-1453709.5896300003,4.656612873077393e-10,-3625775.2295061806,-926411.8085215767,141895.64866617788,-3625775.2295061806,-926411.8085215767,0,Gov Fund - Phase 0,150000.0,-3798538.6248266674,-847406.5915548366,-1785279.7933433345,-3798538.6248266674,-847406.5915548366,23,During Program
622,2022-11-18 00:00:00,uniswap-v3,Uniswap V3 - Uniswap LM - Phase 1,2022-10-26,2022-11-21,-90230.95575599358,-159130.7545740059,-70900.67159854407,40479258.77454,-249361.710330002,-2.5320332497358322e-09,-3716006.1852621743,-997312.4801201208,-17235.105907828023,-3716006.1852621743,-997312.4801201208,0,Gov Fund - Phase 0,150000.0,-3798538.6248266674,-847406.5915548366,-1785279.7933433345,-3798538.6248266674,-847406.5915548366,22,During Program
623,2022-11-19 00:00:00,uniswap-v3,Uniswap V3 - Uniswap LM - Phase 1,2022-10-26,2022-11-21,167153.6532148358,122933.03346516413,173784.17666339426,40769345.46122,290086.686680004,4.0745362639427185e-09,-3548852.532047339,-823528.3034567265,105697.92755733611,-3548852.532047339,-823528.3034567265,0,Gov Fund - Phase 0,150000.0,-3798538.6248266674,-847406.5915548366,-1785279.7933433345,-3798538.6248266674,-847406.5915548366,21,During Program
624,2022-11-20 00:00:00,uniswap-v3,Uniswap V3 - Uniswap LM - Phase 1,2022-10-26,2022-11-21,-136488.12972872195,244696.1621087227,-104887.00868298253,40877553.493599996,108208.0323799923,-8.440110832452774e-09,-3685340.6617760607,-928415.312139709,350394.0896660588,-3685340.6617760607,-928415.312139709,0,Gov Fund - Phase 0,150000.0,-3798538.6248266674,-847406.5915548366,-1785279.7933433345,-3798538.6248266674,-847406.5915548366,20,During Program
625,2022-11-21 00:00:00,uniswap-v3,Uniswap V3 - Uniswap LM - Phase 1,2022-10-26,2022-11-21,-113197.96305060666,-2135673.8830093932,81008.7205848724,38628681.647539996,-2248871.8460600004,-4.656612873077393e-10,-3798538.6248266674,-847406.5915548366,-1785279.7933433345,-3798538.6248266674,-847406.5915548366,0,Gov Fund - Phase 0,150000.0,-3798538.6248266674,-847406.5915548366,-1785279.7933433345,-3798538.6248266674,-847406.5915548366,19,During Program
626,2022-11-22 00:00:00,uniswap-v3,Uniswap V3 - Uniswap LM - Phase 1,2022-10-26,2022-11-21,88754.4600804112,-337500.30911040975,140972.7897295666,38379935.79851,-248745.8490299955,3.055902197957039e-09,-3709784.164746256,-706433.80182527,-2122780.102453744,-3709784.164746256,-706433.80182527,0,Gov Fund - Phase 0,150000.0,-3798538.6248266674,-847406.5915548366,-1785279.7933433345,-3798538.6248266674,-847406.5915548366,18,Post-Program
627,2022-11-23 00:00:00,uniswap-v3,Uniswap V3 - Uniswap LM - Phase 1,2022-10-26,2022-11-21,358153.5753575418,65326.74809245432,422893.61833697587,38803416.12196,423480.3234499991,2.9685907065868378e-09,-3351630.589388714,-283540.18348829413,-2057453.3543612899,-3351630.589388714,-283540.18348829413,0,Gov Fund - Phase 0,150000.0,-3798538.6248266674,-847406.5915548366,-1785279.7933433345,-3798538.6248266674,-847406.5915548366,17,Post-Program
628,2022-11-24 00:00:00,uniswap-v3,Uniswap V3 - Uniswap LM - Phase 1,2022-10-26,2022-11-21,-212802.57169709593,1382272.7647670952,-120458.87631118401,39972886.31503,1169470.193070002,2.561137080192566e-09,-3564433.16108581,-403999.05979947816,-675180.5895941947,-3564433.16108581,-403999.05979947816,0,Gov Fund - Phase 0,150000.0,-3798538.6248266674,-847406.5915548366,-1785279.7933433345,-3798538.6248266674,-847406.5915548366,16,Post-Program
629,2022-11-25 00:00:00,uniswap-v3,Uniswap V3 - Uniswap LM - Phase 1,2022-10-26,2022-11-21,302311.3793599016,282222.19308009924,313725.62731025426,40557419.88747,584533.5724399984,-2.444721758365631e-09,-3262121.7817259086,-90273.4324892239,-392958.3965140954,-3262121.7817259086,-90273.4324892239,0,Gov Fund - Phase 0,150000.0,-3798538.6248266674,-847406.5915548366,-1785279.7933433345,-3798538.6248266674,-847406.5915548366,15,Post-Program
