,date,protocol,chain,usd_value,net_dollar_flow,rank_desc,cumul_net_dollar_flow,flow_direction,abs_cumul_net_dollar_flow,cumul_net_dollar_flow_1d,flow_direction_1d,abs_cumul_net_dollar_flow_1d,cumul_net_dollar_flow_7d,flow_direction_7d,abs_cumul_net_dollar_flow_7d,cumul_net_dollar_flow_30d,flow_direction_30d,abs_cumul_net_dollar_flow_30d,cumul_net_dollar_flow_90d,flow_direction_90d,abs_cumul_net_dollar_flow_90d,cumul_net_dollar_flow_180d,flow_direction_180d,abs_cumul_net_dollar_flow_180d,cumul_net_dollar_flow_365d,flow_direction_365d,abs_cumul_net_dollar_flow_365d,pct_of_tvl
92612,2022-12-15,hector-network,Ethereum,0.0,-6820352.34611,1,-5577407.953070625,-1,5577407.953070625,-6820352.34611,-1,6820352.34611,-6847855.966605434,-1,6847855.966605434,-7089083.246646354,-1,7089083.246646354,-5574396.42637668,-1,5574396.42637668,-5577407.953070625,-1,5577407.953070625,-5577407.953070625,-1,5577407.953070625,-inf
92613,2022-12-15,hector-network,Fantom,0.0,-20199629.79348,1,-22843437.246761285,-1,22843437.246761285,-20199629.79348,-1,20199629.79348,-20125830.00919523,-1,20125830.00919523,-22691657.46676336,-1,22691657.46676336,-22773018.910629574,-1,22773018.910629574,-22843437.246761285,-1,22843437.246761285,-22843437.246761285,-1,22843437.246761285,-inf
92616,2022-12-15,homora-v2,Avalanche,0.0,-17138194.15088,1,-18582326.620713968,-1,18582326.620713968,-17138194.15088,-1,17138194.15088,-15035830.948163435,-1,15035830.948163435,-10828877.346766768,-1,10828877.346766768,-19281945.26145403,-1,19281945.26145403,-18582326.620713968,-1,18582326.620713968,-18582326.620713968,-1,18582326.620713968,-inf
92617,2022-12-15,homora-v2,Binance,0.0,-2830535.74728,1,-2889410.521680843,-1,2889410.521680843,-2830535.74728,-1,2830535.74728,-2793300.4801489874,-1,2793300.4801489874,-2816181.853327436,-1,2816181.853327436,-2891389.422071084,-1,2891389.422071084,-2889410.521680843,-1,2889410.521680843,-2889410.521680843,-1,2889410.521680843,-inf
92618,2022-12-15,homora-v2,Ethereum,0.0,-30443970.19564,1,-17337256.822132483,-1,17337256.822132483,-30443970.19564,-1,30443970.19564,-32876547.51793178,-1,32876547.51793178,-28677741.886855848,-1,28677741.886855848,-22077362.692674853,-1,22077362.692674853,-17337256.822132483,-1,17337256.822132483,-17337256.822132483,-1,17337256.822132483,-inf
92619,2022-12-15,homora-v2,Fantom,0.0,-746666.3915599999,1,-2511159.058688895,-1,2511159.058688895,-746666.3915599999,-1,746666.3915599999,-679778.0668471907,-1,679778.0668471907,-550660.0268642494,-1,550660.0268642494,-985933.1642608725,-1,985933.1642608725,-2511159.058688895,-1,2511159.058688895,-2511159.058688895,-1,2511159.058688895,-inf
92620,2022-12-15,homora-v2,Optimism,0.0,-8631021.634569999,1,-17983246.770520024,-1,17983246.770520024,-8631021.634569999,-1,8631021.634569999,-11199200.117674561,-1,11199200.117674561,-12185266.437997807,-1,12185266.437997807,-18648935.578742076,-1,18648935.578742076,-17983246.770520024,-1,17983246.770520024,-17983246.770520024,-1,17983246.770520024,-inf
92621,2022-12-15,hop-protocol,Arbitrum,0.0,-9615656.46985,1,-2934014.5873799203,-1,2934014.5873799203,-9615656.46985,-1,9615656.46985,-9767254.15007783,-1,9767254.15007783,-7426513.933326249,-1,7426513.933326249,-2992245.4289138615,-1,2992245.4289138615,-2934014.5873799203,-1,2934014.5873799203,-2934014.5873799203,-1,2934014.5873799203,-inf
92622,2022-12-15,hop-protocol,Ethereum,0.0,-37567668.53841,1,-30023957.64275475,-1,30023957.64275475,-37567668.53841,-1,37567668.53841,-44327028.5451806,-1,44327028.5451806,-44450457.74723523,-1,44450457.74723523,-31749869.449074477,-1,31749869.449074477,-30023957.64275475,-1,30023957.64275475,-30023957.64275475,-1,30023957.64275475,-inf
92624,2022-12-15,hop-protocol,Polygon,0.0,-4730626.65437,1,-1550838.378153055,-1,1550838.378153055,-4730626.65437,-1,4730626.65437,-4684552.996987814,-1,4684552.996987814,-3256546.0675320355,-1,3256546.0675320355,-1535373.206957011,-1,1535373.206957011,-1550838.378153055,-1,1550838.378153055,-1550838.378153055,-1,1550838.378153055,-inf
92602,2022-12-15,harvest-finance,Ethereum,0.0,-14785396.83292,1,-23600574.29923233,-1,23600574.29923233,-14785396.83292,-1,14785396.83292,-14776740.341157407,-1,14776740.341157407,-16202598.33344892,-1,16202598.33344892,-23155502.833571114,-1,23155502.833571114,-23600574.29923233,-1,23600574.29923233,-23600574.29923233,-1,23600574.29923233,-inf
92660,2022-12-15,iron-bank,Avalanche,0.0,-3138212.64792,1,-2751135.144194984,-1,2751135.144194984,-3138212.64792,-1,3138212.64792,-3375694.1255558305,-1,3375694.1255558305,-4298428.098124339,-1,4298428.098124339,-3947510.6110186027,-1,3947510.6110186027,-2751135.144194984,-1,2751135.144194984,-2751135.144194984,-1,2751135.144194984,-inf
92664,2022-12-15,iron-bank,Fantom,0.0,-1742169.14362,1,-1798116.4374913333,-1,1798116.4374913333,-1742169.14362,-1,1742169.14362,-1875044.0019808903,-1,1875044.0019808903,-2054138.647407352,-1,2054138.647407352,-2718575.280439189,-1,2718575.280439189,-1798116.4374913333,-1,1798116.4374913333,-1798116.4374913333,-1,1798116.4374913333,-inf
92710,2022-12-15,kyberswap,Cronos,0.0,-46.76906,1,-23082.942180079015,-1,23082.942180079015,-46.76906,-1,46.76906,-48.17963885222333,-1,48.17963885222333,-147.83181581551122,-1,147.83181581551122,-23107.527364015998,-1,23107.527364015998,-23082.942180079015,-1,23082.942180079015,-23082.942180079015,-1,23082.942180079015,-inf
92711,2022-12-15,kyberswap,Ethereum,0.0,-40421393.37307,1,-23264705.45218059,-1,23264705.45218059,-40421393.37307,-1,40421393.37307,-40698665.64507544,-1,40698665.64507544,-34059100.0135853,-1,34059100.0135853,-22322406.913789283,-1,22322406.913789283,-23264705.45218059,-1,23264705.45218059,-23264705.45218059,-1,23264705.45218059,-inf
92712,2022-12-15,kyberswap,Fantom,0.0,-442928.65216999996,1,-154242.2289974338,-1,154242.2289974338,-442928.65216999996,-1,442928.65216999996,-446376.6613113725,-1,446376.6613113725,-322234.9204711059,-1,322234.9204711059,-103516.65621743066,-1,103516.65621743066,-154242.2289974338,-1,154242.2289974338,-154242.2289974338,-1,154242.2289974338,-inf
92713,2022-12-15,kyberswap,Oasis,0.0,-6.84779,1,-242858.07394942836,-1,242858.07394942836,-6.84779,-1,6.84779,-6.847911037098123,-1,6.847911037098123,-6.854144146399173,-1,6.854144146399173,-242858.27382694327,-1,242858.27382694327,-242858.07394942836,-1,242858.07394942836,-242858.07394942836,-1,242858.07394942836,-inf
92714,2022-12-15,kyberswap,Optimism,0.0,-4213102.51832,1,-1034879.1886100145,-1,1034879.1886100145,-4213102.51832,-1,4213102.51832,-5299859.259359171,-1,5299859.259359171,-2251935.2786430316,-1,2251935.2786430316,-1044004.9772027712,-1,1044004.9772027712,-1034879.1886100145,-1,1034879.1886100145,-1034879.1886100145,-1,1034879.1886100145,-inf
92715,2022-12-15,kyberswap,Polygon,0.0,-14545338.49562,1,-7593883.892368705,-1,7593883.892368705,-14545338.49562,-1,14545338.49562,-15662667.874907242,-1,15662667.874907242,-12956918.450292524,-1,12956918.450292524,-8377407.848047715,-1,8377407.848047715,-7593883.892368705,-1,7593883.892368705,-7593883.892368705,-1,7593883.892368705,-inf
92716,2022-12-15,kyberswap,Velas,0.0,-3.55664,1,-3.5580706500489696,-1,3.5580706500489696,-3.55664,-1,3.55664,-3.55664,-1,3.55664,-3.5580706500489696,-1,3.5580706500489696,-3.5580706500489696,-1,3.5580706500489696,-3.5580706500489696,-1,3.5580706500489696,-3.5580706500489696,-1,3.5580706500489696,-inf
92717,2022-12-15,lido,Ethereum,0.0,-6333323184.372621,1,-5633801094.81777,-1,5633801094.81777,-6333323184.372621,-1,6333323184.372621,-6317430344.997173,-1,6317430344.997173,-6243266581.414328,-1,6243266581.414328,-5644949852.241984,-1,5644949852.241984,-5633801094.81777,-1,5633801094.81777,-5633801094.81777,-1,5633801094.81777,-inf
92718,2022-12-15,lido,Moonbeam,0.0,-12830539.44812,1,-8361992.908297403,-1,8361992.908297403,-12830539.44812,-1,12830539.44812,-12740854.174336007,-1,12740854.174336007,-12384881.338095136,-1,12384881.338095136,-8403196.31994254,-1,8403196.31994254,-8361992.908297403,-1,8361992.908297403,-8361992.908297403,-1,8361992.908297403,-inf
92719,2022-12-15,lido,Moonriver,0.0,-2626409.14955,1,-2183984.836608084,-1,2183984.836608084,-2626409.14955,-1,2626409.14955,-2684081.9026282663,-1,2684081.9026282663,-2407269.7136021988,-1,2407269.7136021988,-2181790.795632949,-1,2181790.795632949,-2183984.836608084,-1,2183984.836608084,-2183984.836608084,-1,2183984.836608084,-inf
92720,2022-12-15,lido,Solana,0.0,-33934315.34073,1,-58149765.19723144,-1,58149765.19723144,-33934315.34073,-1,33934315.34073,-33396862.05957351,-1,33396862.05957351,-33955173.086198755,-1,33955173.086198755,-55703429.2095108,-1,55703429.2095108,-58149765.19723144,-1,58149765.19723144,-58149765.19723144,-1,58149765.19723144,-inf
92721,2022-12-15,lido,Terra,0.0,-146993.14391,1,-112391.52646674389,-1,112391.52646674389,-146993.14391,-1,146993.14391,-148000.69794640798,-1,148000.69794640798,-141833.54342865184,-1,141833.54342865184,-112402.31209603763,-1,112402.31209603763,-112391.52646674389,-1,112391.52646674389,-112391.52646674389,-1,112391.52646674389,-inf
92722,2022-12-15,lightning-network,Bitcoin,0.0,-91207182.95695001,1,-84105104.92599694,-1,84105104.92599694,-91207182.95695001,-1,91207182.95695001,-90199410.06416498,-1,90199410.06416498,-90967902.80850334,-1,90967902.80850334,-84920968.71219127,-1,84920968.71219127,-84105104.92599694,-1,84105104.92599694,-84105104.92599694,-1,84105104.92599694,-inf
92723,2022-12-15,liqee,Binance,0.0,-22634073.3028,1,-25978023.259676483,-1,25978023.259676483,-22634073.3028,-1,22634073.3028,-22816061.24057117,-1,22816061.24057117,-23210891.820630785,-1,23210891.820630785,-27378811.638983697,-1,27378811.638983697,-25978023.259676483,-1,25978023.259676483,-25978023.259676483,-1,25978023.259676483,-inf
92724,2022-12-15,liqee,Ethereum,0.0,-5298548.76485,1,-5455644.738282827,-1,5455644.738282827,-5298548.76485,-1,5298548.76485,-5279584.785017274,-1,5279584.785017274,-5262153.871636351,-1,5262153.871636351,-5374055.650928688,-1,5374055.650928688,-5455644.738282827,-1,5455644.738282827,-5455644.738282827,-1,5455644.738282827,-inf
92725,2022-12-15,liquid-driver,Fantom,0.0,-10646322.50657,1,-19216753.227829754,-1,19216753.227829754,-10646322.50657,-1,10646322.50657,-10435480.72081335,-1,10435480.72081335,-13239557.642826013,-1,13239557.642826013,-18325140.751302734,-1,18325140.751302734,-19216753.227829754,-1,19216753.227829754,-19216753.227829754,-1,19216753.227829754,-inf
92728,2022-12-15,liquity,Ethereum,0.0,-456244033.6641,1,-396072302.48374885,-1,396072302.48374885,-456244033.6641,-1,456244033.6641,-453445301.5680843,-1,453445301.5680843,-461595049.8648008,-1,461595049.8648008,-388306589.10274637,-1,388306589.10274637,-396072302.48374885,-1,396072302.48374885,-396072302.48374885,-1,396072302.48374885,-inf
92709,2022-12-15,kyberswap,Bittorrent,0.0,-8705088.227599999,1,-8662246.48838071,-1,8662246.48838071,-8705088.227599999,-1,8705088.227599999,-8708219.721277442,-1,8708219.721277442,-8662246.48838071,-1,8662246.48838071,-8662246.48838071,-1,8662246.48838071,-8662246.48838071,-1,8662246.48838071,-8662246.48838071,-1,8662246.48838071,-inf
92662,2022-12-15,iron-bank,Ethereum,0.0,-9359345.14967,1,-6157516.959427565,-1,6157516.959427565,-9359345.14967,-1,9359345.14967,-11028869.36492628,-1,11028869.36492628,-3581715.4610053664,-1,3581715.4610053664,-10134361.525346087,-1,10134361.525346087,-6157516.959427565,-1,6157516.959427565,-6157516.959427565,-1,6157516.959427565,-inf
92708,2022-12-15,kyberswap,Binance,0.0,-2971170.7268,1,-3120977.303684621,-1,3120977.303684621,-2971170.7268,-1,2971170.7268,-5926952.978332436,-1,5926952.978332436,-4377976.177482525,-1,4377976.177482525,-3104152.769186032,-1,3104152.769186032,-3120977.303684621,-1,3120977.303684621,-3120977.303684621,-1,3120977.303684621,-inf
92706,2022-12-15,kyberswap,Arbitrum,0.0,-8079736.222259999,1,-1463018.8152297782,-1,1463018.8152297782,-8079736.222259999,-1,8079736.222259999,-8406107.95565634,-1,8406107.95565634,-2362269.161275007,-1,2362269.161275007,-1508265.4100632872,-1,1508265.4100632872,-1463018.8152297782,-1,1463018.8152297782,-1463018.8152297782,-1,1463018.8152297782,-inf
92666,2022-12-15,iron-bank,Optimism,0.0,-3700772.7196,1,-8350285.220709071,-1,8350285.220709071,-3700772.7196,-1,3700772.7196,-2916536.229632979,-1,2916536.229632979,-4951368.850405839,-1,4951368.850405839,-8850877.931695597,-1,8850877.931695597,-8350285.220709071,-1,8350285.220709071,-8350285.220709071,-1,8350285.220709071,-inf
92669,2022-12-15,iziswap,Binance,0.0,-26049338.16418,1,-26910591.841009438,-1,26910591.841009438,-26049338.16418,-1,26049338.16418,-25994720.021476474,-1,25994720.021476474,-26249527.82314735,-1,26249527.82314735,-26626845.12413464,-1,26626845.12413464,-26910591.841009438,-1,26910591.841009438,-26910591.841009438,-1,26910591.841009438,-inf
92670,2022-12-15,jpegd,Ethereum,0.0,-16669859.76634,1,-8626428.040362103,-1,8626428.040362103,-16669859.76634,-1,16669859.76634,-13325721.79224341,-1,13325721.79224341,-12953975.853087999,-1,12953975.853087999,-9307522.58320587,-1,9307522.58320587,-8626428.040362103,-1,8626428.040362103,-8626428.040362103,-1,8626428.040362103,-inf
92677,2022-12-15,justlend,Tron,0.0,-2954741235.42137,1,-3286845972.8124886,-1,3286845972.8124886,-2954741235.42137,-1,2954741235.42137,-2944807591.8386106,-1,2944807591.8386106,-2829132058.624848,-1,2829132058.624848,-3267709217.2457366,-1,3267709217.2457366,-3286845972.8124886,-1,3286845972.8124886,-3286845972.8124886,-1,3286845972.8124886,-inf
92680,2022-12-15,juststables,Tron,0.0,-959149771.61548,1,-959101186.2813979,-1,959101186.2813979,-959149771.61548,-1,959149771.61548,-959149693.0687039,-1,959149693.0687039,-959147096.5348189,-1,959147096.5348189,-959113776.720977,-1,959113776.720977,-959101186.2813979,-1,959101186.2813979,-959101186.2813979,-1,959101186.2813979,-inf
92681,2022-12-15,katana-dex,Ronin,0.0,-54524456.39485,1,-39473641.44929446,-1,39473641.44929446,-54524456.39485,-1,54524456.39485,-52948654.13475373,-1,52948654.13475373,-50022832.19545056,-1,50022832.19545056,-39000843.82248817,-1,39000843.82248817,-39473641.44929446,-1,39473641.44929446,-39473641.44929446,-1,39473641.44929446,-inf
92682,2022-12-15,kava-earn,Kava,0.0,-48470111.26617,1,-44571992.22197555,-1,44571992.22197555,-48470111.26617,-1,48470111.26617,-49802598.121534795,-1,49802598.121534795,-50040388.7047812,-1,50040388.7047812,-44571992.22197555,-1,44571992.22197555,-44571992.22197555,-1,44571992.22197555,-44571992.22197555,-1,44571992.22197555,-inf
92683,2022-12-15,kava-lend,Kava,0.0,-74659194.76903,1,-103604597.18250997,-1,103604597.18250997,-74659194.76903,-1,74659194.76903,-85989373.62428898,-1,85989373.62428898,-86460948.30507463,-1,86460948.30507463,-103666109.443124,-1,103666109.443124,-103604597.18250997,-1,103604597.18250997,-103604597.18250997,-1,103604597.18250997,-inf
92686,2022-12-15,kava-liquid,Kava,0.0,-24880452.52171,1,-21813672.969790068,-1,21813672.969790068,-24880452.52171,-1,24880452.52171,-25801842.84450428,-1,25801842.84450428,-26208377.036194313,-1,26208377.036194313,-21813672.969790068,-1,21813672.969790068,-21813672.969790068,-1,21813672.969790068,-21813672.969790068,-1,21813672.969790068,-inf
92687,2022-12-15,kava-mint,Kava,0.0,-94742824.99815999,1,-135550924.18364623,-1,135550924.18364623,-94742824.99815999,-1,94742824.99815999,-108061945.22736374,-1,108061945.22736374,-110563184.01217794,-1,110563184.01217794,-135573286.3320753,-1,135573286.3320753,-135550924.18364623,-1,135550924.18364623,-135550924.18364623,-1,135550924.18364623,-inf
92688,2022-12-15,keep-network,Ethereum,0.0,-23053645.74729,1,-23728483.00751952,-1,23728483.00751952,-23053645.74729,-1,23053645.74729,-23053645.74729,-1,23053645.74729,-23072881.197795533,-1,23072881.197795533,-23468228.84177123,-1,23468228.84177123,-23728483.00751952,-1,23728483.00751952,-23728483.00751952,-1,23728483.00751952,-inf
92691,2022-12-15,klap,Klaytn,0.0,-10490556.82157,1,-20002768.972246397,-1,20002768.972246397,-10490556.82157,-1,10490556.82157,-10504925.504950205,-1,10504925.504950205,-10355400.23014649,-1,10355400.23014649,-19122588.33274916,-1,19122588.33274916,-20002768.972246397,-1,20002768.972246397,-20002768.972246397,-1,20002768.972246397,-inf
92694,2022-12-15,klayswap,Klaytn,0.0,-131014910.76,1,-178938003.1926031,-1,178938003.1926031,-131014910.76,-1,131014910.76,-133053969.79232049,-1,133053969.79232049,-137476268.0272668,-1,137476268.0272668,-174913366.8438034,-1,174913366.8438034,-178938003.1926031,-1,178938003.1926031,-178938003.1926031,-1,178938003.1926031,-inf
92697,2022-12-15,kleva-protocol,Klaytn,0.0,-18282448.09421,1,-50150795.635625236,-1,50150795.635625236,-18282448.09421,-1,18282448.09421,-18033901.612157498,-1,18033901.612157498,-22214078.992404446,-1,22214078.992404446,-50150795.635625236,-1,50150795.635625236,-50150795.635625236,-1,50150795.635625236,-50150795.635625236,-1,50150795.635625236,-inf
92698,2022-12-15,klima-dao,Polygon,0.0,-33778298.38429,1,-34442779.97357605,-1,34442779.97357605,-33778298.38429,-1,33778298.38429,-33779434.46288941,-1,33779434.46288941,-33934507.61978815,-1,33934507.61978815,-33395052.24808542,-1,33395052.24808542,-34442779.97357605,-1,34442779.97357605,-34442779.97357605,-1,34442779.97357605,-inf
92701,2022-12-15,knightswap-finance,Binance,0.0,-11240696.78928,1,-19073967.458238073,-1,19073967.458238073,-11240696.78928,-1,11240696.78928,-11840718.79683567,-1,11840718.79683567,-12681506.83583419,-1,12681506.83583419,-19401560.911448527,-1,19401560.911448527,-19073967.458238073,-1,19073967.458238073,-19073967.458238073,-1,19073967.458238073,-inf
92703,2022-12-15,knightswap-finance,Fantom,0.0,-1143866.252,1,-1722064.1331483368,-1,1722064.1331483368,-1143866.252,-1,1143866.252,-1136177.7662912435,-1,1136177.7662912435,-1218846.595420767,-1,1218846.595420767,-1750735.1301293827,-1,1750735.1301293827,-1722064.1331483368,-1,1722064.1331483368,-1722064.1331483368,-1,1722064.1331483368,-inf
92707,2022-12-15,kyberswap,Avalanche,0.0,-14130693.87335,1,-7752584.476370789,-1,7752584.476370789,-14130693.87335,-1,14130693.87335,-13760568.4290091,-1,13760568.4290091,-13676382.862113945,-1,13676382.862113945,-7323713.24608892,-1,7323713.24608892,-7752584.476370789,-1,7752584.476370789,-7752584.476370789,-1,7752584.476370789,-inf
92730,2022-12-15,loopring,Ethereum,0.0,-87234263.4296,1,-111539820.67827639,-1,111539820.67827639,-87234263.4296,-1,87234263.4296,-87473451.8641629,-1,87473451.8641629,-107706965.12007627,-1,107706965.12007627,-122072730.82828724,-1,122072730.82828724,-111539820.67827639,-1,111539820.67827639,-111539820.67827639,-1,111539820.67827639,-inf
92601,2022-12-15,harvest-finance,Binance,0.0,-223523.42604,1,-256765.50250764558,-1,256765.50250764558,-223523.42604,-1,223523.42604,-244274.40582577928,-1,244274.40582577928,-243670.5905519881,-1,243670.5905519881,-254943.1573463912,-1,254943.1573463912,-256765.50250764558,-1,256765.50250764558,-256765.50250764558,-1,256765.50250764558,-inf
92596,2022-12-15,gmx,Arbitrum,0.0,-441131145.65689,1,-280707437.95596087,-1,280707437.95596087,-441131145.65689,-1,441131145.65689,-420633454.55803835,-1,420633454.55803835,-389228544.0745009,-1,389228544.0745009,-318185603.7726531,-1,318185603.7726531,-280707437.95596087,-1,280707437.95596087,-280707437.95596087,-1,280707437.95596087,-inf
92492,2022-12-15,dforce,Arbitrum,0.0,-7799088.52014,1,-4218795.28095462,-1,4218795.28095462,-7799088.52014,-1,7799088.52014,-7047292.8878834965,-1,7047292.8878834965,-7837091.64689576,-1,7837091.64689576,-3998257.2534850617,-1,3998257.2534850617,-4218795.28095462,-1,4218795.28095462,-4218795.28095462,-1,4218795.28095462,-inf
92494,2022-12-15,dforce,Binance,0.0,-13611181.43573,1,-19379400.013033085,-1,19379400.013033085,-13611181.43573,-1,13611181.43573,-16489735.839450786,-1,16489735.839450786,-19077757.999076076,-1,19077757.999076076,-21006534.395489547,-1,21006534.395489547,-19379400.013033085,-1,19379400.013033085,-19379400.013033085,-1,19379400.013033085,-inf
92496,2022-12-15,dforce,Ethereum,0.0,-5223953.22458,1,-4163063.5209733807,-1,4163063.5209733807,-5223953.22458,-1,5223953.22458,-5124495.277555036,-1,5124495.277555036,-5274217.684739331,-1,5274217.684739331,-4142688.3421736946,-1,4142688.3421736946,-4163063.5209733807,-1,4163063.5209733807,-4163063.5209733807,-1,4163063.5209733807,-inf
92499,2022-12-15,dforce,Optimism,0.0,-5015806.17483,1,-519744.0458088126,-1,519744.0458088126,-5015806.17483,-1,5015806.17483,-3916050.7323839096,-1,3916050.7323839096,-1854466.6626109355,-1,1854466.6626109355,-504674.7681182837,-1,504674.7681182837,-519744.0458088126,-1,519744.0458088126,-519744.0458088126,-1,519744.0458088126,-inf
92501,2022-12-15,dforce,Polygon,0.0,-3689781.25134,1,-1180520.7901659403,-1,1180520.7901659403,-3689781.25134,-1,3689781.25134,-3360064.8210799173,-1,3360064.8210799173,-2727215.011976296,-1,2727215.011976296,-1155606.8765330268,-1,1155606.8765330268,-1180520.7901659403,-1,1180520.7901659403,-1180520.7901659403,-1,1180520.7901659403,-inf
92505,2022-12-15,dfyn-network,Fantom,0.0,-42546.0899,1,-47937.47955985648,-1,47937.47955985648,-42546.0899,-1,42546.0899,-45439.89761244095,-1,45439.89761244095,-46620.579029314096,-1,46620.579029314096,-47603.398045986985,-1,47603.398045986985,-47937.47955985648,-1,47937.47955985648,-47937.47955985648,-1,47937.47955985648,-inf
92506,2022-12-15,dfyn-network,OKExChain,0.0,-63.1737,1,-63.96818228160033,-1,63.96818228160033,-63.1737,-1,63.1737,-63.42219582716618,-1,63.42219582716618,-63.49037744258797,-1,63.49037744258797,-63.96817526275153,-1,63.96817526275153,-63.96818228160033,-1,63.96818228160033,-63.96818228160033,-1,63.96818228160033,-inf
92507,2022-12-15,dfyn-network,Polygon,0.0,-16249414.570920002,1,-17378992.418756805,-1,17378992.418756805,-16249414.570920002,-1,16249414.570920002,-16296026.895881966,-1,16296026.895881966,-15943152.42492234,-1,15943152.42492234,-17241664.20781309,-1,17241664.20781309,-17378992.418756805,-1,17378992.418756805,-17378992.418756805,-1,17378992.418756805,-inf
92510,2022-12-15,dopex,Arbitrum,0.0,-26357412.77043,1,-26357328.959304135,-1,26357328.959304135,-26357412.77043,-1,26357412.77043,-26357409.68232198,-1,26357409.68232198,-26357392.351603407,-1,26357392.351603407,-26357336.074760415,-1,26357336.074760415,-26357328.959304135,-1,26357328.959304135,-26357328.959304135,-1,26357328.959304135,-inf
92513,2022-12-15,dopex,Avalanche,0.0,-199.085,1,-199.085,-1,199.085,-199.085,-1,199.085,-199.085,-1,199.085,-199.085,-1,199.085,-199.085,-1,199.085,-199.085,-1,199.085,-199.085,-1,199.085,-inf
92514,2022-12-15,dopex,Binance,0.0,-543.72037,1,-537.8895803715476,-1,537.8895803715476,-543.72037,-1,543.72037,-543.7063663180006,-1,543.7063663180006,-538.9288148521975,-1,538.9288148521975,-537.9116573925767,-1,537.9116573925767,-537.8895803715476,-1,537.8895803715476,-537.8895803715476,-1,537.8895803715476,-inf
92517,2022-12-15,dxsale,Arbitrum,0.0,-255971.63726000002,1,-44333.78594927414,-1,44333.78594927414,-255971.63726000002,-1,255971.63726000002,-206773.73334024014,-1,206773.73334024014,-161523.02296594062,-1,161523.02296594062,-28959.802444750356,-1,28959.802444750356,-44333.78594927414,-1,44333.78594927414,-44333.78594927414,-1,44333.78594927414,-inf
92518,2022-12-15,dxsale,Avalanche,0.0,-293064.17865,1,-398154.32100848766,-1,398154.32100848766,-293064.17865,-1,293064.17865,-294187.38046821445,-1,294187.38046821445,-196157.94838904368,-1,196157.94838904368,-395695.51437314646,-1,395695.51437314646,-398154.32100848766,-1,398154.32100848766,-398154.32100848766,-1,398154.32100848766,-inf
92519,2022-12-15,dxsale,Binance,0.0,-84620823.76669,1,-76572092.63749976,-1,76572092.63749976,-84620823.76669,-1,84620823.76669,-85104028.46839587,-1,85104028.46839587,-66285972.71853842,-1,66285972.71853842,-75374254.90262727,-1,75374254.90262727,-76572092.63749976,-1,76572092.63749976,-76572092.63749976,-1,76572092.63749976,-inf
92520,2022-12-15,dxsale,Celo,0.0,-9001.3244,1,-9221.532430420773,-1,9221.532430420773,-9001.3244,-1,9001.3244,-9001.3244,-1,9001.3244,-9052.546000158998,-1,9052.546000158998,-9044.719771939304,-1,9044.719771939304,-9221.532430420773,-1,9221.532430420773,-9221.532430420773,-1,9221.532430420773,-inf
92521,2022-12-15,dxsale,Cronos,0.0,-70691.45987,1,-44251.006371177515,-1,44251.006371177515,-70691.45987,-1,70691.45987,-69872.99699598696,-1,69872.99699598696,-36797.22071100471,-1,36797.22071100471,-46337.23764293652,-1,46337.23764293652,-44251.006371177515,-1,44251.006371177515,-44251.006371177515,-1,44251.006371177515,-inf
92522,2022-12-15,dxsale,Ethereum,0.0,-3863047.1869599996,1,-2590440.047201216,-1,2590440.047201216,-3863047.1869599996,-1,3863047.1869599996,-3873377.616569407,-1,3873377.616569407,-2611435.5554443123,-1,2611435.5554443123,-2611765.447963895,-1,2611765.447963895,-2590440.047201216,-1,2590440.047201216,-2590440.047201216,-1,2590440.047201216,-inf
92491,2022-12-15,deus-finance,Fantom,0.0,-20677121.73565,1,-9434028.50640461,-1,9434028.50640461,-20677121.73565,-1,20677121.73565,-22339160.201878786,-1,22339160.201878786,-6922122.161977461,-1,6922122.161977461,-9576347.476459743,-1,9576347.476459743,-9434028.50640461,-1,9434028.50640461,-9434028.50640461,-1,9434028.50640461,-inf
92523,2022-12-15,dxsale,Fantom,0.0,-1074643.87282,1,-690951.221233584,-1,690951.221233584,-1074643.87282,-1,1074643.87282,-1077853.0849393762,-1,1077853.0849393762,-640165.6715563434,-1,640165.6715563434,-690092.5103746608,-1,690092.5103746608,-690951.221233584,-1,690951.221233584,-690951.221233584,-1,690951.221233584,-inf
92490,2022-12-15,deus-finance,Ethereum,0.0,-6434.52115,1,-6434.52115,-1,6434.52115,-6434.52115,-1,6434.52115,-6434.52115,-1,6434.52115,-6434.52115,-1,6434.52115,-6434.52115,-1,6434.52115,-6434.52115,-1,6434.52115,-6434.52115,-1,6434.52115,-inf
92486,2022-12-15,defisaver,Ethereum,0.0,-116199613.70394,1,-121193482.99327573,-1,121193482.99327573,-116199613.70394,-1,116199613.70394,-112216781.97567227,-1,112216781.97567227,-101290271.53835905,-1,101290271.53835905,-111586359.96940124,-1,111586359.96940124,-121193482.99327573,-1,121193482.99327573,-121193482.99327573,-1,121193482.99327573,-inf
92461,2022-12-15,curve,Aurora,0.0,-17253.2152,1,-17141.957149053742,-1,17141.957149053742,-17253.2152,-1,17253.2152,-17250.030611816495,-1,17250.030611816495,-17222.015097906024,-1,17222.015097906024,-17144.25503959299,-1,17144.25503959299,-17141.957149053742,-1,17141.957149053742,-17141.957149053742,-1,17141.957149053742,-inf
