,date,token,protocol,start_date,program_name,app_name,token_value,usd_value,price_usd,rank_desc,last_price_usd,last_token_value,net_token_flow,net_price_change,net_dollar_flow,last_price_net_dollar_flow,net_price_stock_change
64090,2023-01-27 00:00:00,LYRA,arrakis-finance,2023-01-16,Arrakis Finance - Uniswap LM - Phase 2,Arrakis Finance,5681257.81761,952371.973,0.16763400000048673,4,0.14887200000053527,6247362.698,-566104.8803899996,0.018761999999951456,-94898.42551957273,-84277.16575372303,117213.01893957272
64092,2023-01-27 00:00:00,MAI,stargate,2022-08-05,Stargate,Stargate Finance,934134.99258,927779.13809,0.9931959999994802,4,0.9895730000040808,933880.20752,254.7850599999074,0.0036229999953993897,253.05150245153558,252.1284161803281,3383.4479875485413
64093,2023-01-27 00:00:00,SNX,revert-compoundor,2022-11-03,Revert Compoundor,Revert Finance,18120.2315,43488.5556,2.4,4,2.4900000000447826,15630.92957,2489.3019300000014,-0.0900000000447827,5974.3246320000035,6198.361805811481,-1406.7836619999953
64095,2023-01-27 00:00:00,OP,clipper,2023-01-23,Clipper,Clipper,36657.57806,78447.21704,2.1399999997708523,4,2.3600000001584416,35344.37454,1313.2035200000028,-0.22000000038758927,2810.2555324990885,3099.1603074080726,-7775.7624124991
64096,2023-01-27 00:00:00,OP,arrakis-finance,2023-01-16,Arrakis Finance - Uniswap LM - Phase 2,Arrakis Finance,68414.6454,146407.34115,2.1399999999122996,4,2.360000000243617,44331.91697,24082.728429999996,-0.2200000003313174,51537.03883808792,56835.23910066695,-9753.021748087935
64097,2023-01-27 00:00:00,SNX,hundred-finance,2022-11-28,Hundred Finance,Hundred Finance,0.0,0.0,2.490000003942978,4,2.490000003942978,887.65385,-887.65385,0.0,-2210.25809,-2210.25809,0.0
64098,2023-01-27 00:00:00,OP,xtoken,2022-09-19,Xtoken,Xtoken,538467.62308,1152320.71339,2.1399999999977712,4,2.3599999999731502,566111.73382,-27644.110739999916,-0.219999999975379,-59158.39698353821,-65240.10134565757,-124544.58142646175
64100,2023-01-27 00:00:00,OP,xtoken,2023-01-16,Xtoken - Uniswap LM - Phase 2,Xtoken,538467.62308,1152320.71339,2.1399999999977712,4,2.3599999999731502,566111.73382,-27644.110739999916,-0.219999999975379,-59158.39698353821,-65240.10134565757,-124544.58142646175
64101,2023-01-27 00:00:00,OPX,revert-compoundor,2022-11-03,Revert Compoundor,Revert Finance,407.49748,721.27053,1.7699999764415721,4,1.770000017154875,402.21803,5.279449999999997,-4.071330295118969e-08,9.344626375624452,9.3446265905683,-1.6375624507820703e-05
64102,2023-01-27 00:00:00,PERP,revert-compoundor,2022-11-03,Revert Compoundor,Revert Finance,13952.06707,7832.6486,0.5613970002224195,4,0.5770290002625086,14411.56196,-459.49489000000176,-0.015632000040089133,-257.9590528635316,-265.14187700243235,-225.28153713646705
64103,2023-01-27 00:00:00,POOL,revert-compoundor,2022-11-03,Revert Compoundor,Revert Finance,0.0,0.0,,4,,0.0,0.0,,,,
64105,2023-01-27 00:00:00,POP,arrakis-finance,2023-01-16,Arrakis Finance - Uniswap LM - Phase 2,Arrakis Finance,137517.97563,38512.18411,0.28005199999176283,4,0.27414199996248156,137517.97563,0.0,0.0059100000292812704,0.0,0.0,812.7312400000011
64107,2023-01-27 00:00:00,QI,arrakis-finance,2023-01-16,Arrakis Finance - Uniswap LM - Phase 2,Arrakis Finance,365.53241,42.34364,0.11584100025494319,4,0.09042100074209909,471.20392,-105.67150999999996,0.0254199995128441,-12.241093416850227,-9.554923684128728,11.97800341685023
64108,2023-01-27 00:00:00,0xeeee,synthetix,2022-08-25,Synthetix - All Synthetix Curve Pools,Synthetix,10243.801442411657,16452470.969116338,1606.0903817404526,3,1613.003840644534,10027.81298750656,215.98845490509666,-6.913458904081381,346896.97999005724,348390.20729679964,-69326.87298694014
64109,2023-01-27 00:00:00,SBTC,lyra,2022-08-02,Lyra,Lyra,3.67971,84305.83581,22911.0,4,23003.0,3.69471,-0.015000000000000124,-92.0,-343.66500000000286,-345.04500000000286,-339.91332
64110,2023-01-27 00:00:00,SETH,lyra,2022-08-02,Lyra,Lyra,1481.90488,2361415.4278,1593.500001025707,4,1618.5300011001063,1369.50378,112.40110000000004,-25.030000074399368,179111.15296529065,181924.55250665324,-34278.679715290215
64111,2023-01-27 00:00:00,SETH,polynomial-protocol,2022-09-14,Polynomial Protocol,Polynomial Protocol,191.37016,304948.34622,1593.4999804567233,4,1618.5299870448748,192.37174,-1.00157999999999,-25.030006588151537,-1596.017710425829,-1621.0872644243893,-4815.065919574175
64112,2023-01-27 00:00:00,SLINK,lyra,2022-08-02,Lyra,Lyra,17.14949,124.05131,7.233527644262307,4,7.022846160439757,17.14949,0.0,0.21068148382255014,0.0,0.0,3.6130799999999854
64115,2023-01-27 00:00:00,SNX,arrakis-finance,2023-01-16,Arrakis Finance - Uniswap LM - Phase 2,Arrakis Finance,8470.30041,20328.72099,2.4000000007083577,4,2.4899999988900654,8378.87357,91.42684000000008,-0.08999999818170767,219.4244160647631,227.6528314985224,-754.0986060647584
64116,2023-01-27 00:00:00,SNX,hop-protocol,2022-09-22,Hop Protocol,Hop Protocol,343066.03401,823358.48163,2.4000000000174895,4,2.4899999999740263,350352.96159,-7286.927580000018,-0.08999999995653685,-17488.626192127485,-18144.449674010775,-31531.766527872558
64118,2023-01-27 00:00:00,OP,revert-compoundor,2022-11-03,Revert Compoundor,Revert Finance,117621.41125,251709.82007,2.1399999999574906,4,2.359999999890624,76798.93894,40822.47231000001,-0.21999999993313324,87360.09074166468,96341.03464713502,-16895.766561664703
64119,2023-01-27 00:00:00,OP,hundred-finance,2022-11-28,Hundred Finance,Hundred Finance,95.0,203.3,2.14,4,2.359999998833155,4799.26746,-4704.26746,-0.2199999988331549,-10067.1323644,-11102.07120011085,-1055.8388355999982
64120,2023-01-27 00:00:00,SBTC,polynomial-protocol,2022-09-14,Polynomial Protocol,Polynomial Protocol,0.28148,6448.94958,22910.862512434276,4,23002.86194401023,0.28148,0.0,-91.99943157595408,0.0,0.0,-25.895999999999553
64121,2023-01-27 00:00:00,RETH,revert-compoundor,2022-11-03,Revert Compoundor,Revert Finance,0.39366,669.09285,1699.671925011431,4,1726.9665705296275,0.3814,0.012259999999999993,-27.294645518196376,20.837977800640132,21.17261015469322,-10.410177800640097
64122,2023-01-27 00:00:00,WBTC,hop-protocol,2022-09-22,Hop Protocol,Hop Protocol,0.0,0.0,,4,,0.0,0.0,,,,
64123,2023-01-27 00:00:00,WBTC,hundred-finance,2022-11-28,Hundred Finance,Hundred Finance,0.0,0.0,23054.985386876364,4,23054.985386876364,1.56161,-1.56161,0.0,-36002.89573,-36002.89573,0.0
64124,2023-01-27 00:00:00,SONNE,revert-compoundor,2022-11-03,Revert Compoundor,Revert Finance,0.0,0.0,,4,,0.0,0.0,,,,
64126,2023-01-27 00:00:00,STG,arrakis-finance,2023-01-16,Arrakis Finance - Uniswap LM - Phase 2,Arrakis Finance,306801.60242,198719.69311,0.6477140000004306,4,0.633077000010572,333442.97344,-26641.371019999962,0.014636999989858568,-17255.988988859724,-16866.039241510167,4880.60479885969
64127,2023-01-27 00:00:00,STG,revert-compoundor,2022-11-03,Revert Compoundor,Revert Finance,323.43222,209.49158,0.6477140094453175,4,0.633076994334858,361.41724,-37.98502000000002,0.014637015110459561,-24.60342960306059,-24.04744229134948,5.29006960306059
64131,2023-01-27 00:00:00,SUSD,arrakis-finance,2023-01-16,Arrakis Finance - Uniswap LM - Phase 2,Arrakis Finance,1061.28168,1061.28168,1.0,4,1.0,1149.19276,-87.91107999999986,0.0,-87.91107999999986,-87.91107999999986,0.0
64132,2023-01-27 00:00:00,SUSD,hop-protocol,2022-09-22,Hop Protocol,Hop Protocol,0.0,0.0,,4,,0.0,0.0,,,,
64133,2023-01-27 00:00:00,UNKNOWN (optimism:null),arrakis-finance,2023-01-16,Arrakis Finance - Uniswap LM - Phase 2,Arrakis Finance,0.0,0.0,,4,,0.0,0.0,,,,
64134,2023-01-27 00:00:00,SUSD,hundred-finance,2022-11-28,Hundred Finance,Hundred Finance,1298375.14054,1298375.14054,1.0,4,1.0,421356.92215,877018.21839,0.0,877018.21839,877018.21839,0.0
64135,2023-01-27 00:00:00,SUSD,polynomial-protocol,2022-09-14,Polynomial Protocol,Polynomial Protocol,618018.14247,617486.02885,0.9991390000010788,4,0.9985169999914937,624251.72265,-6233.580180000048,0.0006220000095851219,-6228.213067471793,-6224.335780540083,388.28457747182887
64136,2023-01-27 00:00:00,SUSD,revert-compoundor,2022-11-03,Revert Compoundor,Revert Finance,16232.35581,16232.35581,1.0,4,1.0,60914.62308,-44682.26727,0.0,-44682.26727,-44682.26727,0.0
64137,2023-01-27 00:00:00,SUSD,stargate,2022-08-05,Stargate,Stargate Finance,41816.49244,41816.49244,1.0,4,1.0,101629.78633,-59813.29389,0.0,-59813.29389,-59813.29389,0.0
64138,2023-01-27 00:00:00,SUSD,thales,2022-07-15,Thales,Thales,204285.45359,204109.56381,0.9991389999781727,4,0.9985169999689927,242619.36782,-38333.914230000024,0.0006220000091800015,-38300.908729011266,-38277.0650340083,150.90924901128616
64139,2023-01-27 00:00:00,SYN,revert-compoundor,2022-11-03,Revert Compoundor,Revert Finance,961.50923,780.95511,0.8122180064771714,4,0.8835950028146948,718.42603,243.08320000000003,-0.07137699633752348,197.43655211209156,214.78710078820507,-51.27909211209153
64141,2023-01-27 00:00:00,THALES,arrakis-finance,2023-01-16,Arrakis Finance - Uniswap LM - Phase 2,Arrakis Finance,1568618.46389,712789.6417,0.4544059999984704,4,0.45258000000205256,1631383.22002,-62764.75612999988,0.0018259999964178597,-28520.681773912722,-28406.073329444174,2978.905753912676
64142,2023-01-27 00:00:00,THALES,revert-compoundor,2022-11-03,Revert Compoundor,Revert Finance,0.11576,0.0526,0.45438838977194196,4,0.45257429163787144,0.11576,0.0,0.0018140981340705187,0.0,0.0,0.00021000000000000323
64143,2023-01-27 00:00:00,UNI,revert-compoundor,2022-11-03,Revert Compoundor,Revert Finance,1070.23244,7224.06898,6.750000009343765,4,6.620000008736351,1098.85692,-28.62447999999995,0.13000000060741357,-193.21524026746008,-189.49405785007318,142.8514002674606
64144,2023-01-27 00:00:00,USDT,beethoven-x,2022-09-29,Beethoven X,Beethoven X,21728024.78448,21749752.80926,1.0009999999997936,4,0.9990670000003917,21287676.87925,440347.9052300006,0.0019329999994018854,440788.2531351397,439937.06063459354,41149.079394857785
64145,2023-01-27 00:00:00,SNX,synthetix,2022-10-25,Synthetix - SNX Bridge: Hop,Synthetix,343066.03401,823358.48163,2.4000000000174895,4,2.4899999999740263,350352.96159,-7286.927580000018,-0.08999999995653685,-17488.626192127485,-18144.449674010775,-31531.766527872558
64147,2023-01-27 00:00:00,UNIDX,revert-compoundor,2022-11-03,Revert Compoundor,Revert Finance,13545.49978,46325.60925,3.420000000177181,4,3.3700000005211317,17845.76711,-4300.267330000001,0.04999999965604918,-14706.914269361927,-14491.900904341008,892.2883493619338
64148,2023-01-27 00:00:00,USD+,revert-compoundor,2022-11-03,Revert Compoundor,Revert Finance,1301.50439,1300.10137,0.9989220013310904,4,0.99556400282824,1611.51816,-310.01377,0.0033579985028504566,-309.67957556859636,-308.63854979307337,5.411475568596323
64149,2023-01-27 00:00:00,SNX,synthetix,2022-09-27,Synthetix - All Synthetix Velo Pools,Synthetix,786549.6081171145,1997960.7322708708,2.5401585756983573,3,2.4107700795913813,785728.8817985409,820.7263185735792,0.129388496106976,2084.7749964260192,1978.5824523503688,101664.27836372913
64150,2023-01-27 00:00:00,USDC,hundred-finance,2022-11-28,Hundred Finance,Hundred Finance,1922732.04022,1922732.04022,1.0,4,0.9964100000070727,721749.28833,1200982.75189,0.0035899999929273063,1200982.75189,1196671.223819209,2591.0799399999883
64151,2023-01-27 00:00:00,USDC,hop-protocol,2022-09-22,Hop Protocol,Hop Protocol,2425341.37964,2425341.37964,1.0,4,0.9964099999998056,2270755.63776,154585.7418800001,0.003590000000194382,154585.7418800001,154030.77906662086,8152.012739999794
64152,2023-01-27 00:00:00,USDC,dforce,2022-11-30,Dforce,Dforce,0.0,0.0,,4,,0.0,0.0,,,,
64154,2023-01-27 00:00:00,USDC,arrakis-finance,2023-01-16,Arrakis Finance - Uniswap LM - Phase 2,Arrakis Finance,2732369.29455,2732369.29455,1.0,4,0.9964100000003772,2283801.54063,448567.75392000005,0.0035899999996228393,448567.75392000005,446957.39568359643,8198.847530000341
64155,2023-01-27 00:00:00,USDC,pika-protocol,2022-08-29,Pika Protocol,Pika Protocol,10376454.67008,10376454.67008,1.0,4,0.996410000000057,10321360.73554,55093.93453999981,0.0035899999999430277,55093.93453999981,54896.14731500435,37053.68504000057
64157,2023-01-27 00:00:00,USDC,clipper,2023-01-23,Clipper,Clipper,161557.14485,161557.14485,1.0,4,0.9964100000155914,165007.61353,-3450.468679999991,0.003589999984408565,-3450.468679999991,-3438.081497492589,592.3773299999946
64158,2023-01-27 00:00:00,USDC,pooltogether,2022-07-22,Pooltogether,Pooltogether,34797596.6132,34797596.6132,1.0,4,0.9964099999998156,34749291.37426,48305.238940000534,0.00359000000018439,48305.238940000534,48131.82313219702,124749.95604000083
64159,2023-01-27 00:00:00,SUSD,lyra,2022-08-02,Lyra,Lyra,12356726.02961,12346086.8885,0.9991390000001208,4,0.9985170000002942,11888090.37997,468635.64964000136,0.0006219999998265946,468232.1543457179,467940.6629717231,7394.39221427988
64160,2023-01-27 00:00:00,USDC,synthetix,2022-09-27,Synthetix - All Synthetix Velo Pools,Synthetix,1.3079120884085e-05,12362964.37997895,945244293523.0083,3,947674531847.6865,1.2277350998791e-05,8.017698852939996e-07,-2430238324.6782227,757868.4087927501,759816.9006955645,-29836.888922788345
64161,2023-01-27 00:00:00,USDC,stargate,2022-08-05,Stargate,Stargate Finance,16327979.2275,16344307.20673,1.001000000000153,4,0.9964099999999428,16687294.6794,-359315.4519000016,0.004590000000210259,-359674.76735195663,-358025.5094276601,76594.68258195466
64163,2023-01-27 00:00:00,USDC,synthetix,2022-09-27,Synthetix - USDC/SNX: Velo,Synthetix,1.998077299293e-06,1997960.7322708708,999941660404.1443,3,999977911216.8313,1.894253520666e-06,1.0382377862700008e-07,-36250812.68701172,103817.72158971477,103821.48528606624,-68.66822955937565
64164,2023-01-27 00:00:00,USDC,synthetix,2022-09-27,Synthetix - USDC/sUSD: Velo,Synthetix,1.1081043584792e-05,10365003.647708079,935381543118.679,3,938132498680.6606,1.0383097478125e-05,6.979461066669994e-07,-2750955561.9816895,652845.9062678519,654765.924991951,-28563.43975804602
64165,2023-01-27 00:00:00,USDC,xtoken,2022-09-19,Xtoken,Xtoken,947517.24145,947517.24145,1.0,4,0.9964099999955135,964827.13807,-17309.896620000014,0.0035900000044865044,-17309.896620000014,-17247.754091056555,3463.7294300000012
64167,2023-01-27 00:00:00,USDC,xtoken,2023-01-16,Xtoken - Uniswap LM - Phase 2,Xtoken,947517.24145,947517.24145,1.0,4,0.9964099999955135,964827.13807,-17309.896620000014,0.0035900000044865044,-17309.896620000014,-17247.754091056555,3463.7294300000012
64170,2023-01-27 00:00:00,USDC,revert-compoundor,2022-11-03,Revert Compoundor,Revert Finance,982342.67857,982342.67857,1.0,4,0.9964099999999224,1029007.76878,-46665.09021000005,0.0035900000000775867,-46665.09021000005,-46497.562536142534,3694.1378900000373
64171,2023-01-27 00:00:00,USDC,rubicon,2022-07-15,Rubicon,Rubicon,2540285.56258,2540285.56258,1.0,4,0.9964099999982278,2442360.84002,97924.72256000014,0.003590000001772231,97924.72256000014,97573.17280583619,8768.075420000228
64172,2023-01-27 00:00:00,USDT,clipper,2023-01-23,Clipper,Clipper,80807.69726,80888.50496,1.0010000000339077,4,0.9990670000154528,82031.07317,-1223.3759100000025,0.0019330000184548668,-1224.5992859514843,-1222.234500294877,158.56606595148253
64173,2023-01-27 00:00:00,USDC,perpetual-protocol,2022-07-14,Perpetual Protocol,Perpetual Protocol,16683517.53279,16683517.53279,1.0,4,0.996409999999941,16613064.31449,70453.21829999983,0.003590000000059046,70453.21829999983,70200.29124629867,59640.90089000003
64174,2023-01-27 00:00:00,USDT,hop-protocol,2022-09-22,Hop Protocol,Hop Protocol,324768.6976,325093.4663,1.0010000000073898,4,0.9990669999852507,328837.95836,-4069.2607599999756,0.0019330000221390309,-4073.3300207900465,-4065.464139650877,635.6437807900337
64175,2023-01-27 00:00:00,USDT,revert-compoundor,2022-11-03,Revert Compoundor,Revert Finance,12127.85995,12139.98781,1.0010000000041228,4,0.9990670004080263,13356.31881,-1228.4588600000006,0.0019329995960964963,-1229.6873188650654,-1227.3127083848642,25.817758865066036
64176,2023-01-27 00:00:00,USDT,rubicon,2022-07-15,Rubicon,Rubicon,1586979.31046,1588566.28977,1.0009999999997101,4,0.9990670000044831,1485491.7006,101487.60985999997,0.0019329999952270027,101589.09746983055,101392.92192045557,2871.4554501695525
64177,2023-01-27 00:00:00,USDT,wepiggy,2022-08-03,Wepiggy,Wepiggy,3394493.06855,3397887.56161,1.0009999999974812,4,0.9990670000018287,3417113.28644,-22620.21788999997,0.0019329999956525512,-22642.838107832995,-22599.113226749967,6605.279967832795
64178,2023-01-27 00:00:00,USDT,xtoken,2022-09-19,Xtoken,Xtoken,0.0,0.0,,4,,0.0,0.0,,,,
64180,2023-01-27 00:00:00,USDT,xtoken,2023-01-16,Xtoken - Uniswap LM - Phase 2,Xtoken,0.0,0.0,,4,,0.0,0.0,,,,
64181,2023-01-27 00:00:00,VELO,revert-compoundor,2022-11-03,Revert Compoundor,Revert Finance,1731.14694,108.76969,0.06283099804341276,4,0.06781499929290762,1013.37537,717.7715700000001,-0.004984001249494857,45.09830411028731,48.675678512019196,-5.050664110287313
64183,2023-01-27 00:00:00,WBTC,clipper,2023-01-23,Clipper,Clipper,3.7777,86573.46382,22916.976948937187,4,23054.998657364387,3.60485,0.17284999999999995,-138.0217084272008,3961.1994656237916,3985.056517925433,-497.5475556237948
64184,2023-01-27 00:00:00,WBTC,dforce,2022-11-30,Dforce,Dforce,0.0,0.0,,4,,0.0,0.0,,,,
64185,2023-01-27 00:00:00,USDT,dforce,2022-11-30,Dforce,Dforce,12884135.93261,12897020.06854,1.0009999999997974,4,0.9990670000000131,13009214.96267,-125079.03006000072,0.0019329999997842462,-125204.10909003537,-124962.33132495638,25146.812520034324
64186,2023-01-27 00:00:00,WBTC,revert-compoundor,2022-11-03,Revert Compoundor,Revert Finance,18.47218,423326.95869,22917.0005213245,4,23055.00557162522,18.78626,-0.31407999999999703,-138.00505030072236,-7197.7715237375305,-7241.1161499359805,-2592.598756262448
64187,2023-01-27 00:00:00,WBTC,rubicon,2022-07-15,Rubicon,Rubicon,30.63053,701959.94264,22917.002828224,4,23055.00338719877,30.63003,0.0004999999999988347,-138.00055897477068,11.458501414085294,11.52750169357252,-4226.961261413995
64191,2023-01-27 00:00:00,WETH,arrakis-finance,2023-01-16,Arrakis Finance - Uniswap LM - Phase 2,Arrakis Finance,2283.51713,3639469.60657,1593.8000020915104,4,1617.3999980076815,2232.57472,50.94241000000011,-23.59999591617111,81192.01316454675,82394.25383250667,-52688.75427454686
64192,2023-01-27 00:00:00,WETH,clipper,2023-01-23,Clipper,Clipper,202.1382,322167.85818,1593.7999753633899,4,1617.3999848742544,208.12197,-5.983769999999993,-23.60000951086454,-9536.93247858018,-9678.149507491005,-4911.680471419864
64193,2023-01-27 00:00:00,WETH,hop-protocol,2022-09-22,Hop Protocol,Hop Protocol,1884.07612,3002840.5143,1593.7999969449218,4,1617.4000016629077,1896.67779,-12.601670000000013,-23.60000471798594,-20084.541607500934,-20381.941078955435,-44761.60479249914
64194,2023-01-27 00:00:00,WETH,hundred-finance,2022-11-28,Hundred Finance,Hundred Finance,0.0,0.0,1617.4007352707874,4,1617.4007352707874,9.45502,-9.45502,0.0,-15292.5563,-15292.5563,0.0
64195,2023-01-27 00:00:00,USDT,hundred-finance,2022-11-28,Hundred Finance,Hundred Finance,756562.80296,757319.36576,1.0009999999960875,4,0.9990669999873921,431352.72729,325210.07567,0.0019330000086953403,325535.2857443976,324906.6546652997,833.8048256023287
64196,2023-01-27 00:00:00,WETH,rubicon,2022-07-15,Rubicon,Rubicon,1710.33196,2725927.07094,1593.799995961018,4,1617.3999993150585,1684.81581,25.516149999999925,-23.600003354040382,40667.639766940614,41269.82099252281,-39761.658766940265
64197,2023-01-27 00:00:00,WETH,stargate,2022-08-05,Stargate,Stargate Finance,0.0,0.0,,4,,0.0,0.0,,,,
64198,2023-01-27 00:00:00,WETH,revert-compoundor,2022-11-03,Revert Compoundor,Revert Finance,1120.48321,1785826.14362,1593.8000031432866,4,1617.3999972646272,1004.61622,115.8669900000001,-23.599994121340615,184668.80902620332,187403.26930906076,-23708.936886203428
64199,2023-01-27 00:00:00,WETH,synthetix,2022-09-27,Synthetix - ETH/sETH: Velo,Synthetix,5197.529747617662,7745999.47137674,1490.3232588379497,3,1493.1066486631016,5189.368402994951,8.161344622711113,-2.7833898251519713,12163.041714618403,12185.757918200816,-14444.035211861281
64200,2023-01-27 00:00:00,WETH,synthetix,2022-09-27,Synthetix - All Synthetix Velo Pools,Synthetix,5197.529747617662,7745999.47137674,1490.3232588379497,3,1493.1066486631016,5189.368402994951,8.161344622711113,-2.7833898251519713,12163.041714618403,12185.757918200816,-14444.035211861281
64202,2023-01-27 00:00:00,WETH,xtoken,2023-01-16,Xtoken - Uniswap LM - Phase 2,Xtoken,1389.32348,2214303.76208,1593.7999997523973,4,1617.399999593635,1368.22744,21.09604000000013,-23.599999841237604,33622.86854677677,34120.735087427514,-32290.167366776932
64204,2023-01-27 00:00:00,WSTETH,arrakis-finance,2023-01-16,Arrakis Finance - Uniswap LM - Phase 2,Arrakis Finance,459.3137,809632.25962,1762.7000013716117,4,1785.9300023800104,458.61145,0.7022499999999923,-23.23000100839863,1237.8560759632007,1254.1693441713485,-10653.544445963158
64205,2023-01-27 00:00:00,WSTETH,revert-compoundor,2022-11-03,Revert Compoundor,Revert Finance,5e-05,0.09507,1901.3999999999999,4,1924.2,5e-05,0.0,-22.800000000000182,0.0,0.0,-0.001140000000000009
64206,2023-01-27 00:00:00,WSTETH,xtoken,2022-09-19,Xtoken,Xtoken,25.10064,44244.90139,1762.7001299568458,4,1785.9300399053445,75.31322,-50.21258,-23.229909948498744,-88509.72129146852,-89676.15500315031,-1749.5193185314745
64207,2023-01-27 00:00:00,WSTETH,xtoken,2023-01-16,Xtoken - Uniswap LM - Phase 2,Xtoken,25.10064,44244.90139,1762.7001299568458,4,1785.9300399053445,75.31322,-50.21258,-23.229909948498744,-88509.72129146852,-89676.15500315031,-1749.5193185314745
64208,2023-01-27 00:00:00,XCHF,revert-compoundor,2022-11-03,Revert Compoundor,Revert Finance,0.0,0.0,,4,,0.0,0.0,,,,
64209,2023-01-27 00:00:00,WETH,xtoken,2022-09-19,Xtoken,Xtoken,1389.32348,2214303.76208,1593.7999997523973,4,1617.399999593635,1368.22744,21.09604000000013,-23.599999841237604,33622.86854677677,34120.735087427514,-32290.167366776932
64211,2023-01-27 00:00:00,sETH,synthetix,2022-08-25,Synthetix - sETH-ETH: Curve,Synthetix,6882.849556411984,11072725.096958514,1608.7414095290358,3,1615.6128107833795,6847.762153986122,35.08740242586191,-6.871401254343709,56446.5572352936,56687.65685633433,-47053.72145434762
64212,2023-01-27 00:00:00,SNX,synthetix,2022-09-27,Synthetix - USDC/SNX: Velo,Synthetix,786549.6081171145,1997960.7322708708,2.5401585756983573,3,2.4107700795913813,785728.8817985409,820.7263185735792,0.129388496106976,2084.7749964260192,1978.5824523503688,101664.27836372913
64213,2023-01-27 00:00:00,sETH,synthetix,2022-08-25,Synthetix - All Synthetix Curve Pools,Synthetix,6882.849556411984,11072725.096958514,1608.7414095290358,3,1615.6128107833795,6847.762153986122,35.08740242586191,-6.871401254343709,56446.5572352936,56687.65685633433,-47053.72145434762
64214,2023-01-27 00:00:00,∞-WASUSD-NYT,revert-compoundor,2022-11-03,Revert Compoundor,Revert Finance,504.14682,172.98722,0.3431286544661732,4,0.3350754086689234,524.63862,-20.491799999999955,0.008053245797249808,-7.0313237615899125,-6.866298259361829,4.225043761589939
64215,2023-01-27 00:00:00,sUSD,synthetix,2022-09-27,Synthetix - USDC/sUSD: Velo,Synthetix,9640558.362733928,10365003.647708079,1.0751455732869717,3,1.0714431616252997,9091215.969330862,549342.3934030663,0.003702411661671956,590623.0424861768,588589.1508025905,33659.4240236289
64216,2023-01-27 00:00:00,sUSD,synthetix,2022-09-27,Synthetix - All Synthetix Velo Pools,Synthetix,9640558.362733928,10365003.647708079,1.0751455732869717,3,1.0714431616252997,9091215.969330862,549342.3934030663,0.003702411661671956,590623.0424861768,588589.1508025905,33659.4240236289
64217,2023-01-27 00:00:00,∞-WASUSD-XPYT,revert-compoundor,2022-11-03,Revert Compoundor,Revert Finance,500.26853,335.65241,0.6709444825561983,4,0.6790344251596311,489.97507,10.293459999999982,-0.008089942603432765,6.906340193412913,6.989613694003644,-3.9638701934129514
64218,2023-01-27 00:00:00,sUSD,synthetix,2022-08-25,Synthetix - All Synthetix Curve Pools,Synthetix,15828277.84988474,15562045.964108245,0.983179984057556,3,0.9831023321894375,16184092.63952218,-355814.7896374408,7.765186811847791e-05,-349829.9792031817,-349802.34952006215,1256.7250272614053
64219,2023-01-27 00:00:00,sETH,synthetix,2022-09-27,Synthetix - ETH/sETH: Velo,Synthetix,4488.995286364184,7745999.47137674,1725.5530418813457,3,1729.849531165629,4479.164415909017,9.830870455166405,-4.296489284283325,16963.68841825384,17005.92664781964,-19244.681915496272
64220,2023-01-27 00:00:00,sETH,synthetix,2022-09-27,Synthetix - All Synthetix Velo Pools,Synthetix,4488.995286364184,7745999.47137674,1725.5530418813457,3,1729.849531165629,4479.164415909017,9.830870455166405,-4.296489284283325,16963.68841825384,17005.92664781964,-19244.681915496272
64221,2023-01-27 00:00:00,sUSD,synthetix,2022-08-25,Synthetix - sUSD-3Crv: Curve,Synthetix,15828277.84988474,15562045.964108245,0.983179984057556,3,0.9831023321894375,16184092.63952218,-355814.7896374408,7.765186811847791e-05,-349829.9792031817,-349802.34952006215,1256.7250272614053
64222,2023-01-28 00:00:00,BOB,revert-compoundor,2022-11-03,Revert Compoundor,Revert Finance,11004.26231,11002.52364,0.9998420003130586,3,0.9991439996114998,10762.62362,241.63868999999977,0.0006980007015587875,241.60051116262684,241.4318471874831,7.512318837373177
64223,2023-01-28 00:00:00,OP,arrakis-finance,2023-01-16,Arrakis Finance - Uniswap LM - Phase 2,Arrakis Finance,65725.64301,151168.97892,2.2999999999543554,3,2.1399999999122996,68414.6454,-2689.002389999994,0.16000000004205583,-6184.705496877248,-5754.465114364161,10946.343266877235
64224,2023-01-28 00:00:00,3CRV,synthetix,2022-08-25,Synthetix - All Synthetix Curve Pools,Synthetix,18463238.157852225,18770969.46049849,1.016667244392089,2,1.0166630165823873,18002883.596608844,460354.56124338135,4.227809701662366e-06,468027.4032226377,468025.45693115745,76.11276592764114
64225,2023-01-28 00:00:00,3CRV,synthetix,2022-08-25,Synthetix - sUSD-3Crv: Curve,Synthetix,18463238.157852225,18770969.46049849,1.016667244392089,2,1.0166630165823873,18002883.596608844,460354.56124338135,4.227809701662366e-06,468027.4032226377,468025.45693115745,76.11276592764114
64226,2023-01-28 00:00:00,AAVE,revert-compoundor,2022-11-03,Revert Compoundor,Revert Finance,190.87185,16766.18366,87.84000186512573,3,87.62000060490614,204.32922,-13.457369999999997,0.22000126021958977,-1182.0954058996867,-1179.1347675404454,44.952685899685804
