,chain,pool_address,pool_name,pool_symbol,pool_assetType_mapped,pool_poolType,pool_coinNames,latest_tvl_usd,avg_daily_volume_usd,totalDailyFeesUSD,days_of_trading
334,matic,0x92215849c439e1f8612b6646060b4e3e5ef822cc,Curve USD-BTC-ETH,crvUSDBTCETH,Crypto,REGISTRY_V2,"am3CRV,amWBTC,amWETH",9282008.698745258,497682.7411606267,573.3454668161739,179
335,matic,0x9a30e9a76afbdf52f44b8b8bc2dc3cd941282789,Curve.fi Factory USD Metapool: PolyQuity Pool,PYD3CRV-f,USD,STABLE_FACTORY,"PYD,am3CRV",28510.219925203364,1049.331692535719,1.049331692535719,179
336,matic,0x9b3d675fdbe6a0935e8b7d1941bc6f78253549b7,Curve EURS-3Crv,crvEURSUSD,Crypto,REGISTRY_V2,"EURS,am3CRV",10409.804236821476,3373.3810551411884,8.062162786583617,64
337,matic,0xa138341185a9d0429b0021a11fb717b225e13e1f,Curve.fi Factory USD Metapool: USDR+3Pool,USDR3CRV-f,USD,STABLE_FACTORY,"USDR,am3CRV",78716.70484648026,17215.2563647564,6.88610254590256,62
338,matic,0xa1eec03e4fceb83daf9eb138dc6741af80074eac,Curve.fi Factory Plain Pool: iLUSD,iLUSD-f,USD,STABLE_FACTORY,"ALRTO,BOB,miMATIC",71576956.60997866,632939.1509783868,253.17566039135468,36
339,matic,0xaa91cdd7abb47f821cf07a2d38cc8668deaf1bdc,Curve.fi Factory Plain Pool: 2jpy-2,2jpy-2-f,Other,STABLE_FACTORY,"JPYC,jJPY",171304.41420280677,10074.042178013335,4.0296168712053335,152
340,matic,0xad326c253a84e9805559b73a08724e11e49ca651,Curve.fi Factory Plain Pool: 4eur,4eur-f,Other,STABLE_FACTORY,"EURS,EURT,PAR,jEUR",285458.72146291955,65548.25651476605,26.21930260590642,179
341,matic,0xadb0b4287bce455368d12513003ad2a8212fb9ef,Curve.fi Factory Plain Pool: EURe-jEUR,EURejEUR-f,Other,STABLE_FACTORY,"EURe,jEUR",19388.87322789492,8030.0895066617395,3.212035802664696,2
342,matic,0xadf577b69eeac9df325536cf1af106372f2da263,Curve.fi Factory USD Metapool: curve.fi TUSD/am3CRV Pool,TUSDam3CRV3CRV-f,USD,STABLE_FACTORY,"TUSD,am3CRV",97264.19388470672,718754.5699428646,287.5018279771458,179
343,matic,0xb05475d2a99ec4f7fa9ff1ffb0e65894d2a639f3,Curve.fi Factory Plain Pool: polydUST,pdUST-f,USD,STABLE_FACTORY,"ALRTO,PolyDoge,USDT",24556770.000490285,0.0,0.0,1
344,matic,0xb0b108e56bee86d3024802efd38069425882c50c,Curve.fi Factory Plain Pool: TRUEHN/TRUEHNG,investEU-f,Other,STABLE_FACTORY,"TRUEHN,TRUEHNG",25524.214819782523,0.0,0.0,5
345,matic,0xb446bf7b8d6d4276d0c75ec0e3ee8dd7fe15783a,Curve EURT-3Crv,crvEURTUSD,Crypto,REGISTRY_V2,"EURT,am3CRV",4385733.118818456,15953.161611534704,32.7255709325571,179
346,matic,0xb6f8e5ddf3b03e475e8eee609231397de23b87d9,Curve.fi Factory USD Metapool: Stable Corinthian,Corinthian3CRV-f,USD,STABLE_FACTORY,"CORIN,am3CRV",10665300.426241979,375531.8906411622,150.21275625646487,2
347,matic,0xc2d95eef97ec6c17551d45e77b590dc1f9117c67,Curve.fi amWBTC/renBTC,btcCRV,BTC,LENDING,"amWBTC,renBTC",451736.6344948834,60961.17503982037,24.384470015928148,179
348,matic,0xc7c939a474cb10eb837894d1ed1a77c61b268fa7,Curve.fi Factory Crypto Pool: CRV/TRICRYPTO,CRVTRI-f,Crypto,CRYPTO_FACTORY,"CRV,crvUSDBTCETH",7334753.936908366,61025.739291387385,183.53381280993875,150
349,matic,0xcecf60b95109cb4c897b22877612228f0c76e52c,Curve.fi Factory USD Metapool: Lithereum,Lithereum3CRV-f,USD,STABLE_FACTORY,"Lithereum-f,am3CRV",12003.770380349279,461.00207918963747,0.18440083167585503,2
350,matic,0xcefc3669b7af16e19579d76a2a8379b69a70141a,Curve.fi Factory Plain Pool: agEUR/EURT,agEUREURT-f,Other,STABLE_FACTORY,"EURT,agEUR",10497.340395874931,0.0,0.0,1
351,matic,0xcf5186491739aac19db943d71a9b9b759f3afabf,Curve.fi Factory USD Metapool: USDS+3Pool,USDS+3Pool3CRV-f,USD,STABLE_FACTORY,"USDS,am3CRV",11682.195340137421,1275.9796743976237,0.5103918697590495,65
352,matic,0xd8a2e3b6d9a5bd592022c3481ec57dd8cfc15226,Curve.fi Factory USD Metapool: BOB+3Pool,BOBam3CRV3CRV-f,USD,STABLE_FACTORY,"BOB,am3CRV",47857.99880091727,4595.847319474751,1.8383389277899007,20
353,matic,0xd9f354177edd66e7a6669f33d0ec64c14e153b38,Curve.fi Factory Crypto Pool: aCRV/CRV,aCRV-f,Crypto,CRYPTO_FACTORY,"CRV,aCRV",50026.28145376424,20.28303871069325,0.04163670983679547,179
354,matic,0xda43bfd7ecc6835aa6f1761ced30b986a574c0d2,Curve.fi Factory USD Metapool: deBridge-USDC,deUSDC-3P3CRV-f,USD,STABLE_FACTORY,"am3CRV,deUSDC",156854.61239160862,61629.21505191532,24.651686020766128,179
355,matic,0xdde5fdb48b2ec6bc26bb4487f8e3a4eb99b3d633,Curve.fi Factory USD Metapool: ARTH.usd + 3Pool,ARTHu3Pool3CRV-f,USD,STABLE_FACTORY,"ARTH.usd,am3CRV",33180.24974573286,1567.3726491866446,3.1347452983732893,179
356,matic,0xe23cb450722f6b5466e60d036981b4160721d146,Curve.fi Factory Plain Pool: wmUSD,wmUSD-f,USD,STABLE_FACTORY,"ALRTO,WMATIC,agEUR,jJPY",1652780.9927146267,81223.68630041154,32.48947452016462,4
357,matic,0xe3c19e77447ef20f0e96c61fa94e6eb9f810a50c,Curve.fi Factory Plain Pool: sUSD1/sUSD91,sUSD1USD91-f,USD,STABLE_FACTORY,"xUSD1,xUSD91",262216.0178647715,0.0,0.0,165
358,matic,0xe4ae3ee65bb687045e401827b404fee34be4ba53,Curve.fi Factory Plain Pool: 4pool,4pool-f,USD,STABLE_FACTORY,"FRAX,UST,amUSDC,amUSDT",409905.4483793715,51079.64571139246,20.431858284556988,90
359,matic,0xe8dcea7fb2baf7a9f4d9af608f06d78a687f8d9a,Curve.fi Factory Plain Pool: 2jpy,2jpy-f,Other,STABLE_FACTORY,"JPYC,jJPY",17334.210626066684,1011.823931390098,0.4047295725560392,179
360,matic,0xfb6fe7802ba9290ef8b00ca16af4bc26eb663a28,Curve.fi Factory Crypto Pool: stMATIC/WMATIC,stMATIC-f,Crypto,CRYPTO_FACTORY,"WMATIC,stMATIC",18690998.338315457,387571.13334644266,61.47858241552283,179
361,matic,0xfba3b7bb043415035220b1c44fb4756434639392,Curve.fi Factory Plain Pool: axlUSDC/USDC,AXELARUSDC-f,USD,STABLE_FACTORY,"USDC,axlUSDC",462321.25798198674,196670.235769157,78.66809430766281,179
362,moonbeam,0x12b2b5a44a949ed30592e97496103c8ea8b157af,Curve.fi Factory Plain Pool: DAI Multi Nomad,DaiMulNom-f,USD,STABLE_FACTORY,DAI,10199.244705862504,6.456701398062214,0.003874020838837328,26
363,moonbeam,0xff6dd348e6eecea2d81d4194b60c5157cd9e64f4,Curve.fi Factory Plain Pool: d2o/xcUSDT,d2oUSDT-f,USD,STABLE_FACTORY,"d2O,xcUSDT",395207.3319320589,853.9296096480035,0.3415718438592014,25
364,optimism,0x061b87122ed14b9526a813209c8a59a633257bab,Curve.fi Factory USD Metapool: sUSD Synthetix,sUSD3CRV-f,USD,STABLE_FACTORY,"3CRV,sUSD",41519382.84102323,2109582.478779073,843.8329915116293,179
365,optimism,0x1337bedc9d22ecbe766df105c9623922a27963ec,Curve.fi DAI/USDC/USDT,3CRV,USD,REGISTRY_V1,"DAI,USDC,USDT",25432634.097750366,1447775.9527360243,512.9317073086019,179
366,optimism,0x29a3d66b30bc4ad674a4fdaf27578b64f6afbfe7,Curve.fi Factory Plain Pool: FRAXBP,FRAXBP-f,USD,STABLE_FACTORY,"FRAX,USDC",1053093.6291921018,40518.41309596489,16.207365238385957,179
367,optimism,0x3da3153e26a230d918bb9f9428a8d60349b73379,Curve.fi Factory Plain Pool: 4pool,4pool-f,USD,STABLE_FACTORY,"FRAX,USDC,USDT,UST",14822.451468953843,141.79404323404728,0.05671761729361891,110
368,optimism,0x6645237fb81fe7227aa2fa2a244d23a5ac0da1cd,Curve.fi Factory USD Metapool: Mai Stablecoin,MAI+3Pool3CRV-f,USD,STABLE_FACTORY,"3CRV,MAI",18735.875251643385,23353.343078515998,9.3413372314064,179
369,optimism,0x7bc5728bc2b59b45a58d9a576e2ffc5f0505b35e,Curve.fi Factory Pool: sETH/ETH,seth-f,ETH,STABLE_FACTORY,"ETH,sETH",24409672.13346179,361458.1846989042,144.58327387956172,179
370,optimism,0x810d1aaa4cd8f21c23bb648f2dfb9dc232a01f09,Curve.fi Factory USD Metapool: MIM,mim3CRV-f,USD,STABLE_FACTORY,"3CRV,MIM",993577.763769651,33721.92911394838,13.488771645579355,25
371,optimism,0x9f2fe3500b1a7e285fdc337acace94c480e00130,Curve.fi Factory Plain Pool: sBTC/wbtc,sbtc-f,BTC,STABLE_FACTORY,"WBTC,sBTC",1366999.2508169643,32507.76919764462,13.003107679057848,179
372,optimism,0xb90b9b1f91a01ea22a182cd84c1e22222e39b415,Curve.fi ETH/wstETH,wstETHCRV,ETH,REGISTRY_V1,"ETH,wstETH",10736515.665346049,3299548.1234411527,1319.819249376461,91
373,xdai,0x056c6c5e684cec248635ed86033378cc444459b0,Curve EURe-3Crv,crvEUReUSD,Crypto,REGISTRY_V2,"EURe,x3CRV",1166629.9503295026,1273.8814201905166,1.8536715713871175,11
374,xdai,0x5633e00994896d0f472926050ecb32e38bef3e65,Curve.fi USD-BTC-ETH,crv3crypto,Crypto,REGISTRY_V2,"WBTC,WETH,x3CRV",278587.2951263777,402.80516969655525,1.1730695738486248,29
375,xdai,0x7f90122bf0700f9e7e1f688fe926940e8839f353,Curve.fi wxDAI/USDC/USDT,x3CRV,USD,REGISTRY_V1,"USDC,USDT,WXDAI",12096817.526908744,450285.7595726753,180.1143038290701,179
376,xdai,0xa64d8025dda09bce94da2cf2dc175d1831e2df76,Curve.fi Factory USD Metapool: MAI Stablecoin,MAI+3Pool3CRV-f,USD,STABLE_FACTORY,"MAI,x3CRV",170748.99553882968,9889.713632798192,3.9558854531192766,179
